Feature,24680,24851,24852,24853,24854
级别,MPV,MPV,MPV,MPV,MPV
简称,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速
第二排靠背角度调节,●,●,●,●,●
第二排独立座椅,●,●,●,●,●
第二排座椅移动,●,●,●,●,●
第三排座椅,3座,3座,3座,3座,3座
空调控制方式,自动●,自动●,自动●,自动●,自动●
空气悬架,-,-,-,-,-
皮质方向盘,●,●,●,●,●
疲劳驾驶提示,-,-,-,-,-
电磁感应悬架,-,-,-,-,-
电动座椅记忆,-,-,-,-,-
电动天窗,●,●,●,●,●
电动吸合门,-,-,-,-,-
电动后备厢,-,-,-,-,-
环保标准,国V,国V,国V,国V,国V
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●
燃油标号,92号,92号,92号,92号,92号
燃料形式,汽油,汽油,汽油,汽油,汽油
温度分区控制,●,●,●,●,●
流媒体车内后视镜,-,-,-,-,-
油箱容积(L),55,55,55,55,55
气缸数(个),4,4,4,4,4
气缸排列形式,L,L,L,L,L
每缸气门数(个),4,4,4,4,4
最高车速(km/h),199,199,199,199,199
最小离地间隙(mm),135,135,135,135,135
最大马力(Ps),186,186,186,186,186
最大扭矩转速(rpm),3900,3900,3900,3900,3900
最大扭矩(N·m)_y,243,243,243,243,243
最大扭矩(N·m)_x,243,243,243,243,243
最大功率转速(rpm),6400,6400,6400,6400,6400
最大功率(kW)_y,137,137,137,137,137
最大功率(kW)_x,137,137,137,137,137
无钥匙进入系统,●,-,●,●,●
无钥匙启动系统,●,-,●,●,●
方向盘调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节
方向盘记忆,-,-,-,-,-
方向盘电动调节,-,-,-,-,-
方向盘换挡,-,-,-,-,-
方向盘加热,-,-,-,-,-
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),1925,1860,1877,1895,1920
整体主动转向系统,-,-,-,-,-
排量(mL),2356,2356,2356,2356,2356
挡位个数,无级变速,无级变速,无级变速,无级变速,无级变速
扬声器品牌,-,-,-,-,-
扬声器个数,6-7喇叭,6-7喇叭,6-7喇叭,6-7喇叭,6-7喇叭
手机无线充电,-,-,-,-,-
手机互联/映射功能,-,●,●,●,●
感应雨刷,-,-,-,-,-
感应后备厢,-,-,-,-,-
座椅高低调节,●,●,●,●,●
座椅材料,真皮,皮/织物混搭,皮/织物混搭,真皮,真皮
座位数(个),7,7,7,7,7
并线辅助,●,-,-,-,●
工信部综合油耗(L/100km),7.9,7.6,7.6,7.9,7.9
导航路况信息显示,-,-,-,-,-
宽度(mm),1845,1845,1845,1845,1845
实测油耗(L/100km),-,-,-,-,-
实测100-0km/h制动(m),-,-,-,-,-
实测0-100km/h加速(s),-,-,-,-,-
定速巡航,●,-,●,●,●
官方0-100km/h加速(s),11.9,11.9,11.9,11.9,11.9
安全带未系提示,●,●,●,●,●
大灯高度可调,●,●,●,●,●
大灯清洗装置,-,-,-,-,-
夜视系统,-,-,-,-,-
多天窗,-,-,-,-,-
多功能方向盘,●,●,●,●,●
外接音源接口,USB,USB+HDMI,USB+HDMI,USB+HDMI,USB+HDMI
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
后风挡遮阳帘,-,-,-,-,-
后雨刷,●,●,●,●,●
后轮距(mm),1560,1560,1560,1560,1560
后轮胎规格,225/50 R18,225/50 R18,225/50 R18,225/50 R18,225/50 R18
后视镜记忆,-,-,-,-,-
后视镜电动调节,●,●,●,●,●
后视镜电动折叠,●,-,-,●,●
后视镜加热,●,-,-,-,●
后桥限滑差速器/差速锁,-,-,-,-,-
后排独立空调,●,●,●,●,●
后排液晶屏,-,-,-,-,-
后排杯架,●,●,●,●,●
后排座椅电动调节,●,-,-,-,●
后排座椅放倒方式,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒
后排侧隐私玻璃,●,●,●,●,●
后排侧遮阳帘,-,-,-,-,-
后悬架类型,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架
后座出风口,●,●,●,●,●
后制动器类型,盘式,盘式,盘式,盘式,盘式
可变转向比,-,-,-,-,-
可变悬架,-,-,-,-,-
可加热/制冷杯架,-,-,-,-,-
变速箱类型,无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT)
变速箱,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速
发动机电子防盗,●,●,●,●,●
发动机特有技术,i-VTEC,i-VTEC,i-VTEC,i-VTEC,i-VTEC
发动机型号,K24V6,K24V6,K24V6,K24V6,K24V6
发动机启停技术,●,●,●,●,●
发动机,2.4L 186马力 L4,2.4L 186马力 L4,2.4L 186马力 L4,2.4L 186马力 L4,2.4L 186马力 L4
压缩比,11.1,11.1,11.1,11.1,11.1
厂商指导价(元),30.98万,24.98万,26.38万,27.58万,29.28万
厂商,东风本田,东风本田,东风本田,东风本田,东风本田
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,-,-,-,-
前雾灯,●,●,●,●,●
前轮距(mm),1560,1560,1560,1560,1560
前轮胎规格,225/50 R18,225/50 R18,225/50 R18,225/50 R18,225/50 R18
前桥限滑差速器/差速锁,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排座椅通风,-,-,-,-,-
前/后排座椅按摩,-,-,-,-,-
前/后排座椅加热,前●&nbsp;/&nbsp;后●,-,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,-,-,-,-,-
内/外后视镜自动防眩目,内●&nbsp;/&nbsp;外-,-,-,-,内●&nbsp;/&nbsp;外-
全液晶仪表盘,-,-,-,-,-
全景摄像头,●,-,-,-,-
全景天窗,●,●,●,●,●
倒车视频影像,●,-,-,-,●
侧滑门,双侧电动侧滑门,双侧电动侧滑门,双侧电动侧滑门,双侧电动侧滑门,双侧电动侧滑门
供油方式,直喷,直喷,直喷,直喷,直喷
主动降噪,-,-,-,-,-
主动刹车/主动安全系统,●,-,-,-,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副-,-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-
中控台彩色大屏尺寸,7英寸,8英寸,8英寸,8英寸,8英寸
中控台彩色大屏,●,●,●,●,●
中央差速器锁止功能,-,-,-,-,-
上市时间,2016.01,2016.01,2016.01,2016.03,2016.01
上坡辅助,●,●,●,●,●
LED日间行车灯,●,-,-,-,●
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-
GPS导航系统,●,●,●,●,●
CD/DVD,单碟DVD,-,-,-,-
ABS防抱死,●,●,●,●,●
220V/230V电源,-,-,-,-,-
