Feature,1009068,1009069,1009070,1009071,1009072,1009073,1009074,1009075
能源类型,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油
胎压监测功能,-,-,-,-,-,-,-,-
缺气保用轮胎,-,-,-,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸径(mm),-,-,-,-,-,-,-,-
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
级别,微面,微面,微面,微面,微面,微面,微面,微面
简称,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
第二排座椅调节,-,-,-,-,-,-,-,-
空调温度控制方式,,,,,-,-,-,-
空气悬架,-,-,-,-,-,-,-,-
电动座椅记忆功能,-,-,-,-,-,-,-,-
电动吸合车门,-,-,-,-,-,-,-,-
电动后备厢位置记忆,-,-,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-,-,-
燃油标号,92号,92号,92号,92号,92号,92号,92号,92号
燃料形式,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油
温度分区控制,-,-,-,-,-,-,-,-
油箱容积(L),40,40,40,40,40,40,40,40
气缸数(个),4,4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4,4,4
最高车速(km/h),123,123,123,123,123,123,123,123
最小离地间隙(mm),-,-,-,-,-,-,-,-
最大马力(Ps),116,116,116,116,116,116,116,116
最大载重质量(kg),-,-,-,-,-,-,-,-
最大扭矩转速(rpm),4800,4800,4800,4800,4800,4800,4800,4800
最大扭矩(N·m)_y,150,150,150,150,150,150,150,150
最大扭矩(N·m)_x,150,150,150,150,150,150,150,150
最大功率转速(rpm),6000,6000,6000,6000,6000,6000,6000,6000
最大功率(kW)_y,85,85,85,85,85,85,85,85
最大功率(kW)_x,85,85,85,85,85,85,85,85
无钥匙进入功能,-,-,-,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-,-,-
方向盘材质,,,,,,,,
方向盘换挡,-,-,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-,-,-
方向盘位置调节,-,-,-,-,-,-,-,-
整车质保,-,-,-,-,-,-,-,-
整备质量(kg),1235,1260,1220,1235,1235,1260,1220,1235
排量(mL),1498,1498,1498,1498,1498,1498,1498,1498
挡位个数,5,5,5,5,5,5,5,5
扬声器数量,,,,,,,,
扬声器品牌名称,-,-,-,-,-,-,-,-
感应雨刷功能,-,-,-,-,-,-,-,-
感应后备厢,-,-,-,-,-,-,-,-
座椅材质,,,,,,,,
座位数(个),5,7,2,5,5,7,2,5
并线辅助,-,-,-,-,-,-,-,-
工信部综合油耗(L/100km),6.9,7.1,7.1,7.1,6.9,7.1,7.1,7.1
巡航系统,-,-,-,-,-,-,-,-
宽度(mm),1655,1655,1655,1655,1655,1655,1655,1655
安全带未系提醒,,,,,,,,
天窗类型,-,-,-,-,-,-,-,-
大灯高度可调,●,●,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-,-,-
多媒体/充电接口,,,,,,,,
多功能方向盘,-,-,-,-,-,-,-,-
外后视镜功能,-,-,-,-,-,-,-,-
后风挡遮阳帘,-,-,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-,-,-
后轮距(mm),1435,1435,1435,1435,1435,1435,1435,1435
后轮胎规格,185/80 R14,185/80 R14,185/80 R14,185/80 R14,185/80 R14,185/80 R14,185/80 R14,185/80 R14
后排车门开启方式,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门
后排独立空调,-,-,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-,-,-
后排座椅放倒形式,-,-,-,-,-,-,-,-
后排座椅功能,-,-,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,-,-,-
后排侧窗遮阳帘,-,-,-,-,-,-,-,-
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,-,-,-,-,-,-,-,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
可变转向比,-,-,-,-,-,-,-,-
可变悬架功能,-,-,-,-,-,-,-,-
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-,-,-,-,-
发动机型号,DAM15KR,DAM15KR,DAM15KR,DAM15KR,DAM15KR,DAM15KR,DAM15KR,DAM15KR
发动机启停技术,-,-,-,-,-,-,-,-
发动机,1.5L 116马力 L4,1.5L 116马力 L4,1.5L 116马力 L4,1.5L 116马力 L4,1.5L 116马力 L4,1.5L 116马力 L4,1.5L 116马力 L4,1.5L 116马力 L4
压缩比,-,-,-,-,-,-,-,-
厂商指导价(元),5.38万,5.38万,5.48万,5.48万,5.18万,5.18万,5.28万,5.28万
厂商,长安凯程,长安凯程,长安凯程,长安凯程,长安凯程,长安凯程,长安凯程,长安凯程
卫星导航系统,-,-,-,-,-,-,-,-
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副座椅调节方式,,,,,,,,
前轮距(mm),1435,1435,1435,1435,1435,1435,1435,1435
前轮胎规格,185/80 R14,185/80 R14,185/80 R14,185/80 R14,185/80 R14,185/80 R14,185/80 R14,185/80 R14
前排座椅功能,-,-,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,-,-,-,-,-,-,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●
内后视镜功能,-,-,-,-,-,-,-,-
全液晶仪表盘,-,-,-,-,-,-,-,-
侧滑门形式,,,,,,,,
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主座椅调节方式,,,,,,,,
主/副驾驶座电动调节,-,-,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-,-,-
中控彩色屏幕,-,-,-,-,-,-,-,-
中央差速器锁止功能,-,-,-,-,-,-,-,-
上市时间,2020.02,2020.02,2020.02,2020.02,2020.02,2020.02,2020.02,2020.02
上坡辅助,-,-,-,-,-,-,-,-
LED日间行车灯,-,-,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-,-,-
