Feature,35283,35284,35285,35286,35287,35288,38420,38421,38422,38423,38424,38425
空调控制方式,自动●,自动●,自动●,自动●,自动●,自动●,自动●,自动●,自动●,自动●,自动●,自动●
空气悬架,-,-,-,-,-,-,-,-,-,-,-,-
皮质方向盘,-,●,●,●,●,●,-,●,●,●,●,●
百公里耗电量(kWh/100km),-,-,-,-,-,-,-,-,-,-,-,-
疲劳驾驶提示,-,●,●,●,●,●,-,●,●,●,●,●
电磁感应悬架,-,-,-,-,-,-,-,-,-,-,-,-
电池能量(kWh),-,-,-,-,-,-,-,-,-,-,-,-
电池组质保,-,-,-,-,-,-,-,-,-,待查,待查,待查
电池类型,-,-,-,-,-,-,-,-,-,-,-,-
电机类型,-,-,-,-,-,-,-,-,-,-,-,-
电机布局,-,-,-,-,-,-,-,-,-,-,-,-
电动机总扭矩(N·m),-,-,-,160,160,160,-,-,-,160,160,160
电动机总功率(kW),-,-,-,15,15,15,-,-,-,15,15,15
电动座椅记忆,-,-,-,-,-,●,-,-,-,-,-,●
电动天窗,-,●,●,●,●,●,-,●,●,●,●,●
电动吸合门,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢,-,●,●,●,●,●,-,●,●,●,●,●
环保标准,国V,国V,国V,国V,国V,国V,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●,●,●,●,●,●
燃油标号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号
燃料形式,汽油,汽油,汽油,油电混合,油电混合,油电混合,汽油,汽油,汽油,油电混合,油电混合,油电混合
温度分区控制,●,●,●,●,●,●,●,●,●,●,●,●
流媒体车内后视镜,-,-,-,-,-,-,-,-,-,-,-,-
油箱容积(L),72,72,72,72,72,72,72,72,72,72,72,72
气缸数(个),4,4,4,4,4,4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4,4,4,4,4,4,4
最高车速(km/h),180,180,180,180,180,180,180,180,180,180,180,180
最小离地间隙(mm),185,185,185,181,181,181,185,185,185,181,181,181
最大马力(Ps),186,186,186,245,245,245,186,186,186,245,245,245
最大扭矩转速(rpm),4000,4000,4000,3600,3600,3600,4000,4000,4000,3600,3600,3600
最大扭矩(N·m)_y,229,229,229,330,330,330,229,229,229,330,330,330
最大扭矩(N·m)_x,229,229,229,-,-,-,229,229,229,-,-,-
最大功率转速(rpm),6000,6000,6000,5600,5600,5600,6000,6000,6000,5600,5600,5600
最大功率(kW)_y,137,137,137,180,180,180,137,137,137,180,180,180
最大功率(kW)_x,137,137,137,-,-,-,137,137,137,-,-,-
无钥匙进入系统,●,●,●,●,●,●,●,●,●,●,●,●
无钥匙启动系统,●,●,●,●,●,●,●,●,●,●,●,●
方向盘调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节
方向盘记忆,-,-,-,-,-,●,-,-,-,-,-,●
方向盘电动调节,-,-,-,-,-,●,-,-,-,-,-,●
方向盘换挡,-,-,-,-,-,-,-,-,-,-,-,-
方向盘加热,-,-,●,-,●,●,-,-,●,-,●,●
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),1652,1696,1700,1916,1916,1925,1656,1700,1700,1920,1920,1929
整体主动转向系统,-,-,-,-,-,-,-,-,-,-,-,-
排量(mL),2488,2488,2488,2488,2488,2488,2488,2488,2488,2488,2488,2488
挡位个数,7,7,7,7,7,7,7,7,7,7,7,7
扬声器品牌,-,BOSE,BOSE,-,BOSE,BOSE,-,BOSE,BOSE,-,BOSE,BOSE
扬声器个数,6-7喇叭,10-11喇叭,10-11喇叭,6-7喇叭,10-11喇叭,10-11喇叭,6-7喇叭,10-11喇叭,10-11喇叭,6-7喇叭,10-11喇叭,10-11喇叭
手机无线充电,-,-,-,-,-,-,-,-,-,-,-,-
手机互联/映射功能,●,-,-,-,-,-,●,-,-,-,-,-
慢充时间(小时),-,-,-,-,-,-,-,-,-,-,-,-
感应雨刷,-,-,-,-,-,-,-,-,-,-,-,-
感应后备厢,-,●,●,●,●,●,-,●,●,●,●,●
快充电量(%),-,-,-,-,-,-,-,-,-,-,-,-
快充时间(小时),-,-,-,-,-,-,-,-,-,-,-,-
座椅高低调节,●,●,●,●,●,●,●,●,●,●,●,●
座椅材料,织物,真皮,真皮,真皮,真皮,真皮,织物,真皮,真皮,真皮,真皮,真皮
座位数(个),5,5,5,5,5,5,5,5,5,5,5,5
并线辅助,-,-,●,-,●,●,-,-,●,-,●,●
工信部综合油耗(L/100km),8.4,8.7,8.7,8.2,8.2,8.2,8.4,8.7,8.7,8.6,8.6,8.6
工信部纯电续航里程(km),-,-,-,-,-,-,-,-,-,-,-,-
导航路况信息显示,-,●,●,●,●,●,-,●,●,●,●,●
宽度(mm),1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908
实测油耗(L/100km),-,-,-,-,-,-,-,-,-,-,-,-
实测100-0km/h制动(m),-,-,-,-,-,-,-,-,-,-,-,-
实测0-100km/h加速(s),-,-,-,-,-,-,-,-,-,-,-,-
定速巡航,●,●,●,●,●,●,●,●,●,●,●,●
官方0-100km/h加速(s),-,-,-,-,-,-,11.4,11.4,11.4,9.6,9.6,9.6
安全带未系提示,●,●,●,●,●,●,●,●,●,●,●,●
大灯高度可调,●,●,●,●,●,●,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-,-,-,-,-,-,-
夜视系统,-,-,-,-,-,-,-,-,-,-,-,-
多天窗,-,-,-,-,-,-,-,-,-,-,-,-
多功能方向盘,●,●,●,●,●,●,●,●,●,●,●,●
外接音源接口,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
四驱形式,-,-,-,适时四驱,适时四驱,适时四驱,-,-,-,适时四驱,适时四驱,适时四驱
后风挡遮阳帘,-,-,-,-,-,-,-,-,-,-,-,-
后雨刷,●,●,●,●,●,●,●,●,●,●,●,●
后轮距(mm),1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644
后轮胎规格,235/65 R18,235/65 R18,235/65 R18,235/55 R20,235/55 R20,235/55 R20,235/65 R18,235/65 R18,235/65 R18,235/55 R20,235/55 R20,235/55 R20
后视镜记忆,-,-,-,-,-,●,-,-,-,-,-,●
后视镜电动调节,●,●,●,●,●,●,●,●,●,●,●,●
后视镜电动折叠,●,●,●,●,●,●,●,●,●,●,●,●
后视镜加热,●,●,●,●,●,●,●,●,●,●,●,●
后电动机最大扭矩(N·m),-,-,-,-,-,-,-,-,-,-,-,-
后电动机最大功率(kW),-,-,-,-,-,-,-,-,-,-,-,-
后桥限滑差速器/差速锁,-,-,-,-,-,-,-,-,-,-,-,-
后排独立空调,-,-,-,-,-,-,-,-,-,-,-,-
后排液晶屏,-,-,-,-,-,-,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●,●,●,●,●,●,●
后排座椅电动调节,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅放倒方式,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒
后排侧隐私玻璃,●,●,●,●,●,●,●,●,●,●,●,●
后排侧遮阳帘,-,-,-,-,-,-,-,-,-,-,-,-
后悬架类型,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆
后座出风口,●,●,●,●,●,●,●,●,●,●,●,●
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变转向比,-,-,-,-,-,-,-,-,-,-,-,-
可变悬架,-,-,-,-,-,-,-,-,-,-,-,-
可加热/制冷杯架,-,-,-,-,-,-,-,-,-,-,-,-
变速箱类型,无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT)
变速箱,CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡),CVT无级变速(模拟7挡)
发动机电子防盗,●,●,●,●,●,●,●,●,●,●,●,●
发动机特有技术,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时,C-VTC连续可变气门正时
发动机型号,QR25DE,QR25DE,QR25DE,QR25DER,QR25DER,QR25DER,-,-,-,-,-,-
发动机启停技术,-,-,-,●,●,●,-,-,-,●,●,●
发动机,2.5L 186马力 L4,2.5L 186马力 L4,2.5L 186马力 L4,2.5T 245马力 L4,2.5T 245马力 L4,2.5T 245马力 L4,2.5L 186马力 L4,2.5L 186马力 L4,2.5L 186马力 L4,2.5T 245马力 L4,2.5T 245马力 L4,2.5T 245马力 L4
压缩比,10,10,10,9.1,9.1,9.1,10,10,10,9.1,9.1,9.1
厂商指导价(元),23.88万,27.13万,28.38万,30.03万,33.63万,37.58万,23.88万,27.13万,28.38万,30.03万,33.63万,37.58万
厂商,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产
助力类型,电子液压助力,电子液压助力,电子液压助力,电子液压助力,电子液压助力,电子液压助力,电子液压助力,电子液压助力,电子液压助力,电子液压助力,电子液压助力,电子液压助力
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-,-,-,-
前雾灯,●,●,●,●,●,●,●,●,●,●,●,●
前轮距(mm),1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640
前轮胎规格,235/65 R18,235/65 R18,235/65 R18,235/55 R20,235/55 R20,235/55 R20,235/65 R18,235/65 R18,235/65 R18,235/55 R20,235/55 R20,235/55 R20
前电动机最大扭矩(N·m),-,-,-,160,160,160,-,-,-,160,160,160
前电动机最大功率(kW),-,-,-,15,15,15,-,-,-,15,15,15
前桥限滑差速器/差速锁,-,-,-,-,-,-,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆,麦弗逊式独立悬架+横向稳定杆
前大灯雨雾模式,-,-,-,-,-,-,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排座椅通风,-,-,-,-,-,-,-,-,-,-,-,-
前/后排座椅按摩,-,-,-,-,-,-,-,-,-,-,-,-
前/后排座椅加热,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-,-,-,-,-,-,-
内/外后视镜自动防眩目,-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-
全液晶仪表盘,-,-,-,-,-,-,-,-,-,-,-,-
全景摄像头,-,●,●,●,●,●,-,●,●,●,●,●
全景天窗,-,●,●,●,●,●,-,●,●,●,●,●
倒车视频影像,●,●,●,●,●,●,●,●,●,●,●,●
侧滑门,-,-,-,-,-,-,-,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主动降噪,-,-,-,●,●,●,-,-,-,●,●,●
主动刹车/主动安全系统,-,-,●,-,●,●,-,-,●,-,●,●
主/副驾驶座电动调节,-,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-,-,-,-,-,-,-,-
中控台彩色大屏尺寸,7英寸,10英寸,10英寸,10英寸,10英寸,10英寸,7英寸,10英寸,10英寸,10英寸,10英寸,10英寸
中控台彩色大屏,●,●,●,●,●,●,●,●,●,●,●,●
中央差速器锁止功能,-,-,-,-,-,-,-,-,-,-,-,-
中央差速器结构,-,-,-,多片离合器,多片离合器,多片离合器,-,-,-,多片离合器,多片离合器,多片离合器
上市时间,2018.07,2018.07,2018.07,2018.07,2018.07,2018.07,-,-,-,-,-,-
上坡辅助,●,●,●,●,●,●,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-,-,-,-,-,-,-,-
GPS导航系统,-,●,●,●,●,●,-,●,●,●,●,●
CD/DVD,-,-,-,-,-,-,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-,-,-,-,-,-,-
