Feature,48493,48494,48495,48496,48497,48498,57303,57579,57612,59857,59858,59872
空气悬架,-,-,-,-,-,-,-,-,-,-,-,-
离去角(°),12,13,13,12,12,13,12,12,12,12,12,12
疲劳驾驶提示,-,-,●,●,●,●,-,●,●,●,●,●
电磁感应悬架,-,-,-,-,-,-,-,-,-,-,-,-
电动扰流板,-,-,-,-,-,-,-,-,-,-,-,-
电动座椅记忆功能,-,-,-,-,-,-,-,,-,-,-,-
电动吸合车门,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢位置记忆,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-,-,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●,●,●,●,●,●
燃油标号,92号,92号,92号,95号,95号,95号,92号,95号,92号,92号,95号,92号
燃料形式,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油
灯光特色功能,-,-,-,-,-,-,-,-,-,-,-,-
温度分区控制,-,●,●,●,●,●,-,●,-,●,●,●
液晶仪表尺寸,,,,,,,,,,,,
油箱容积(L),61.3,61.3,61.3,61.3,61.3,61.3,61.3,56,56,56,56,56
气缸数(个),4,4,4,4,4,4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4,4,4,4,4,4,4
最高车速(km/h),197,197,197,210,225,225,197,225,197,197,210,197
最小转弯半径(m),5.5,5.7,5.7,5.7,5.7,5.7,5.5,5.7,5.5,5.7,5.7,5.7
最大马力(Ps),156,156,156,243,243,243,156,243,156,156,243,156
最大满载质量(kg),1915,1915,1915,1995,1995,1995,1915,1995,1915,1915,1995,1915
最大扭矩转速(rpm),4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
最大扭矩(N·m)_y,197,197,197,371,371,371,197,371,197,197,371,197
最大扭矩(N·m)_x,197,197,197,371,371,371,197,371,197,197,371,197
最大功率转速(rpm),6000,6000,6000,5400,5400,5400,6000,5400,6000,6000,5400,6000
最大功率(kW)_y,115,115,115,179,179,179,115,179,115,115,179,115
最大功率(kW)_x,115,115,115,179,179,179,115,179,115,115,179,115
最大净功率(kW),106,106,106,179,179,179,106,179,106,106,179,106
无钥匙进入功能,-,,,,,,-,,-,,,
无钥匙启动系统,●,●,●,●,●,●,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-,-,-,-,-,-,-
方向盘材质,,,,,,,,,,,,
方向盘换挡,-,-,-,●,●,●,-,●,-,-,-,-
方向盘加热,-,-,-,-,-,●,-,●,-,-,-,-
方向盘位置调节,,,,,,,,,,,,
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),1456,1500,1511,1572,1583,1601,1456,1590,1460,1518,1590,1518
整体主动转向系统,-,-,-,-,-,-,-,-,-,-,-,-
接近角(°),12,12,12,12,12,13,12,13,13,13,13,13
排量(mL),1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997
换挡形式,,,,,,,,,,,,
挡位个数,无级变速,无级变速,无级变速,8,8,8,无级变速,8,无级变速,无级变速,无级变速,无级变速
扬声器数量,,,,,,,,,,,,
扬声器品牌名称,-,-,-,-,-,,-,,-,-,-,-
手机无线充电功能,-,-,-,-,-,-,-,,-,,-,-
手机互联/映射,-,-,-,-,-,-,-,-,-,-,-,-
手机APP远程功能,-,,,,,,-,,-,,,
手势控制,-,-,-,-,-,-,-,-,-,-,-,-
感应雨刷功能,,,,,,,,,,,,
感应后备厢,-,-,-,-,-,-,-,-,-,-,-,-
座椅材质,,,,,,,,,,,,
座位数(个),5,5,5,5,5,5,5,5,5,5,5,5
并线辅助,-,-,●,-,●,●,-,●,-,●,●,-
巡航系统,-,,,,,,-,,-,,,
导航路况信息显示,-,●,●,●,●,●,-,●,-,●,●,●
宽度(mm),1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850
实测油耗(L/100km),-,7,-,-,-,-,-,-,-,-,-,-
实测100-0km/h制动(m),-,41.25,-,-,-,-,-,-,-,-,-,-
实测0-100km/h加速(s),-,10.6,-,-,-,-,-,-,-,-,-,-
官方0-100km/h加速(s),-,-,-,-,-,-,-,-,-,-,-,-
安全带未系提醒,,,,,,,,,,,,
天窗类型,-,,,,,,-,,-,,,
大灯高度可调,●,●,●,●,●,●,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-,-,-,-,-,-,-
大灯延时关闭,●,●,●,●,●,●,●,●,●,●,●,●
多层隔音玻璃,,,,,,,,,,,,
多媒体/充电接口,,,,,,,,,,,,
多功能方向盘,●,●,●,●,●,●,●,●,●,●,●,●
外后视镜功能,,,,,,,,,-,,,
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
地图品牌,-,,,,,,-,,-,,,
四驱形式,-,-,-,-,-,-,-,-,-,-,-,-
后风挡遮阳帘,-,-,-,-,-,-,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-,-,-,-,-,-,-
后轮距(mm),1620,1605,1605,1605,1605,1595,1620,1595,1620,1605,1595,1605
后轮胎规格,205/65 R16,215/55 R17,215/55 R17,215/55 R17,215/55 R17,235/40 R19,205/65 R16,235/40 R19,205/65 R16,215/55 R17,235/40 R19,215/55 R17
后排独立空调,-,-,-,-,-,-,-,-,-,-,-,-
后排液晶屏幕,-,-,-,-,-,-,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●,●,●,●,●,●,●
后排控制多媒体,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅放倒形式,-,-,-,-,-,-,-,-,-,-,-,-
后排小桌板,-,-,-,-,-,-,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,-,-,-,-,-,-,-
后排侧窗遮阳帘,-,-,-,-,-,-,-,-,-,-,-,-
后悬架类型,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架,梯形连杆式独立悬架
后座出风口,●,●,●,●,●,●,●,●,●,●,●,●
后备厢容积(L),586,586,586,586,586,586,586,586,586,586,586,586
后制动器类型,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式
可变转向比,-,-,-,-,-,-,-,-,-,-,-,-
可变悬架功能,-,-,-,-,-,-,-,-,-,-,-,-
可加热喷水嘴,-,-,-,-,-,-,-,-,-,-,-,-
变速箱类型,无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT)
变速箱,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速(模拟8挡),CVT无级变速(模拟8挡),CVT无级变速(模拟8挡),CVT无级变速,CVT无级变速(模拟8挡),CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速
发动机电子防盗,●,●,●,●,●,●,●,●,●,●,●,●
发动机特有技术,双C-VTC连续可变气门正时,双C-VTC连续可变气门正时,双C-VTC连续可变气门正时,可变压缩比/双C-VTC连续可变气门正时,可变压缩比/双C-VTC连续可变气门正时,可变压缩比/双C-VTC连续可变气门正时,双C-VTC连续可变气门正时,可变压缩比/双C-VTC连续可变气门正时,双C-VTC连续可变气门正时,双C-VTC连续可变气门正时,可变压缩比/双C-VTC连续可变气门正时,双C-VTC连续可变气门正时
发动机布局,横置,横置,横置,横置,横置,横置,横置,横置,横置,横置,横置,横置
发动机型号,MR20,MR20,MR20,KR20,KR20,KR20,MR20,KR20,MR20,MR20,KR20,MR20
发动机启停技术,●,●,●,●,●,●,●,●,●,●,●,●
发动机,2.0L 156马力 L4,2.0L 156马力 L4,2.0L 156马力 L4,2.0T 243马力 L4,2.0T 243马力 L4,2.0T 243马力 L4,2.0L 156马力 L4,2.0T 243马力 L4,2.0L 156马力 L4,2.0L 156马力 L4,2.0T 243马力 L4,2.0L 156马力 L4
压缩比,11.7,11.7,11.7,-,-,-,11.7,14,11.7,11.7,14,11.7
厂商指导价(元),17.98万,18.78万,19.98万,21.68万,22.98万,26.98万,17.98万,23.98万,17.98万,19.98万,21.68万,18.88万
厂商,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产,东风日产
卫星导航系统,-,●,●,●,●,●,-,●,-,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-,-,-,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,,,,,,
前轮距(mm),1620,1605,1605,1605,1605,1595,1620,1595,1620,1605,1595,1605
前轮胎规格,205/65 R16,215/55 R17,215/55 R17,215/55 R17,215/55 R17,235/40 R19,205/65 R16,235/40 R19,205/65 R16,215/55 R17,235/40 R19,215/55 R17
前方碰撞预警,-,-,●,-,●,●,-,●,-,●,●,-
前排座椅功能,-,-,,-,,,-,,-,,,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-,-,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,-,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,前●&nbsp;/&nbsp;后●,-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内置行车记录仪,-,●,●,●,●,●,-,●,-,●,●,●
内后视镜功能,,,,,,,,,,,,
全液晶仪表盘,-,-,-,-,-,-,-,-,-,-,-,-
倒车车侧预警系统,-,-,●,-,●,●,-,●,-,●,●,-
供油方式,直喷,直喷,直喷,混合喷射,混合喷射,混合喷射,直喷,混合喷射,直喷,直喷,混合喷射,直喷
主座椅调节方式,,,,,,,,,,,,
主动降噪,-,-,-,●,●,●,-,●,-,-,●,-
主动闭合式进气格栅,-,-,-,-,-,-,-,-,-,-,-,-
主动刹车/主动安全系统,-,-,●,-,●,●,-,●,-,●,●,-
主/副驾驶座电动调节,-,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-,主●&nbsp;/&nbsp;副●,-,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,,,,,,
中控屏幕尺寸,,,,,,,,,,,,
中央差速器结构,-,-,-,-,-,-,-,-,-,-,-,-
上市时间,2020.10,2020.10,2020.10,2020.10,2020.10,2020.10,2022.05,2022.09,2022.09,2022.09,2022.09,2022.09
上坡辅助,●,●,●,●,●,●,●,●,●,●,●,●
Wi-Fi热点,-,●,●,●,●,●,-,●,-,●,●,●
WLTC综合油耗(L/100km),6.41,6.41,6.41,7.12,7.12,7.12,6.41,7.12,6.41,6.41,7.12,6.41
USB/Type-C接口数量,,,,,,,,,,,,
OTA升级,-,●,●,●,●,●,-,●,-,●,●,●
NEDC综合油耗(L/100km),5.9,5.9,5.9,6.6,6.6,6.7,5.9,-,-,-,-,-
LED日间行车灯,-,●,●,●,●,●,-,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,●,●,-,-,-,-,-,-
AR实景导航,-,-,-,-,-,-,-,●,-,●,●,●
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
4G/5G网络,-,,,,,,-,,-,,,
220V/230V电源,-,-,-,-,-,-,-,-,-,-,-,-
