Feature,29503,30212,30213,34884,34885,34886
最大马力(Ps),150,150,150,204,204,204
最大扭矩转速(rpm),2000-4500,2000-4500,2000-4500,2000-4500,2000-4500,2000-4500
最大扭矩(N·m)_y,200,200,200,280,280,280
最大扭矩(N·m)_x,200,200,200,280,280,280
最大功率转速(rpm),5500,5500,5500,5600,5600,5600
最大功率(kW)_y,110,110,110,150,150,150
最大功率(kW)_x,110,110,110,150,150,150
无钥匙进入系统,●,●,●,●,●,●
无钥匙启动系统,●,●,●,●,●,●
方向盘调节,上下调节,上下调节,上下调节,上下调节,上下调节,上下调节
方向盘记忆,-,-,-,-,-,-
方向盘电动调节,-,-,-,-,-,-
方向盘换挡,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-
整车质保,四年或15万公里,四年或15万公里,四年或15万公里,四年或15万公里,四年或15万公里,四年或15万公里
整备质量(kg),1545,1545,1545,1665,1665,1665
整体主动转向系统,-,-,-,-,-,-
排量(mL),1499,1499,1499,1997,1997,1997
挡位个数,5,5,5,6,6,6
扬声器品牌,-,-,-,-,-,-
扬声器个数,6-7喇叭,6-7喇叭,6-7喇叭,6-7喇叭,6-7喇叭,6-7喇叭
手机无线充电,-,-,-,-,-,-
手机互联/映射功能,-,-,-,-,-,-
感应雨刷,●,-,-,-,-,●
感应后备厢,-,-,-,-,-,-
座椅高低调节,●,●,●,●,●,●
座椅材料,仿皮,仿皮,仿皮,仿皮,仿皮,仿皮
座位数(个),5,5,5,5,5,5
并线辅助,-,-,-,-,-,-
工信部综合油耗(L/100km),7.7,7.4,7.4,8.3,8.3,8.3
导航路况信息显示,-,-,-,-,-,-
宽度(mm),1835,1835,1835,1835,1835,1835
实测油耗(L/100km),8.9,-,-,-,-,-
实测100-0km/h制动(m),41.88,-,-,-,-,-
实测0-100km/h加速(s),12.52,-,-,-,-,-
定速巡航,●,●,-,●,●,●
官方0-100km/h加速(s),-,-,-,-,-,-
安全带未系提示,●,●,●,●,●,●
大灯高度可调,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-
夜视系统,-,-,-,-,-,-
多天窗,-,-,-,-,-,-
多功能方向盘,●,●,●,-,●,●
外接音源接口,USB,USB,USB,USB,USB,USB
备胎规格,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸
后风挡遮阳帘,-,-,-,-,-,-
后雨刷,●,●,●,●,●,●
后轮距(mm),1560,1560,1560,1560,1560,1560
后轮胎规格,225/60 R18,225/60 R18,225/60 R18,225/60 R18,225/60 R18,225/60 R18
后视镜记忆,-,-,-,-,-,-
后视镜电动调节,●,●,●,●,●,●
后视镜电动折叠,●,-,-,-,-,●
后视镜加热,●,-,-,-,-,●
后桥限滑差速器/差速锁,-,-,-,-,-,-
后排独立空调,-,-,-,-,-,-
后排液晶屏,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●
后排座椅电动调节,-,-,-,-,-,-
后排座椅放倒方式,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒
后排侧隐私玻璃,●,-,-,-,-,-
后排侧遮阳帘,-,-,-,-,-,-
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,-,-,-,-,-,-
后制动器类型,盘式,盘式,盘式,盘式,盘式,盘式
可变转向比,-,-,-,-,-,-
可变悬架,-,-,-,-,-,-
可加热/制冷杯架,-,-,-,-,-,-
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),双离合变速箱(DCT),双离合变速箱(DCT),双离合变速箱(DCT)
变速箱,5挡手动,5挡手动,5挡手动,6挡双离合,6挡双离合,6挡双离合
发动机电子防盗,●,●,●,●,●,●
发动机特有技术,-,-,-,-,-,-
发动机型号,4A91T,4A91T,4A91T,4K21D4W,4K21D4W,4K21D4W
发动机启停技术,-,-,-,-,-,-
发动机,1.5T 150马力 L4,1.5T 150马力 L4,1.5T 150马力 L4,2.0T 204马力 L4,2.0T 204马力 L4,2.0T 204马力 L4
压缩比,9.5,9.5,9.5,9.4,9.4,9.4
厂商指导价(元),10.98万,9.98万,8.98万,10.98万,11.98万,12.98万
厂商,野马汽车,野马汽车,野马汽车,野马汽车,野马汽车,野马汽车
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,-,-,-,-,-
前雾灯,●,●,●,●,●,●
前轮距(mm),1560,1560,1560,1560,1560,1560
前轮胎规格,225/60 R18,225/60 R18,225/60 R18,225/60 R18,225/60 R18,225/60 R18
前桥限滑差速器/差速锁,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排座椅通风,-,-,-,-,-,-
前/后排座椅按摩,-,-,-,-,-,-
前/后排座椅加热,-,-,-,-,-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-,前●&nbsp;/&nbsp;后●
前/后排侧气囊,-,-,-,-,-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-
内/外后视镜自动防眩目,内●&nbsp;/&nbsp;外-,-,-,-,-,-
全液晶仪表盘,●,-,-,-,-,●
全景摄像头,-,-,-,-,-,●
全景天窗,●,●,-,-,-,●
倒车视频影像,●,●,-,-,●,●
侧滑门,-,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主动降噪,-,-,-,-,-,-
主动刹车/主动安全系统,-,-,-,-,-,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,-,-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-,-
中控台彩色大屏尺寸,10英寸,10英寸,-,-,10英寸,10英寸
中控台彩色大屏,●,●,-,-,●,●
中央差速器锁止功能,-,-,-,-,-,-
上市时间,2017.02,2017.04,2017.04,2018.06,2018.06,2018.06
上坡辅助,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-,-
GPS导航系统,●,●,-,-,●,●
CD/DVD,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-
