Feature,17036,17037,19448,21321,21322,25887,25888,25889,25890,33851,33852,34698
车型名称,YUKON 2015款 6.2L DENALI 4WD,YUKON 2015款 6.2L XL DENALI 4WD,YUKON 2015款 5.3L XL SLT 4WD,YUKON 2015款 5.3L 2WD,YUKON 2015款 5.3L XL SLE 4WD,YUKON 2016款 5.3L 豪华尊享版 4WD,YUKON 2016款 5.3L XL豪华尊享加长版 4WD,YUKON 2016款 6.2L DENALI至尊版 4WD,YUKON 2016款 6.2L XL DENALI至尊加长版 4WD,YUKON 2018款 6.2L DENALI至尊版 4WD,YUKON 2018款 6.2L DENALI至尊长轴版 4WD,YUKON 2018款 5.3L 白宫一号 豪华礼宾车
车内空气调节/花粉过滤,●,●,●,●,●,●,●,●,●,●,●,-
车内氛围灯,-,-,-,-,-,-,-,-,-,-,-,●
车内中控锁,●,●,●,●,●,●,●,●,●,●,●,●
车体结构,非承载式,非承载式,承载式,承载式,承载式,承载式,承载式,非承载式,非承载式,非承载式,非承载式,未知
行车电脑显示屏,●,●,●,●,●,●,●,●,●,●,●,-
行程(mm),-,-,-,-,-,-,-,-,-,92,92,-
行李厢容积(L),-,-,-,-,-,433,1113,433,1113,433,1113,-
蓝牙/车载电话,●,●,●,●,●,●,●,●,●,●,●,●
自适应远近光,-,-,-,-,-,●,●,●,●,●,●,-
自适应巡航,●,●,●,●,●,-,-,-,-,○,○,-
自动驻车,-,-,-,-,-,-,-,-,-,-,-,-
自动泊车入位,-,-,-,-,-,-,-,-,-,-,-,-
自动头灯,●,●,●,-,-,●,●,●,●,●,●,●
膝部气囊,●,●,●,●,●,●,●,●,●,-,-,-
腰部支撑调节,●,●,●,●,●,●,●,●,●,●,●,●
能源类型,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油
胎压监测装置,●,●,●,●,●,●,●,●,●,●,●,●
肩部支撑调节,●,●,●,●,●,●,●,●,●,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸径(mm),-,-,-,-,-,-,-,-,-,103.3,103.3,-
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
级别,大型SUV,大型SUV,大型SUV,大型SUV,大型SUV,大型SUV,大型SUV,大型SUV,大型SUV,大型SUV,大型SUV,大型SUV
简称,8挡手自一体,8挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,8挡手自一体,8挡手自一体,10挡手自一体,10挡手自一体,6挡手自一体
第二排靠背角度调节,●,●,●,-,-,●,●,●,●,●,●,●
第二排独立座椅,-,-,-,-,-,-,-,-,-,●,●,●
第二排座椅移动,●,●,●,-,-,●,●,●,●,●,●,●
第三排座椅,3座,3座,3座,3座,3座,3座,3座,3座,3座,3座,3座,2座
空调控制方式,自动●,自动●,自动●,自动●,自动●,自动●,自动●,自动●,自动●,自动●,自动●,手动●&nbsp;/&nbsp;自动●
空气悬架,-,-,-,-,-,-,-,-,-,-,-,-
皮质方向盘,●,●,●,●,●,●,●,●,●,●,●,●
疲劳驾驶提示,-,-,-,-,-,-,-,-,-,-,-,-
电磁感应悬架,-,-,-,-,-,-,-,-,-,●,●,-
电动座椅记忆,●,●,●,-,-,●,●,●,●,●,●,-
电动天窗,●,●,●,-,-,○,○,●,●,●,●,-
电动吸合门,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢,●,●,●,●,●,●,●,●,●,●,●,-
环保标准,欧V,欧V,欧V,欧V,欧V,欧V,欧V,欧V,欧V,欧V,欧V,国V
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●,●,●,●,●,●
燃油标号,95号,95号,95号,95号,95号,95号,95号,95号,95号,95号,95号,95号
燃料形式,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油
温度分区控制,●,●,●,●,●,●,●,●,●,●,●,●
流媒体车内后视镜,-,-,-,-,-,-,-,-,-,-,-,●
油箱容积(L),117,117,117,117,117,98,117,98,117,98,117,98
气缸数(个),8,8,8,8,8,8,8,8,8,8,8,8
气缸排列形式,V,V,V,V,V,V,V,V,V,V,V,V
每缸气门数(个),4,4,4,4,4,4,4,4,4,4,4,4
最高车速(km/h),225,225,225,225,225,250,250,250,250,-,-,-
最小离地间隙(mm),200,200,200,200,200,203,201,203,201,203,201,-
最大马力(Ps),426,426,355,355,355,355,355,426,426,426,426,355
最大扭矩转速(rpm),4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
最大扭矩(N·m)_y,623,623,518,518,518,518,518,623,623,624,624,519
最大扭矩(N·m)_x,623,623,518,518,518,518,518,623,623,624,624,519
最大功率转速(rpm),5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600
最大功率(kW)_y,313,313,261,261,261,261,261,313,313,313,313,261
最大功率(kW)_x,313,313,261,261,261,261,261,313,313,313,313,261
无钥匙进入系统,●,●,●,-,-,●,●,●,●,●,●,-
无钥匙启动系统,●,●,●,-,-,●,●,●,●,●,●,-
方向盘调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节
方向盘记忆,-,-,-,-,-,●,●,●,●,●,●,●
方向盘电动调节,●,●,●,●,●,●,●,●,●,●,●,●
方向盘换挡,●,●,●,●,●,●,●,●,●,-,-,-
方向盘加热,●,●,●,-,-,●,●,●,●,●,●,-
整车质保,待查,待查,待查,待查,待查,三年或6万公里,三年或6万公里,三年或6万公里,三年或6万公里,三年或6万公里,三年或6万公里,三年或6万公里
整备质量(kg),-,-,-,-,-,2515,2606,2620,2713,2605,2706,2905
整体主动转向系统,●,●,●,●,●,●,●,●,●,-,-,-
排量(mL),-,-,-,-,-,-,-,-,-,6162,6162,5328
挡位个数,8,8,6,6,6,6,6,8,8,10,10,6
扬声器品牌,BOSE,BOSE,BOSE,BOSE,BOSE,BOSE,BOSE,BOSE,BOSE,BOSE,BOSE,harman/kardon哈曼卡顿
扬声器个数,8-9喇叭,8-9喇叭,8-9喇叭,8-9喇叭,8-9喇叭,8-9喇叭,8-9喇叭,10-11喇叭,10-11喇叭,10-11喇叭,10-11喇叭,≥12喇叭
手机无线充电,-,-,-,-,-,-,-,-,-,●,●,-
手机互联/映射功能,-,-,-,-,-,-,-,-,-,●,●,●
感应雨刷,●,●,●,●,●,●,●,●,●,●,●,-
感应后备厢,-,-,-,-,-,●,●,●,●,●,●,-
座椅高低调节,●,●,●,●,●,●,●,●,●,●,●,●
座椅材料,真皮,真皮,真皮,织物,织物,真皮,真皮,真皮,真皮,真皮,真皮,真皮
座位数(个),7,7,7,7,7,7,7,7,7,7,7,6
并线辅助,-,-,-,-,-,●,●,●,●,●,●,●
工信部综合油耗(L/100km),18,18,18,18,18,13.2,13.8,13.3,14.3,13.9,14.2,18
导航路况信息显示,-,-,-,-,-,-,-,-,-,-,-,-
宽度(mm),2032,2032,2032,2032,2032,2045,2045,2045,2045,2045,2045,2045
实测油耗(L/100km),-,-,-,-,-,-,-,-,-,-,-,-
实测100-0km/h制动(m),-,-,-,-,-,-,-,-,-,-,-,-
实测0-100km/h加速(s),-,-,-,-,-,-,-,-,-,-,-,-
定速巡航,●,●,●,-,-,●,●,●,●,●,●,●
官方0-100km/h加速(s),-,-,-,-,-,-,-,-,-,-,-,-
安全带未系提示,●,●,●,●,●,●,●,●,●,-,-,●
大灯高度可调,●,●,●,●,●,●,●,●,●,●,●,-
大灯清洗装置,-,-,-,-,-,-,-,-,-,-,-,-
夜视系统,-,-,-,-,-,-,-,-,-,-,-,-
多天窗,-,-,-,-,-,-,-,-,-,-,-,-
多功能方向盘,●,●,●,●,●,●,●,●,●,●,●,●
外接音源接口,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX+HDMI
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
四驱形式,分时四驱,分时四驱,分时四驱,-,分时四驱,分时四驱,分时四驱,分时四驱,分时四驱,分时四驱,分时四驱,全时四驱
后风挡遮阳帘,-,-,-,-,-,-,-,-,-,-,-,●
后雨刷,●,●,●,●,●,●,●,●,●,●,●,●
后轮距(mm),-,-,-,-,-,1744,1744,1744,1744,1744,1744,-
后轮胎规格,275/60 R20,275/60 R20,275/60 R18,275/60 R18,275/60 R18,275/55 R20,275/55 R20,285/45 R22,285/45 R22,285/45 R22,285/45 R22,285/45 R22
后视镜记忆,●,●,●,-,-,●,●,●,●,●,●,-
后视镜电动调节,●,●,●,●,●,●,●,●,●,●,●,●
后视镜电动折叠,●,●,●,-,-,●,●,●,●,●,●,-
后视镜加热,●,●,●,●,●,●,●,●,●,●,●,●
后桥限滑差速器/差速锁,-,-,-,-,-,限滑差速器,限滑差速器,限滑差速器,限滑差速器,限滑差速器,限滑差速器,-
后排独立空调,●,●,●,●,●,●,●,●,●,●,●,●
后排液晶屏,●,●,●,-,-,○,○,●,●,●,●,●
后排杯架,●,●,●,●,●,●,●,●,●,●,●,●
后排座椅电动调节,●,●,●,-,-,●,●,●,●,●,●,●
后排座椅放倒方式,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,整体放倒
后排侧隐私玻璃,-,-,-,-,-,●,●,●,●,●,●,●
后排侧遮阳帘,-,-,-,-,-,-,-,-,-,-,-,●
后悬架类型,多连杆式独立悬架 电磁减振,多连杆式独立悬架 电磁减振,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架,多连杆式独立悬架 电磁减振,多连杆式独立悬架 电磁减振,多连杆式独立悬架 电磁减振,多连杆式独立悬架 电磁减振,双叉臂式独立悬架
后座出风口,●,●,●,●,●,●,●,●,●,●,●,●
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变转向比,-,-,-,-,-,-,-,-,-,-,-,-
可变悬架,高低调节,高低调节,-,-,-,-,-,高低调节,高低调节,软硬调节,软硬调节,-
可加热/制冷杯架,-,-,-,-,-,-,-,-,-,-,-,-
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,8挡手自一体,8挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,6挡手自一体,8挡手自一体,8挡手自一体,10挡手自一体,10挡手自一体,6挡手自一体
发动机电子防盗,●,●,●,●,●,●,●,●,●,●,●,●
发动机特有技术,-,-,-,-,-,-,-,-,-,-,-,-
发动机型号,-,-,-,-,-,-,-,-,-,-,-,-
发动机启停技术,-,-,-,-,-,-,-,-,-,-,-,-
发动机,6.2L 426马力 V8,6.2L 426马力 V8,5.3L 355马力 V8,5.3L 355马力 V8,5.3L 355马力 V8,5.3L 355马力 V8,5.3L 355马力 V8,6.2L 426马力 V8,6.2L 426马力 V8,6.2L 426马力 V8,6.2L 426马力 V8,5.3L 355马力 V8
压缩比,-,-,-,-,-,-,-,-,-,-,-,-
厂商指导价(元),158.00万,168.00万,148.80万,118.80万,138.00万,128.00万,138.00万,158.00万,166.00万,155.00万,158.00万,238.00万
厂商,GMC,GMC,GMC,GMC,GMC,GMC,GMC,GMC,GMC,GMC,GMC,GMC
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-,-,-,●
前雾灯,●,●,●,-,-,●,●,●,●,●,●,●
前轮距(mm),-,-,-,-,-,1745,1745,1745,1745,1745,1745,-
前轮胎规格,275/60 R20,275/60 R20,275/60 R18,275/60 R18,275/60 R18,275/55 R20,275/55 R20,285/45 R22,285/45 R22,285/45 R22,285/45 R22,285/45 R22
前桥限滑差速器/差速锁,-,-,-,-,-,-,-,-,-,-,-,限滑差速器
前悬架类型,双叉臂式独立悬架，电磁减振,双叉臂式独立悬架，电磁减振,双叉臂独立悬架 ,双叉臂式独立悬架,双叉臂独立悬架 ,双叉臂独立悬架 ,双叉臂独立悬架 ,双叉臂式独立悬架，电磁减振,双叉臂式独立悬架，电磁减振,双叉臂式独立悬架，电磁减振,双叉臂式独立悬架，电磁减振,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-,-,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排座椅通风,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前-&nbsp;/&nbsp;后●
前/后排座椅按摩,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-,-,-,-,-,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前-&nbsp;/&nbsp;后●
前/后排座椅加热,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-,-,-,-,-,-,-
内/外后视镜自动防眩目,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,-
全液晶仪表盘,-,-,-,-,-,-,-,-,-,-,-,-
全景摄像头,●,●,●,-,-,-,-,-,-,-,-,-
全景天窗,-,-,-,-,-,-,-,-,-,-,-,-
倒车视频影像,●,●,●,●,●,●,●,●,●,●,●,●
侧滑门,-,-,-,-,-,-,-,-,-,-,-,-
供油方式,-,-,-,-,-,-,-,-,-,-,-,多点电喷
主动降噪,-,-,-,-,-,-,-,-,-,●,●,-
主动刹车/主动安全系统,●,●,●,●,●,●,●,●,●,●,●,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-,-,-,-,-,-,-,-
中控台彩色大屏尺寸,-,-,-,-,-,-,-,-,-,8英寸,8英寸,11英寸
中控台彩色大屏,●,●,●,●,●,●,●,●,●,●,●,●
中央差速器锁止功能,-,-,-,-,-,-,-,-,-,-,-,-
中央差速器结构,待查,待查,待查,-,待查,待查,待查,待查,待查,待查,待查,待查
上市时间,2015.01,2015.01,2015.01,2015.01,2015.01,2016.04,2016.04,2016.04,2016.04,2018.03,2018.03,2018.05
上坡辅助,●,●,●,●,●,-,-,●,●,●,●,-
LED日间行车灯,●,●,●,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,-,-,●
HUD抬头数字显示,●,●,-,-,-,-,-,-,○,●,●,●
GPS导航系统,●,●,●,-,-,○,○,●,●,●,●,●
CD/DVD,-,-,-,-,-,-,-,-,-,单碟CD,单碟CD,单碟DVD
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,●,●,●,●,●,●,●
