Feature,1009249,1009250,1009264,1009265,1009266,1009267,1009268,1009269,1009270,1009271,1009900,1009901
缺气保用轮胎,-,-,-,-,-,-,-,-,-,-,-,-
级别,轻客,轻客,轻客,轻客,轻客,轻客,轻客,轻客,轻客,轻客,轻客,轻客
简称,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
第二排座椅调节,-,-,-,-,-,-,-,-,-,-,-,-
空调温度控制方式,,,,,,,,,,,,
空气悬架,-,-,-,-,-,-,-,-,-,-,-,-
百公里耗电量(kWh/100km),-,-,-,-,-,-,-,-,-,-,-,-
电池组质保,5年或20万公里,5年或20万公里,5年或20万公里,5年或20万公里,5年或20万公里,5年或20万公里,5年或20万公里,5年或20万公里,5年或20万公里,5年或20万公里,5年或20万公里,5年或20万公里
电池类型,磷酸铁锂电池,磷酸铁锂电池,三元锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,三元锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池
电池容量(kWh),50.23,52.48,49.2,52.48,50.23,48.6,49.2,52.48,50.23,48.6,50.23,48.6
电池充电时间,-,-,-,-,-,-,-,-,-,-,-,-
电机类型,永磁 / 同步,永磁 / 同步,永磁 / 同步,永磁 / 同步,永磁 / 同步,永磁 / 同步,永磁 / 同步,永磁 / 同步,永磁 / 同步,永磁 / 同步,永磁 / 同步,永磁 / 同步
电机布局,后置,后置,后置,后置,后置,后置,后置,后置,后置,后置,后置,后置
电动机总扭矩(N·m),300,300,300,300,300,300,300,300,300,300,300,300
电动机总功率(kW),100,100,100,100,100,100,100,100,100,100,100,100
电动机(Ps),136,136,136,136,136,136,136,136,136,136,136,136
电动座椅记忆功能,-,-,-,-,-,-,-,-,-,-,-,-
电动吸合车门,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢位置记忆,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-,-,-,-,-,-,-
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-,-,-,-,-,-,-
温度分区控制,-,-,-,-,-,-,-,-,-,-,-,-
油箱容积(L),-,-,-,-,-,-,-,-,-,-,-,-
最高车速(km/h),100,100,-,-,-,-,-,-,-,-,-,-
最小离地间隙(mm),120,120,150,150,150,150,150,150,150,150,150,150
最大载重质量(kg),-,-,-,-,-,-,-,-,-,-,-,-
最大扭矩(N·m),300,300,300,300,300,300,300,300,300,300,300,300
最大功率(kW),100,100,100,100,100,100,100,100,100,100,100,100
无钥匙进入功能,-,-,-,-,-,-,-,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-,-,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-,-,-,-,-,-,-
方向盘材质,,,,,,,,,,,,
方向盘换挡,-,-,-,-,-,-,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-,-,-,-,-,-,-
方向盘位置调节,,,,,,,,,,,,
整车质保,两年或8万公里,两年或8万公里,两年或8万公里,两年或8万公里,两年或8万公里,两年或8万公里,两年或8万公里,两年或8万公里,两年或8万公里,两年或8万公里,两年或8万公里,两年或8万公里
整备质量(kg),2050,2050,1900,1900,1850,1850,1900,1900,1850,1850,1850,1850
挡位个数,1,1,1,1,1,1,1,1,1,1,1,1
扬声器数量,,,,,,,,,,,,
扬声器品牌名称,-,-,-,-,-,-,-,-,-,-,-,-
慢充时间(小时),8,8,8,8,8,8,8,8,8,8,8,8
感应雨刷功能,-,-,-,-,-,-,-,-,-,-,-,-
感应后备厢,-,-,-,-,-,-,-,-,-,-,-,-
快充电量百分比,-,-,-,-,-,-,-,-,-,-,-,-
快充电量(%),-,-,-,-,-,-,-,-,-,-,-,-
快充时间(小时),2,2,2,2,2,2,2,2,2,2,2,2
座椅材质,,,,,,,,,,,,
座位数(个),10,10,2/5,2/5,2/5,2/5,2/5,2/5,2/5,2/5,2/5,2/5
并线辅助,-,-,-,-,-,-,-,-,-,-,-,-
工信部续航里程(km),292,305,220,248,225,220,220,248,225,220,225,220
工信部纯电续航里程(km),292,305,220,248,225,220,220,248,225,220,225,220
巡航系统,-,-,-,-,-,-,-,-,-,-,-,-
宽度(mm),1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
安全带未系提醒,,,,,,,,,,,,
天窗类型,-,-,-,-,-,-,-,-,-,-,-,-
大灯高度可调,●,●,●,●,●,●,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-,-,-,-,-,-,-
多媒体/充电接口,,,,,,,,,,,,
多功能方向盘,-,-,-,-,-,-,-,-,-,-,-,-
外后视镜功能,-,-,-,-,-,-,-,-,-,-,-,-
后风挡遮阳帘,-,-,-,-,-,-,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-,-,-,-,-,-,-
后轮距(mm),1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
后轮胎规格,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15
后电动机最大扭矩(N·m),300,300,310,300,300,300,310,300,300,300,300,300
后电动机最大功率(kW),100,100,100,100,100,100,100,100,100,100,100,100
后排车门开启方式,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门
后排独立空调,-,-,-,-,-,-,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅放倒形式,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅功能,-,-,-,-,-,-,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,-,-,-,-,-,-,-
后排侧窗遮阳帘,-,-,-,-,-,-,-,-,-,-,-,-
后悬架类型,纵置钢板弹簧,纵置钢板弹簧,纵置板簧式非独立悬架,纵置板簧式非独立悬架,纵置板簧式非独立悬架,纵置板簧式非独立悬架,纵置板簧式非独立悬架,纵置板簧式非独立悬架,纵置板簧式非独立悬架,纵置板簧式非独立悬架,纵置板簧式非独立悬架,纵置板簧式非独立悬架
后座出风口,●,●,-,-,-,-,-,-,-,-,-,-
后制动器类型,-,-,-,-,-,-,-,-,-,-,-,-
可变转向比,-,-,-,-,-,-,-,-,-,-,-,-
可变悬架功能,-,-,-,-,-,-,-,-,-,-,-,-
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),16.88万~17.88万,16.88万~17.88万,14.88万~15.88万,14.88万~15.88万,14.88万~15.88万,14.88万~15.88万,14.88万~15.88万,14.88万~15.88万,14.88万~15.88万,14.88万~15.88万,14.88万~15.88万,14.88万~15.88万
厂商,开沃汽车,开沃汽车,开沃汽车,开沃汽车,开沃汽车,开沃汽车,开沃汽车,开沃汽车,开沃汽车,开沃汽车,开沃汽车,开沃汽车
卫星导航系统,-,-,-,-,-,-,-,-,-,-,-,-
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副座椅调节方式,,,,,,,,,,,,
前轮距(mm),1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450
前轮胎规格,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15,195/70 R15
前电动机最大扭矩(N·m),-,-,-,-,-,-,-,-,-,-,-,-
前电动机最大功率(kW),-,-,-,-,-,-,-,-,-,-,-,-
前排座椅功能,-,-,-,-,-,-,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架
前制动器类型,-,-,-,-,-,-,-,-,-,-,-,-
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-,-,-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-,-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内后视镜功能,,,-,-,-,-,-,-,-,-,-,-
全液晶仪表盘,-,-,-,-,-,-,-,-,-,-,-,-
侧滑门形式,,,,,,,,,,,,
主座椅调节方式,,,,,,,,,,,,
主/副驾驶座电动调节,-,-,-,-,-,-,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-,-,-,-,-,-,-
中控彩色屏幕,-,-,-,-,-,-,-,-,-,-,-,-
上市时间,2020.03,2020.03,2020.03,2020.03,2020.03,2020.03,2020.03,2020.03,2020.03,2020.03,2020.08,2020.08
上坡辅助,●,●,●,●,●,●,●,●,●,●,●,●
LED日间行车灯,-,-,-,-,-,-,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-,-,-,-,-,-,-
