Feature,49141,49142,49143,49144,49145,49146,49147,54918,54919,56674
方向盘换挡,-,-,-,-,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-,-,-,-,-
方向盘位置调节,,,,,,,,,,-
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),1225,1232,1266,1271,1385,1390,1398,1266,1390,1321
整体主动转向系统,-,-,-,-,-,-,-,-,-,-
摄像头数量,-,-,-,-,-,-,-,-,-,-
排量(mL),1498,1498,1498,1498,1498,1498,1498,1498,1498,1498
挡位个数,6,无级变速,无级变速,无级变速,无级变速,无级变速,无级变速,无级变速,无级变速,无级变速
扬声器数量,,,,,,,,,,-
扬声器品牌名称,-,-,-,-,-,-,-,-,-,-
手机无线充电功能,-,-,-,-,-,-,-,-,-,-
手机互联/映射,-,-,-,-,-,-,,-,-,-
手势控制,-,-,-,-,-,-,-,-,-,-
感应雨刷功能,-,-,-,-,-,-,-,-,-,-
感应后备厢,-,-,-,-,-,-,-,-,-,-
座椅材质,,,,,,,,,,-
座椅布局,-,-,-,-,-,-,-,-,-,-
座位数(个),5,5,5,5,5,5,5,5,5,5
并线辅助,-,-,-,-,-,-,-,-,-,-
巡航系统,-,-,-,-,-,-,,-,-,-
尾门玻璃独立开启,-,-,-,-,-,-,-,-,-,-
导航路况信息显示,-,-,-,-,-,-,●,-,-,-
宽度(mm),1772,1772,1772,1772,1772,1772,1772,1772,1772,1790
实测油耗(L/100km),-,-,-,-,-,-,-,-,-,-
实测100-0km/h制动(m),-,-,-,-,-,-,-,-,-,-
实测0-100km/h加速(s),-,-,-,-,-,-,-,-,-,-
官方0-50km/h加速(s),-,-,-,-,-,-,-,-,-,-
官方0-100km/h加速(s),11.2,11.6,11.6,11.7,8.9,9,9,-,-,-
安全带未系提醒,,,,,,,,,,-
天窗类型,-,-,,,,,,,,-
大灯高度可调,●,●,●,●,●,●,●,●,●,-
大灯清洗装置,-,-,-,-,-,-,-,-,-,-
大灯延时关闭,●,●,●,●,●,●,●,●,●,-
夜视系统,-,-,-,-,-,-,-,-,-,-
多层隔音玻璃,-,-,-,-,-,-,-,-,-,-
多媒体/充电接口,,,,,,,,,,-
多功能方向盘,●,●,●,●,●,●,●,●,●,-
外后视镜功能,,,,,,,,,,-
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
后风挡遮阳帘,-,-,-,-,-,-,-,-,-,-
后雨刷,●,●,●,●,●,●,●,●,●,-
后轮距(mm),1540,1540,1540,1540,1540,1540,1540,1540,1540,1553
后轮胎规格,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/60 R17
后排独立空调,-,-,-,-,-,-,-,-,-,-
后排液晶屏幕,-,-,-,-,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●,●,●,●,-
后排控制多媒体,-,-,-,-,-,-,-,-,-,-
后排座椅防下滑气囊,-,-,-,-,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-,-,-,-,-,-
后排座椅放倒形式,,,,,,,,,,-
后排座椅功能,-,-,-,-,-,-,-,-,-,-
后排小桌板,-,-,-,-,-,-,-,-,-,-
后排安全带式气囊,-,-,-,-,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,-,-,-,-,-
后排侧窗遮阳帘,-,-,-,-,-,-,-,-,-,-
后排中央安全气囊,-,-,-,-,-,-,-,-,-,-
后悬架类型,扭力梁式后悬架,扭力梁式后悬架,扭力梁式后悬架,扭力梁式后悬架,扭力梁式后悬架,扭力梁式后悬架,扭力梁式后悬架,扭力梁式后悬架,扭力梁式后悬架,扭力梁式后悬架
后座出风口,-,-,-,-,-,-,-,-,-,-
后制动器类型,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式,盘式
可变转向比,-,-,-,-,-,-,-,-,-,-
可变悬架功能,-,-,-,-,-,-,-,-,-,-
可加热喷水嘴,-,-,-,-,-,-,-,-,-,-
变速箱类型,手动变速箱(MT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT),无级变速箱(CVT)
变速箱,6挡手动,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速,CVT无级变速
发动机电子防盗,●,●,●,●,●,●,●,●,●,-
发动机特有技术,i-VTEC,i-VTEC,i-VTEC,i-VTEC,-,-,-,i-VTEC,-,-
发动机布局,横置,横置,横置,横置,横置,横置,横置,横置,横置,横置
发动机型号,L15B5,L15B5,L15B5,L15B5,L15BS,L15BS,L15BS,L15B5,L15BS,L15CE
发动机启停技术,●,●,●,●,●,●,●,●,●,-
发动机,1.5L 131马力 L4,1.5L 131马力 L4,1.5L 131马力 L4,1.5L 131马力 L4,1.5T 177马力 L4,1.5T 177马力 L4,1.5T 177马力 L4,1.5L 131马力 L4,1.5T 177马力 L4,1.5L 124马力 L4
压缩比,11.5,11.5,11.5,11.5,10.6,10.6,10.6,11.5,10.6,-
厂商指导价(元),12.79万,13.29万,13.99万,14.79万,14.99万,15.89万,17.59万,14.08万,15.98万,0.00万
厂商,东风本田,东风本田,东风本田,东风本田,东风本田,东风本田,东风本田,东风本田,东风本田,东风本田
卫星导航系统,-,-,-,-,-,-,●,-,-,-
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-,-,-,-,-,-
副驾驶座垫式气囊,-,-,-,-,-,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,,,,-
前轮距(mm),1535,1535,1535,1535,1535,1535,1535,1535,1535,1548
前轮胎规格,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/55 R17,215/60 R17
前排座椅功能,-,-,-,-,-,-,-,-,-,-
前排中间气囊,-,-,-,-,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,-,-,-,-,-,-,前-&nbsp;/&nbsp;后●,-,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
前/后排头部气囊(气帘),-,-,-,-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,前●&nbsp;/&nbsp;后●,-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,-
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,-
内置行车记录仪,-,-,-,-,-,-,-,-,-,-
内后视镜功能,,,,,,,,,,-
全液晶仪表盘,-,-,-,-,-,-,-,-,-,-
倒车车侧预警系统,-,-,-,-,-,-,-,-,-,-
侧滑门形式,-,-,-,-,-,-,-,-,-,-
供油方式,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,,,,,,-
主动降噪,-,-,-,-,-,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-,-,-,-,-,-
主动刹车/主动安全系统,-,-,-,-,-,-,●,-,-,-
主/副驾驶座电动调节,-,-,-,-,-,-,-,-,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-
中控液晶屏分屏显示,-,-,-,-,-,-,-,-,-,-
中控彩色屏幕,,,,,,,,,,-
中控屏幕尺寸,,,,,,,,,,-
中央差速器锁止功能,-,-,-,-,-,-,-,-,-,-
上市时间,2020.12,2020.12,2020.12,2020.12,2020.12,2020.12,2020.12,2021.12,2021.12,-
上坡辅助,●,●,●,●,●,●,●,●,●,-
WLTC综合油耗(L/100km),-,-,-,-,-,-,-,-,-,-
USB/Type-C接口数量,,,,,,,,,,-
OTA升级,-,-,-,-,-,-,-,-,-,-
NEDC综合油耗(L/100km),6.3,6,6,6.1,6.1,6.1,6.1,6,6.1,-
LED日间行车灯,-,-,-,-,-,●,●,-,●,-
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,-
HUD抬头数字显示,-,-,-,-,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●,●,●,●,-
220V/230V电源,-,-,-,-,-,-,-,-,-,-
