Feature,34646,34851,34853,34854,34855,34856
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-,-
中控台彩色大屏尺寸,8.3英寸,8.3英寸,8.3英寸,8.3英寸,8.3英寸,8.3英寸
中控台彩色大屏,●,●,●,●,●,●
中央差速器锁止功能,-,-,-,-,-,-
中央差速器结构,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器
上市时间,2018.07,2018.07,2018.07,2018.07,2018.07,2018.07
上坡辅助,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
HUD抬头数字显示,○,○,-,○,○,○
GPS导航系统,●,●,-,●,●,●
CD/DVD,单碟CD,单碟CD,单碟CD,单碟CD,单碟CD,单碟CD
ABS防抱死,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-
