Feature,16937,32969
电机类型,-,-
电机布局,-,-
电动机总扭矩(N·m),250,250
电动机总功率(kW),96,105
电动座椅记忆,-,●
电动天窗,-,-
电动吸合门,-,-
电动后备厢,-,-
环保标准,欧V,欧VI
牵引力控制(ASR/TCS/TRC等),●,●
燃油标号,95号,95号
燃料形式,插电式混合动力,插电式混合动力
温度分区控制,●,●
流媒体车内后视镜,-,-
油箱容积(L),42,42
气缸数(个),3,3
气缸排列形式,L,L
每缸气门数(个),4,4
最高车速(km/h),250,250
最小离地间隙(mm),-,117
最大马力(Ps),231,231
最大扭矩转速(rpm),3700,3700
最大扭矩(N·m)_y,320,320
最大扭矩(N·m)_x,-,-
最大功率转速(rpm),5800,5800
最大功率(kW)_y,170,170
最大功率(kW)_x,-,-
无钥匙进入系统,●,●
无钥匙启动系统,●,●
方向盘调节,上下+前后调节,上下+前后调节
方向盘记忆,-,-
方向盘电动调节,-,-
方向盘换挡,●,●
方向盘加热,-,-
整车质保,三年或10万公里,三年或10万公里
整备质量(kg),1540,-
整体主动转向系统,-,-
排量(mL),1499,1499
挡位个数,6,6
扬声器品牌,harman/kardon哈曼卡顿,harman/kardon哈曼卡顿
扬声器个数,8-9喇叭,8-9喇叭
手机无线充电,-,●
手机互联/映射功能,-,-
慢充时间(小时)_y,3.5,-
慢充时间(小时)_x,3.5,-
感应雨刷,●,●
感应后备厢,-,-
快充电量百分比,80,-
快充电量(%),80,-
快充时间(小时)_y,1.5,-
快充时间(小时)_x,1.5,-
座椅高低调节,-,-
座椅材料,真皮,真皮
座位数(个),4,2
并线辅助,-,-
工信部综合油耗(L/100km),2.1,2.2
工信部纯电续航里程(km)_y,37,50
工信部纯电续航里程(km)_x,37,50
导航路况信息显示,●,●
宽度(mm),1942,1942
实测续航里程(km),-,-
实测油耗(L/100km),5.7,-
实测慢充时间(小时),-,-
实测快充时间(小时),-,-
实测100-0km/h制动(m),37.99,-
实测0-100km/h加速(s),4.67,-
定速巡航,●,●
官方0-100km/h加速(s),4.4,4.6
安全带未系提示,●,●
大灯高度可调,●,●
大灯清洗装置,-,-
夜视系统,-,-
多天窗,-,-
多功能方向盘,●,●
外接音源接口,USB+AUX,USB+AUX
备胎规格,无,无
四驱形式,全时四驱,全时四驱
后风挡遮阳帘,-,-
后雨刷,-,-
后轮距(mm),-,1721
后轮胎规格,215/45 R20,215/45 R20
后视镜记忆,-,-
后视镜电动调节,●,●
后视镜电动折叠,●,●
后视镜加热,●,●
后电动机最大扭矩(N·m),-,-
后电动机最大功率(kW),-,-
后桥限滑差速器/差速锁,-,-
后排独立空调,-,-
后排液晶屏,-,-
后排杯架,●,-
后排座椅电动调节,-,-
后排座椅放倒方式,-,-
后排侧隐私玻璃,-,-
后排侧遮阳帘,-,-
后悬架类型,五连杆独立悬架,五连杆独立悬架
后座出风口,-,-
后制动器类型,通风盘式,通风盘式
可变转向比,-,-
可变悬架,-,-
可加热/制冷杯架,-,-
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,6挡手自一体,6挡手自一体
发动机电子防盗,●,●
发动机特有技术,-,-
发动机型号,-,-
发动机启停技术,●,●
发动机,1.5T 231马力 L3,1.5T 231马力 L3
压缩比,9.5,9.5
厂商指导价(元),179.80万,195.80万
厂商,宝马(进口),宝马(进口)
助力类型,电动助力,电动助力
副驾驶位后排可调节按钮,-,-
前雾灯,-,-
前轮距(mm),-,1644
前轮胎规格,195/50 R20,195/50 R20
前电动机最大扭矩(N·m),250,250
前电动机最大功率(kW),96,105
前桥限滑差速器/差速锁,-,-
前悬架类型,独立双叉臂式,独立双叉臂式
前大灯雨雾模式,-,-
前制动器类型,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排座椅通风,-,-
前/后排座椅按摩,-,-
前/后排座椅加热,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),●,●
制动力分配(EBD/CBC等),●,●
内置行车记录仪,-,-
内/外后视镜自动防眩目,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●
全液晶仪表盘,●,●
全景摄像头,●,●
全景天窗,-,-
倒车视频影像,●,●
侧滑门,-,-
供油方式,直喷,直喷
主动降噪,-,-
主动刹车/主动安全系统,-,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-
中控台彩色大屏尺寸,-,-
中控台彩色大屏,●,●
中央差速器锁止功能,-,-
中央差速器结构,多片离合器,多片离合器
上市时间,2014.09,2019.03
上坡辅助,●,●
LED日间行车灯,●,●
ISOFIX儿童座椅接口,●,-
HUD抬头数字显示,●,●
GPS导航系统,●,●
CD/DVD,-,-
ABS防抱死,●,●
220V/230V电源,-,-
