Feature,58036,58037,58038,58039,60757,60758,60759,60760,62591,62592
气缸数(个),4,4,4,4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4,4,4,4,4
最高车速(km/h),230,240,240,250,230,240,240,250,240,240
最小转弯半径(m),-,-,-,-,6,6,6,6,6,6
最大马力(Ps),200,250,250,300,200,250,250,300,250,250
最大满载质量(kg),2290,2290,2290,2350,2290,2290,2290,2350,2290,2290
最大扭矩转速(rpm),1200-4000,1300-4500,1300-4500,1500-4500,1200-4000,1300-4500,1300-4500,1500-4500,1300-4500,1300-4500
最大扭矩(N·m)_y,320,365,365,400,320,365,365,400,365,365
最大扭矩(N·m)_x,320,365,365,400,320,365,365,400,365,365
最大功率转速(rpm),5500,5500,5500,5500,5500,5500,5500,5500,5500,5500
最大功率(kW)_y,147,184,184,221,147,184,184,221,184,184
最大功率(kW)_x,147,184,184,221,147,184,184,221,184,184
最大净功率(kW),147,184,184,221,147,184,184,221,184,184
无钥匙进入功能,,,,,,,,,,
无钥匙启动系统,●,●,●,●,●,●,●,●,●,●
方向盘记忆,-,-,○,●,-,-,○,●,-,○
方向盘材质,,,,,,,,,,
方向盘换挡,●,●,●,●,●,●,●,●,●,●
方向盘加热,-,-,○,○,-,-,○,○,-,○
方向盘位置调节,,,,,,,,,,
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),1825,1835,1835,1915,1825,1835,1835,1915,1835,1835
排量(mL),1997,1997,1997,1997,1997,1997,1997,1997,1997,1997
换挡形式,,,,,,,,,,
挡位个数,8,8,8,8,8,8,8,8,8,8
扬声器数量,,,,,,,,,,
扬声器品牌名称,-,-,,,-,,,,,
手机无线充电功能,,,,,,,,,,
手机互联/映射,,,,,,,,,,
手机APP远程功能,,,,,,,,,,
感应雨刷功能,,,,,,,,,,
座椅材质,,,,,,,,,,
座位数(个),5,5,5,5,5,5,5,5,5,5
并线辅助,-,-,●,●,-,-,●,●,-,●
巡航系统,,,,,,,,,,
导航路况信息显示,●,●,●,●,●,●,●,●,●,●
宽度(mm),1880,1880,1880,1880,1890,1890,1890,1890,1890,1890
官方0-100km/h加速(s),8.3,7.4,7.4,6.4,8.3,7.4,7.4,6.4,7.4,7.4
安全带未系提醒,,,,,,,,,,
天窗类型,,,,,,,,,,
大灯高度可调,●,●,●,●,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●,●,●,●,●
多媒体/充电接口,,,,,,,,,,
多功能方向盘,●,●,●,●,●,●,●,●,●,●
外后视镜功能,,,,,,,,,,
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,无,无,无,无,无,无
四驱形式,-,-,-,适时四驱,-,-,-,适时四驱,-,-
后雨刷,-,-,-,-,-,-,-,-,-,-
后轮距(mm),1609,1609,1609,1609,1609,1609,1609,1609,1609,1609
后轮胎规格,245/45 R18,245/45 R18,245/40 R19,245/40 R19,245/45 R18,245/45 R18,245/40 R19,245/40 R19,245/45 R18,245/40 R19
后方碰撞预警,-,-,●,●,-,-,●,●,-,●
后排独立空调,-,-,●,●,-,-,●,●,-,●
后排杯架,●,●,●,●,●,●,●,●,●,●
后排座椅放倒形式,-,-,-,-,-,-,-,-,-,-
后排侧隐私玻璃,●,●,●,●,-,-,-,-,-,-
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●,●,●,●,●,●
后备厢容积(L),-,-,-,-,443,443,443,443,443,443
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体
发动机电子防盗,●,●,●,●,●,●,●,●,●,●
发动机布局,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置
发动机型号,PT204,PT204,PT204,PT204,PT204,PT204,PT204,PT204,PT204,PT204
发动机启停技术,●,●,●,●,●,●,●,●,●,●
发动机,2.0T 200马力 L4,2.0T 250马力 L4,2.0T 250马力 L4,2.0T 300马力 L4,2.0T 200马力 L4,2.0T 250马力 L4,2.0T 250马力 L4,2.0T 300马力 L4,2.0T 250马力 L4,2.0T 250马力 L4
厂商指导价(元),39.98万,42.98万,45.68万,49.98万,39.98万,42.50万,45.48万,49.78万,42.50万,45.48万
厂商,奇瑞捷豹路虎,奇瑞捷豹路虎,奇瑞捷豹路虎,奇瑞捷豹路虎,奇瑞捷豹路虎,奇瑞捷豹路虎,奇瑞捷豹路虎,奇瑞捷豹路虎,奇瑞捷豹路虎,奇瑞捷豹路虎
卫星导航系统,●,●,●,●,●,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,●,●,●,-,●,●,●,●,●
副座椅调节方式,,,,,,,,,,
前轮距(mm),1605,1605,1605,1605,1605,1605,1605,1605,1605,1605
前轮胎规格,245/45 R18,245/45 R18,245/40 R19,245/40 R19,245/45 R18,245/45 R18,245/40 R19,245/40 R19,245/45 R18,245/40 R19
前方碰撞预警,●,●,●,●,●,●,●,●,●,●
前排座椅功能,-,,,,-,,,,,
前悬架类型,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●
内后视镜功能,,,,,,,,,,
全液晶仪表盘,●,●,●,●,●,●,●,●,●,●
倒车车侧预警系统,-,-,●,●,-,-,●,●,-,●
供油方式,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,,,,,,
主动降噪,-,-,-,-,-,○,●,●,○,●
主动刹车/主动安全系统,●,●,●,●,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,,,,
中控屏幕尺寸,,,,,,,,,,
中央差速器结构,-,-,-,多片离合器,-,-,-,多片离合器,-,-
上市时间,2022.07,2022.07,2022.07,2022.07,2023.04,2023.04,2023.04,2023.04,2023.04,2023.04
上坡辅助,●,●,●,●,●,●,●,●,●,●
Wi-Fi热点,●,●,●,●,●,●,●,●,●,●
WLTC综合油耗(L/100km),8.02,8.04,8.04,8.38,8.17,8.18,8.18,8.38,8.18,8.18
USB/Type-C接口数量,,,,,,,,,,
OTA升级,-,-,-,-,-,-,-,-,-,-
NEDC综合油耗(L/100km),6.9,6.9,6.9,7.9,-,-,-,-,-,-
LED日间行车灯,●,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,●
HUD抬头数字显示,-,-,○,○,-,-,○,○,-,○
ETC装置,○,○,○,○,○,○,○,○,○,○
DOW开门预警,-,-,●,●,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●,●,●,●,●
4G/5G网络,,,,,,,,,,
220V/230V电源,-,-,○,-,-,-,○,○,-,○
