Feature,50427,50428,50429,55925,55994
油箱容积(L),-,-,-,-,-
毫米波雷达数量,,,,,
最高车速(km/h),200,200,200,200,200
最大满载质量(kg),3155,3155,3155,3015,3015
最大扭矩(N·m),820,820,820,410,410
最大功率(kW),440,440,440,220,220
无钥匙进入功能,,,,,
无钥匙启动系统,●,●,●,●,●
无框设计车门,●,●,●,●,●
方向盘记忆,●,●,●,●,●
方向盘材质,,,,,
方向盘换挡,-,-,-,-,-
方向盘加热,●,●,●,●,●
方向盘位置调节,,,,,
整车质保,五年或15万公里,五年或15万公里,五年或15万公里,五年或15万公里,五年或15万公里
整备质量(kg),2580,2650,2580,2440,2440
整体主动转向系统,●,●,●,-,-
摄像头数量,,,,,
接近角(°),14,14,14,14,14
换挡形式,,,,,
挡位个数,1,1,1,1,1
扬声器数量,,,,,
扬声器品牌名称,,,,,
手机无线充电功能,,,,,
手机互联/映射,-,-,-,-,-
手机APP远程控制,,,,,
手势控制,-,-,-,-,-
慢充时间(小时)_y,9,9,9,9,9
慢充时间(小时)_x,9,9,9,9,9
感应雨刷功能,,,,,
感应后备厢,●,●,●,●,●
快充电量百分比,80,80,80,80,80
快充电量(%),80,80,80,80,80
快充时间(小时)_y,0.75,0.75,0.75,0.75,0.75
快充时间(小时)_x,0.75,0.75,0.75,0.75,0.75
快充功能,支持,支持,支持,支持,支持
座椅材质,,,,,
座椅布局,,-,,,
座位数(个),6,4,6,6,6
并线辅助,●,●,●,●,●
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
对外放电,●,●,●,●,●
宽度(mm),2062,2062,2062,2062,2062
官方0-100km/h加速(s),3.9,4,3.9,7.1,7.1
安全带未系提醒,,,,,
天窗类型,,,,,
大灯高度可调,●,●,●,●,●
大灯清洗装置,-,-,-,-,-
大灯延时关闭,●,●,●,●,●
多层隔音玻璃,-,-,-,-,-
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外后视镜功能,,,,,
备胎规格,无,无,无,无,无
四驱形式,电动四驱,电动四驱,电动四驱,-,-
后风挡遮阳帘,-,-,-,-,-
后雨刷,-,-,-,-,-
后轮距(mm),1701,1701,1701,1701,1695
后轮胎规格,255/45 R22,255/45 R22,255/45 R22,255/45 R22,255/55 R20
后电动机最大扭矩(N·m),410,410,410,410,410
后电动机最大功率(kW),220,220,220,220,220
后方碰撞预警,●,●,●,●,●
后排独立空调,●,●,●,●,●
后排液晶屏幕,-,-,-,-,-
后排杯架,●,●,●,●,●
后排控制多媒体,-,●,-,-,-
后排座椅电动放倒,-,-,-,-,-
后排座椅放倒形式,,,,,
后排小桌板,-,●,-,-,-
后排侧隐私玻璃,●,●,●,●,●
后排侧窗遮阳帘,-,-,-,-,-
后悬架类型,五连杆独立悬架,五连杆独立悬架,五连杆独立悬架,五连杆独立悬架,五连杆独立悬架
后座出风口,●,●,●,●,●
后备厢容积(L),233-616,346,233-616,233-616,233-616
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变转向比,-,-,-,-,-
可变悬架功能,,,,,
可加热喷水嘴,-,-,-,-,-
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),68.00万,80.00万,62.00万,62.00万,57.00万
厂商,华人运通,华人运通,华人运通,华人运通,华人运通
卫星导航系统,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-
副驾驶位后排可调节按钮,●,●,●,●,●
副驾娱乐屏,,,,,
副座椅调节方式,,,,,
前轮距(mm),1701,1701,1701,1701,1695
前轮胎规格,255/45 R22,255/45 R22,255/45 R22,255/45 R22,255/55 R20
前电动机最大扭矩(N·m),410,410,410,-,-
前电动机最大功率(kW),220,220,220,-,-
前方碰撞预警,●,●,●,●,●
前排座椅功能,,,,,
前悬架类型,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架
前大灯雨雾模式,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动能量回收系统,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,●,●,●,●,●
内后视镜功能,,,,,
全液晶仪表盘,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●
低速行车警告,●,●,●,●,●
主座椅调节方式,,,,,
主动降噪,-,-,-,-,-
主动闭合式进气格栅,●,●,●,●,●
主动刹车/主动安全系统,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
上市时间,2021.03,2021.03,2021.03,2022.03,2022.03
上坡辅助,●,●,●,●,●
Wi-Fi热点,●,●,●,●,●
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
NEDC纯电续航里程(km)_y,550,550,550,630,630
NEDC纯电续航里程(km)_x,550,550,550,630,630
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,●,●,●,●,●
DOW开门预警,●,●,●,●,●
CLTC纯电续航里程(km)_y,560,560,560,650,650
CLTC纯电续航里程(km)_x,560,560,560,650,650
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
220V/230V电源,-,-,-,-,-
