Feature,34555,34942,34943,34944,34945
缸径(mm),72.2,72.2,72.2,72.2,72.2
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金
级别,微型车,微型车,微型车,微型车,微型车
简称,6挡双离合,6挡双离合,6挡双离合,6挡双离合,6挡双离合
第二排独立座椅,-,-,-,-,-
空气悬架,-,-,-,-,-
疲劳驾驶提示,-,-,-,-,-
电磁感应悬架,-,-,-,-,-
电池预加热,-,-,-,-,-
电动后备厢位置记忆,-,-,-,-,-
电动后备厢,-,-,-,-,-
电动可调踏板,-,-,-,-,-
环保标准_y,国V,国V,国V,国V,国V
环保标准_x,国V,国V,国V,国V,国V
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●
燃油标号,95号,95号,95号,95号,95号
燃料形式,汽油,汽油,汽油,汽油,汽油
温度分区控制,-,-,-,-,-
涉水感应系统,-,-,-,-,-
油箱容积(L),28,28,28,28,28
气缸数(个),3,3,3,3,3
气缸排列形式,L,L,L,L,L
每缸气门数(个),4,4,4,4,4
最高车速(km/h),165,151,151,165,165
最小离地间隙(mm),-,-,-,-,-
最大马力(Ps),90,71,71,90,90
最大扭矩转速(rpm),2500,2850,2850,2500,2500
最大扭矩(N·m)_y,135,91,91,135,135
最大扭矩(N·m)_x,135,91,91,135,135
最大功率转速(rpm),5500,6000,6000,5500,5500
最大功率(kW)_y,66,52,52,66,66
最大功率(kW)_x,66,52,52,66,66
无钥匙启动系统,-,-,-,-,-
方向盘记忆,-,-,-,-,-
方向盘换挡,-,-,-,-,●
方向盘加热,-,-,-,-,-
整车质保,三年不限公里,三年不限公里,三年不限公里,三年不限公里,三年不限公里
整备质量(kg),1143,1022,1022,1068,1081
整体主动转向系统,-,-,-,-,-
排量(mL),898,999,999,898,898
挡位个数,6,6,6,6,6
手势控制,-,-,-,-,-
感应后备厢,-,-,-,-,-
座位数(个),4,4,4,4,4
并线辅助,-,-,-,-,-
工信部综合油耗(L/100km),4.8,4.7,4.7,4.8,4.8
尾门玻璃独立开启,-,-,-,-,-
导航路况信息显示,-,-,-,-,-
宽度(mm),1665,1665,1665,1665,1665
实测油耗(L/100km),-,-,-,-,-
实测100-0km/h制动(m),-,-,-,-,-
实测0-100km/h加速(s),-,-,-,-,-
官方0-100km/h加速(s),11.9,16.9,16.9,11.9,11.9
大灯高度可调,●,●,●,●,●
大灯清洗装置,-,-,-,-,-
大灯延时关闭,-,-,-,○,●
夜视系统,-,-,-,-,-
多功能方向盘,●,-,●,●,●
备胎规格,无,无,无,无,无
后风挡遮阳帘,-,-,-,-,-
后雨刷,●,●,●,●,●
后轮距(mm),1429,1429,1429,1429,1433
后轮胎规格,185/60 R15,185/60 R15,185/60 R15,185/60 R15,205/45 R16
后排独立空调,-,-,-,-,-
后排杯架,-,-,-,-,-
后排控制多媒体,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-
后排小桌板,-,-,-,-,-
后排安全带式气囊,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-
后排中央安全气囊,-,-,-,-,-
后悬架类型,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架
后座出风口,-,-,-,-,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式
可变转向比,●,●,●,●,●
可加热喷水嘴,-,-,-,-,-
变速箱类型,双离合变速箱(DCT),双离合变速箱(DCT),双离合变速箱(DCT),双离合变速箱(DCT),双离合变速箱(DCT)
变速箱,6挡双离合,6挡双离合,6挡双离合,6挡双离合,6挡双离合
发动机电子防盗,●,●,●,●,●
发动机特有技术,-,-,-,-,-
发动机型号,-,-,-,-,-
发动机启停技术,●,●,●,●,●
发动机,0.9T 90马力 L3,1.0L 71马力 L3,1.0L 71马力 L3,0.9T 90马力 L3,0.9T 90马力 L3
压缩比,9.5,10.54,10.54,9.5,9.5
厂商指导价(元),14.58万,12.28万,13.28万,15.08万,16.98万
厂商,smart,smart,smart,smart,smart
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,-,-,-,-
前轮距(mm),1467,1467,1467,1467,1443
前轮胎规格,165/65 R15,165/65 R15,165/65 R15,165/65 R15,185/50 R16
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●,-,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,-
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后-,-,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,-,-,-,-,-
全液晶仪表盘,-,-,-,-,-
倒车车侧预警系统,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主动降噪,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-
主动刹车/主动安全系统,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-
中央差速器锁止功能,-,-,-,-,-
上市时间,2018.05,2018.06,2018.06,2018.06,2018.06
上坡辅助,-,-,-,-,-
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-
GPS导航系统,-,-,-,●,●
ABS防抱死,●,●,●,●,●
220V/230V电源,-,-,-,-,-
