Feature,56392,61051,61053,61670,61671,61672,61673,61674,61675,61676
车身结构_x,4门7座MPV,4门2座MPV,4门2座MPV,4门2座MPV,4门5座MPV,4门7座MPV,4门2座MPV,4门2座MPV,4门2座MPV,4门7座MPV
车身稳定控制(ESC/ESP/DSC等),-,-,-,-,-,-,-,-,-,-
车联网,-,-,-,-,-,-,-,-,-,-
车窗防夹手功能,-,-,-,-,-,-,-,-,-,-
车窗一键升降功能,-,-,-,-,-,-,-,-,-,-
车型名称,2023款 长轴·创富版7座 50.3kWh,2023款 标轴·创业版2座 41.86kWh,2023款 长轴·创业版2座 50.3kWh,王牌M7新能源 2023款 标轴·创富版2座 41.86kWh,王牌M7新能源 2023款 标轴·创业版5座 41.86kWh,王牌M7新能源 2023款 标轴·创业版7座 41.86kWh,王牌M7新能源 2023款 长轴·创业版2座 41.86kWh,王牌M7新能源 2023款 长轴·创富版2座 41.86kWh,王牌M7新能源 2023款 长轴·创富版2座 50.3kWh,王牌M7新能源 2023款 长轴·创业版7座 50.3kWh
车前雾灯,-,-,-,-,-,-,-,-,-,-
车内香氛装置,-,-,-,-,-,-,-,-,-,-
车内环境氛围灯,-,-,-,-,-,-,-,-,-,-
车内化妆镜,-,-,-,-,-,-,-,-,-,-
车内中控锁,●,●,●,●,●,●,●,●,●,●
车内PM2.5过滤装置,-,-,-,-,-,-,-,-,-,-
车体结构,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式
负离子发生器,-,-,-,-,-,-,-,-,-,-
语音识别控制系统,-,-,-,-,-,-,-,-,-,-
触摸式阅读灯,-,-,-,-,-,-,-,-,-,-
被动行人保护,-,-,-,-,-,-,-,-,-,-
行车电脑显示屏幕,,,,,,,,,,
行李厢12V电源接口,-,-,-,-,-,-,-,-,-,-
蓝牙/车载电话,-,-,-,-,-,-,-,-,-,-
自适应远近光,-,-,-,-,-,-,-,-,-,-
自动驻车,-,-,-,-,-,-,-,-,-,-
自动泊车入位,-,-,-,-,-,-,-,-,-,-
自动头灯,-,-,-,-,-,-,-,-,-,-
膝部气囊,-,-,-,-,-,-,-,-,-,-
能源类型,纯电动,纯电动,纯电动,纯电动,纯电动,纯电动,纯电动,纯电动,纯电动,纯电动
胎压监测功能,,,,,,,,,,
缺气保用轮胎,-,-,-,-,-,-,-,-,-,-
级别,中大型MPV,中大型MPV,中大型MPV,中大型MPV,中大型MPV,中大型MPV,中大型MPV,中大型MPV,中大型MPV,中大型MPV
简称,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
第二排独立座椅,●,-,-,-,-,-,-,-,-,-
第二排座椅调节,,-,-,-,-,-,-,-,-,-
第二排座椅电动调节,-,-,-,-,-,-,-,-,-,-
第二排座椅功能,-,-,-,-,-,-,-,-,-,-
空载最小离地间隙(mm),150,150,150,150,150,150,150,150,150,150
空调温度控制方式,,-,-,,,,-,,,
空气悬架,-,-,-,-,-,-,-,-,-,-
离去角(°),18,17,18,17,17,17,18,18,18,18
百公里耗电量(kWh/100km),16.60,-,-,-,-,-,-,-,-,-
疲劳驾驶提示,-,-,-,-,-,-,-,-,-,-
电芯品牌,宁德时代,宁德时代,宁德时代,宁德时代,宁德时代,宁德时代,宁德时代,宁德时代,宁德时代,宁德时代
电磁感应悬架,-,-,-,-,-,-,-,-,-,-
电池能量密度(Wh/kg),140,137.60,140,137.60,137.60,137.60,137.60,137.60,140,140
电池能量(kWh),50.3,41.86,50.3,41.86,41.86,41.86,41.86,41.86,50.3,50.3
电池组质保,八年或15万公里,五年或20万公里,五年或20万公里,五年或20万公里,八年或15万公里,八年或15万公里,五年或20万公里,五年或20万公里,五年或20万公里,八年或15万公里
电池类型,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池
电池冷却方式,液冷,液冷,液冷,-,-,-,-,-,-,-
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,后置,后置,后置,后置,后置,后置,后置,后置,后置,后置
电动机总扭矩(N·m),220,220,220,220,220,220,220,220,220,220
电动机总功率(kW),60,60,60,60,60,60,60,60,60,60
电动机总功率(Ps),82,82,82,82,82,82,82,82,82,82
电动机(Ps),82,82,82,82,82,82,82,82,82,82
电动扰流板,-,-,-,-,-,-,-,-,-,-
电动座椅记忆功能,-,-,-,-,-,-,-,-,-,-
电动吸合车门,-,-,-,-,-,-,-,-,-,-
电动后备厢位置记忆,-,-,-,-,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-,-,-,-,-
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-,-,-,-,-
灯光特色功能,-,-,-,-,-,-,-,-,-,-
温度分区控制,-,-,-,-,-,-,-,-,-,-
液晶仪表尺寸,-,-,-,-,-,-,-,-,-,-
最高车速(km/h),100,80,80,80,100,100,80,80,80,100
最大满载质量(kg),2345,2725,3285,2725,2055,2235,3030,3030,3285,2345
最大扭矩(N·m),220,220,220,220,220,220,220,220,220,220
最大功率(kW),60,60,60,60,60,60,60,60,60,60
无钥匙进入功能,-,-,-,-,-,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-,-,-,-,-
方向盘材质,,,,,,,,,,
方向盘换挡,-,-,-,-,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-,-,-,-,-
方向盘位置调节,-,-,-,-,-,-,-,-,-,-
整车质保,五年或10万公里,五年或10万公里,五年或10万公里,五年或10万公里,五年或10万公里,五年或10万公里,五年或10万公里,五年或10万公里,五年或10万公里,五年或10万公里
整备质量(kg),1820,1645,1755,1645,1680,1710,1700,1700,1755,1820
整体主动转向系统,-,-,-,-,-,-,-,-,-,-
接近角(°),21,20,21,20,20,20,21,21,21,21
换挡形式,,,,,,,,,,
挡位个数,1,1,1,1,1,1,1,1,1,1
扬声器数量,,,,,,,,,,
扬声器品牌名称,-,-,-,-,-,-,-,-,-,-
手机无线充电功能,-,-,-,-,-,-,-,-,-,-
手机互联/映射,-,-,-,-,-,-,-,-,-,-
手势控制,-,-,-,-,-,-,-,-,-,-
慢充时间(小时)_y,7,8,7,8,8,8,8,8,7,7
慢充时间(小时)_x,7,8,7,8,8,8,8,8,7,7
感应雨刷功能,-,-,-,-,-,-,-,-,-,-
感应后备厢,-,-,-,-,-,-,-,-,-,-
快充电量百分比,80,80,80,80,80,80,80,80,80,80
快充电量(%),80,80,80,80,80,80,80,80,80,80
快充时间(小时)_y,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
快充时间(小时)_x,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
快充功能,支持,支持,支持,支持,支持,支持,支持,支持,支持,支持
座椅材质,,,,,,,,,,
座椅布局,,-,-,-,-,,-,-,-,
座位数(个),7,2,2,2,5,7,2,2,2,7
并线辅助,-,-,-,-,-,-,-,-,-,-
巡航系统,-,-,-,-,-,-,-,-,-,-
导航路况信息显示,-,-,-,-,-,-,-,-,-,-
宽度(mm),1870,1870,1870,1870,1870,1870,1870,1870,1870,1870
官方0-100km/h加速(s),-,-,-,-,-,-,-,-,-,-
安全带未系提醒,,,,,,,,,,
天窗类型,-,-,-,-,-,-,-,-,-,-
大灯高度可调,●,●,●,●,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-,-,-,-,-
大灯延时关闭,●,●,●,●,●,●,●,●,●,●
多层隔音玻璃,-,-,-,-,-,-,-,-,-,-
多媒体/充电接口,,,,,,,,,,
多功能方向盘,-,-,-,-,-,-,-,-,-,-
外后视镜功能,-,-,-,-,-,-,-,-,-,-
备胎规格,无,无,无,无,无,无,无,无,无,无
四驱形式,-,-,-,-,-,-,-,-,-,-
后风挡遮阳帘,-,-,-,-,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-,-,-,-,-
后轮距(mm),1610,1610,1610,1610,1610,1610,1610,1610,1610,1610
后轮胎规格,205/65 R16,215/65 R16,215/65 R16,215/65 R16,205/65 R16,205/65 R16,215/65 R16,215/65 R16,215/65 R16,205/65 R16
后电动机最大扭矩(N·m),220,220,220,220,220,220,220,220,220,220
后电动机最大功率(kW),60,60,60,60,60,60,60,60,60,60
后排独立空调,●,-,-,-,-,-,-,-,-,-
后排液晶屏幕,-,-,-,-,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-,-,-,-,-
后排控制多媒体,-,-,-,-,-,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-,-,-,-,-,-
后排座椅放倒形式,,-,-,-,,,-,-,-,
后排小桌板,-,-,-,-,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,-,-,-,-,-
后排侧窗遮阳帘,-,-,-,-,-,-,-,-,-,-
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,●,-,-,-,-,-,-,-,-,-
后备厢容积(L),-,-,-,-,-,-,-,-,-,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
可变转向比,-,-,-,-,-,-,-,-,-,-
可变悬架功能,-,-,-,-,-,-,-,-,-,-
可加热喷水嘴,-,-,-,-,-,-,-,-,-,-
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),16.48万,14.48万,15.78万,14.68万,14.78万,14.78万,14.68万,14.88万,15.98万,16.08万
厂商,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂
卫星导航系统,-,-,-,-,-,-,-,-,-,-
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,,,,
前轮距(mm),1610,1610,1610,1610,1610,1610,1610,1610,1610,1610
前轮胎规格,205/65 R16,215/65 R16,215/65 R16,215/65 R16,205/65 R16,205/65 R16,215/65 R16,215/65 R16,215/65 R16,205/65 R16
前排座椅功能,-,-,-,-,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-,-,-,-,-
前/后中央扶手,前-&nbsp;/&nbsp;后●,-,-,-,-,前-&nbsp;/&nbsp;后●,-,-,-,前-&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-,-,-,-,-
制动力分配(EBD/CBC等),-,-,-,-,-,-,-,-,-,-
内置行车记录仪,-,-,-,-,-,-,-,-,-,-
内后视镜功能,,-,-,-,,,-,-,-,
全液晶仪表盘,-,-,-,-,-,-,-,-,-,-
倒车车侧预警系统,-,-,-,-,-,-,-,-,-,-
侧滑门形式,,,,,,,,,,
主座椅调节方式,,,,,,,,,,
主动降噪,-,-,-,-,-,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-,-,-,-,-,-
主动刹车/主动安全系统,-,-,-,-,-,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-,-,-,-,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副-,-,-,-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,-,-,-,主●&nbsp;/&nbsp;副-
中控彩色屏幕,-,-,-,-,-,-,-,-,-,-
中控屏幕尺寸,-,-,-,-,-,-,-,-,-,-
中央差速器结构,-,-,-,-,-,-,-,-,-,-
上市时间,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02
上坡辅助,-,-,-,-,-,-,-,-,-,-
USB/Type-C接口数量,,,,,,,,,,
OTA升级,-,-,-,-,-,-,-,-,-,-
NEDC纯电续航里程(km)_y,280,276,320,276,260,260,260,260,320,280
NEDC纯电续航里程(km)_x,280,276,320,276,260,260,260,260,320,280
LED日间行车灯,-,-,-,-,-,-,-,-,-,-
ISOFIX儿童座椅接口,●,-,-,-,●,●,-,-,-,●
HUD抬头数字显示,-,-,-,-,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-,-,-,-,-
