Feature,60605,62476,62477,62478,62479
方向盘换挡,-,-,-,-,-
方向盘加热,●,●,●,●,●
方向盘位置调节,,,,,
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),2125,2125,2210,2210,2320
接近角(°),17,17,17,17,17
换挡形式,,,,,
挡位个数,1,1,1,1,1
扬声器数量,,,,,
扬声器品牌名称,,-,-,,
手机无线充电功能,,,,,
手机互联/映射,,,,,
手机APP远程功能,,,,,
手势控制,-,-,-,-,-
慢充时间(小时)_y,10.8,10.8,7.7,7.7,7.7
慢充时间(小时)_x,10.8,10.8,7.7,7.7,7.7
感应雨刷功能,,,,,
感应后备厢,-,-,-,-,●
快充电量百分比,80,80,80,80,80
快充电量(%),80,80,80,80,80
快充时间(小时)_y,0.467,0.467,0.45,0.45,0.45
快充时间(小时)_x,0.467,0.467,0.45,0.45,0.45
快充功能,支持,支持,支持,支持,支持
座椅材质,,,,,
座位数(个),5,5,5,5,5
并线辅助,●,●,●,●,●
巡航系统,,,,,
屏幕分辨率,,,,,
屏幕像素密度,,,,,
导航路况信息显示,●,●,●,●,●
宽度(mm),1905,1905,1905,1905,1905
官方0-50km/h加速(s),3.4,3.4,3.5,3.5,3.3
官方0-100km/h加速(s),7.6,7.6,8.6,8.6,6.7
安全带未系提醒,,,,,
天窗类型,,,,,
大灯高度可调,●,●,●,●,●
大灯清洗装置,-,-,-,-,-
大灯延时关闭,●,●,●,●,●
多层隔音玻璃,,,,,
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外后视镜功能,,,,,
备胎规格,补胎工具,补胎工具,补胎工具,补胎工具,无
地图品牌,,,,,
四驱形式,-,-,-,-,电动四驱
后风挡遮阳帘,-,-,-,-,-
后雨刷,●,●,●,●,●
后轮距(mm),1625,1625,1625,1625,1625
后轮胎规格,245/50 R20,245/60 R18,245/60 R18,245/50 R20,245/50 R20
后电动机最大扭矩(N·m),-,-,-,-,160
后电动机最大功率(kW),-,-,-,-,68
后方碰撞预警,●,●,●,●,●
后排独立空调,-,-,-,-,-
后排液晶屏幕,-,-,-,-,-
后排杯架,●,●,●,●,●
后排控制多媒体,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-
后排座椅放倒形式,,,,,
后排小桌板,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-
后排侧窗遮阳帘,-,-,-,-,-
后悬架类型,五连杆独立悬架,五连杆独立悬架,五连杆独立悬架,五连杆独立悬架,五连杆独立悬架
后座出风口,●,●,●,●,●
后备厢容积(L),502,502,502,502,502
后制动器类型,盘式,盘式,盘式,盘式,盘式
可变转向比,-,-,-,-,-
可变悬架功能,-,-,-,-,-
可加热喷水嘴,-,-,-,-,-
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),22.59万,20.89万,22.29万,23.99万,27.89万
厂商,上汽通用别克,上汽通用别克,上汽通用别克,上汽通用别克,上汽通用别克
卫星导航系统,●,●,●,●,●
单踏板模式,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,
前轮距(mm),1623,1623,1623,1623,1623
前轮胎规格,245/50 R20,245/60 R18,245/60 R18,245/50 R20,245/50 R20
前电动机最大扭矩(N·m),330,330,330,330,305
前电动机最大功率(kW),180,180,150,150,143
前方碰撞预警,●,●,●,●,●
前排座椅功能,,,,,
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,●,-,-,●,●
内后视镜功能,,,,,
全液晶仪表盘,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●
低速行车警告,●,●,●,●,●
主座椅调节方式,,,,,
主动降噪,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-
主动刹车/主动安全系统,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
中央差速器结构,-,-,-,-,-
上市时间,2023.04,2023.04,2023.04,2023.04,2023.04
上坡辅助,-,-,-,-,-
Wi-Fi热点,●,●,●,●,●
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,○,-,-,○,●
DOW开门预警,●,-,-,●,●
CLTC纯电续航里程(km)_y,545,545,620,620,603
CLTC纯电续航里程(km)_x,545,545,620,620,603
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
220V/230V电源,-,-,-,-,-
