Feature,59577,59578,59579,59580,59581,59582
无钥匙启动系统,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-
方向盘材质,,,,,,
方向盘换挡,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-
方向盘位置调节,-,-,-,-,-,-
整车质保,三年或6万公里,三年或6万公里,三年或6万公里,三年或6万公里,三年或6万公里,三年或6万公里
整备质量(kg),921,921,921,921,921,921
整体主动转向系统,-,-,-,-,-,-
接近角(°),23,23,23,23,23,23
换挡形式,,,,,,
挡位个数,1,1,1,1,1,1
扬声器数量,-,,,-,,
扬声器品牌名称,-,-,-,-,-,-
手机无线充电功能,-,-,-,-,-,-
手机互联/映射,-,,,-,,
手势控制,-,-,-,-,-,-
慢充时间(小时)_y,4,4,4,4,4,4
慢充时间(小时)_x,4,4,4,4,4,4
感应雨刷功能,-,-,-,-,-,-
感应后备厢,-,-,-,-,-,-
快充电量百分比,80,80,80,80,80,80
快充电量(%),80,80,80,80,80,80
快充时间(小时)_y,0.5,0.5,0.5,0.5,0.5,0.5
快充时间(小时)_x,0.5,0.5,0.5,0.5,0.5,0.5
快充功能,支持,支持,支持,支持,支持,支持
座椅材质,,,,,,
座位数(个),4,4,4,4,4,4
并线辅助,-,-,-,-,-,-
巡航系统,-,-,-,-,-,-
导航路况信息显示,-,-,-,-,-,-
宽度(mm),1579,1579,1579,1579,1579,1579
官方0-50km/h加速(s),6,6,6,6,6,6
官方0-100km/h加速(s),-,-,-,-,-,-
安全带未系提醒,,,,,,
天窗类型,-,-,-,-,-,-
大灯高度可调,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-
大灯延时关闭,-,-,-,-,-,-
多层隔音玻璃,-,-,-,-,-,-
多媒体/充电接口,-,,,-,,
多功能方向盘,-,-,-,-,-,-
外后视镜功能,-,-,,-,-,
备胎规格,无,无,无,无,无,无
后风挡遮阳帘,-,-,-,-,-,-
后雨刷,-,-,●,-,-,●
后轮距(mm),1365,1365,1365,1365,1365,1365
后轮胎规格,165/70 R14 ,165/70 R14 ,165/70 R14 ,165/70 R14 ,165/70 R14 ,165/70 R14 
后排独立空调,-,-,-,-,-,-
后排液晶屏幕,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-
后排控制多媒体,-,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-,-
后排座椅放倒形式,,,,,,
后排小桌板,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,-
后排侧窗遮阳帘,-,-,-,-,-,-
后悬架类型,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架,扭力梁式非独立悬架
后座出风口,-,-,-,-,-,-
后备厢容积(L),300-1107,300-1107,300-1107,300-1107,300-1107,300-1107
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
可变转向比,-,-,-,-,-,-
可变悬架功能,-,-,-,-,-,-
可加热喷水嘴,-,-,-,-,-,-
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),5.57万,5.87万,6.17万,5.67万,5.97万,6.27万
厂商,东风汽车,东风汽车,东风汽车,东风汽车,东风汽车,东风汽车
卫星导航系统,-,-,-,-,-,-
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-,-
副座椅调节方式,,,,,,
前轮距(mm),1380,1380,1380,1380,1380,1380
前轮胎规格,165/70 R14,165/70 R14,165/70 R14,165/70 R14,165/70 R14,165/70 R14
前电动机最大扭矩(N·m),125,125,125,125,125,125
前电动机最大功率(kW),33,33,33,33,33,33
前排座椅功能,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,-,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,-,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-
前/后中央扶手,-,-,-,前○&nbsp;/&nbsp;后-,前○&nbsp;/&nbsp;后-,前○&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-
制动能量回收系统,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-
内后视镜功能,-,-,,-,-,
全液晶仪表盘,-,-,-,-,-,-
倒车车侧预警系统,-,-,-,-,-,-
低速行车警告,●,●,●,●,●,●
主座椅调节方式,,,,,,
主动降噪,-,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-,-
主动刹车/主动安全系统,-,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,-,,,-,,
中控屏幕尺寸,-,,,-,,
上市时间,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09
上坡辅助,-,-,-,-,-,-
USB/Type-C接口数量,-,,,-,,
OTA升级,-,-,-,-,-,-
LED日间行车灯,-,-,●,-,-,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-,-
CLTC纯电续航里程(km)_y,331,331,331,331,331,331
CLTC纯电续航里程(km)_x,331,331,331,331,331,331
ABS防抱死,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-
