Feature,1003566,1003567,1003568,1003569,1003570,1003571
车体结构,非承载式,非承载式,非承载式,非承载式,非承载式,非承载式
货箱尺寸(mm),-,-,-,-,-,-
行车电脑显示屏,-,-,-,-,-,-
行程(mm),-,-,-,-,-,-
蓝牙/车载电话,-,-,-,-,-,-
自适应远近光,-,-,-,-,-,-
自动驻车,-,-,-,-,-,-
自动头灯,-,-,-,-,-,-
膝部气囊,-,-,-,-,-,-
腰部支撑调节,-,-,-,-,-,-
能源类型,汽油,汽油,柴油,汽油,柴油,汽油
胎压监测装置,-,-,-,-,-,-
肩部支撑调节,-,-,-,-,-,-
缸盖材料,未知,未知,未知,未知,未知,未知
缸径(mm),-,-,-,-,-,-
缸体材料,未知,未知,未知,未知,未知,未知
级别,皮卡,皮卡,皮卡,皮卡,皮卡,皮卡
简称,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
第二排靠背角度调节,-,-,-,-,-,-
第二排座椅移动,-,-,-,-,-,-
第三排座椅,-,-,-,-,-,-
空调控制方式,手动●,手动●,手动●,手动●,手动●,手动●
空气悬架,-,-,-,-,-,-
皮质方向盘,-,-,-,-,-,-
百公里耗电量(kWh/100km),-,-,-,-,-,-
电池组质保,-,-,-,-,-,-
电池类型,-,-,-,-,-,-
电池容量(kWh),-,-,-,-,-,-
电池充电时间,-,-,-,-,-,-
电机类型,-,-,-,-,-,-
电机布局,-,-,-,-,-,-
电动机总扭矩(N·m),-,-,-,-,-,-
电动机总功率(kW),-,-,-,-,-,-
电动座椅记忆,-,-,-,-,-,-
电动天窗,-,-,-,-,-,-
电动吸合门,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-
环保标准,国IV,国IV,国IV,国IV,国IV,国IV
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-
燃油标号,92号,92号,0号,92号,0号,92号
燃料形式,汽油,汽油,柴油,汽油,柴油,汽油
温度分区控制,-,-,-,-,-,-
油箱容积(L),60,60,60,60,60,60
气缸数(个),4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4
最高车速(km/h),-,-,-,-,-,-
最小离地间隙(mm),-,-,-,-,-,-
最大马力(Ps),102,102,102,102,102,102
最大载重质量(kg),-,-,-,-,-,-
最大扭矩转速(rpm),3200-3800,3200-3800,2000,3200-3800,2000,3200-3800
最大扭矩(N·m)_y,178,178,220,178,220,178
最大扭矩(N·m)_x,-,-,-,-,-,-
最大功率转速(rpm),4600,4600,3600,4600,3600,4600
最大功率(kW)_y,75,75,75,75,75,75
最大功率(kW)_x,-,-,-,-,-,-
无钥匙进入系统,-,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-,-
方向盘调节,上下调节,上下调节,上下调节,上下调节,上下调节,上下调节
方向盘记忆,-,-,-,-,-,-
方向盘电动调节,-,-,-,-,-,-
方向盘换挡,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-
整车质保,待查,待查,待查,待查,待查,待查
整备质量(kg),1700,1700,1750,1750,1750,1750
排量(mL),-,-,-,-,-,-
挡位个数,5,5,5,5,5,5
扬声器品牌,-,-,-,-,-,-
扬声器个数,-,-,-,-,-,-
感应雨刷,-,-,-,-,-,-
感应后备厢,-,-,-,-,-,-
快充电量(%),-,-,-,-,-,-
座椅高低调节,-,-,-,-,-,-
座椅材料,织物,织物,织物,织物,织物,织物
座位数(个),5,5,5,5,5,5
并线辅助,-,-,-,-,-,-
工信部综合油耗(L/100km),-,-,-,-,-,-
工信部续航里程(km),-,-,-,-,-,-
宽度(mm),1840,1840,1840,1840,1840,1840
定速巡航,-,-,-,-,-,-
安全带未系提示,-,-,-,-,-,-
大灯高度可调,-,-,-,-,-,-
大灯清洗装置,-,-,-,-,-,-
多功能方向盘,-,-,-,-,-,-
外接音源接口,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX
后风挡遮阳帘,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-
后轮距(mm),1500,1500,1500,1500,1500,1500
后轮胎规格,225/70 R16,225/70 R16,225/70 R16,225/70 R16,225/70 R16,225/70 R16
后视镜记忆,-,-,-,-,-,-
后视镜电动调节,●,●,●,●,●,●
后视镜电动折叠,-,-,-,-,-,-
后视镜加热,-,-,-,-,-,-
后电动机最大扭矩(N·m),-,-,-,-,-,-
后电动机最大功率(kW),-,-,-,-,-,-
后桥限滑差速器/差速锁,-,-,-,-,-,-
后排车门开启方式,平开门,平开门,平开门,平开门,平开门,平开门
后排独立空调,-,-,-,-,-,-
后排液晶屏,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-
后排座椅放倒方式,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒
后排侧隐私玻璃,-,-,-,-,-,-
后排侧遮阳帘,-,-,-,-,-,-
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,-,-,-,-,-,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
可变转向比,-,-,-,-,-,-
可变悬架,-,-,-,-,-,-
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-,-,-
发动机型号,4G22B,4G22B,JE493ZLQ4CB,4G22B,JE493ZLQ4CB,4G22B
发动机启停技术,-,-,-,-,-,-
发动机,2.2L 102马力 L4,2.2L 102马力 L4,2.8T 102马力 L4,2.2L 102马力 L4,2.8T 102马力 L4,2.2L 102马力 L4
压缩比,-,-,-,-,-,-
厂商指导价(元),5.17万~5.88万,6.08万,7.38万,6.03万,7.58万,6.23万
厂商,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂
助力类型,液压助力,液压助力,液压助力,液压助力,液压助力,液压助力
前雾灯,-,-,-,-,-,-
前轮距(mm),1480,1480,1480,1480,1480,1480
前轮胎规格,225/70 R16,225/70 R16,225/70 R16,225/70 R16,225/70 R16,225/70 R16
前电动机最大扭矩(N·m),-,-,-,-,-,-
前电动机最大功率(kW),-,-,-,-,-,-
前桥限滑差速器/差速锁,-,-,-,-,-,-
前悬架类型,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架,扭杆弹簧独立悬架
前制动器类型,盘式,盘式,盘式,盘式,盘式,盘式
前/后驻车雷达,-,-,-,-,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排座椅通风,-,-,-,-,-,-
前/后排座椅按摩,-,-,-,-,-,-
前/后排座椅加热,-,-,-,-,-,-
前/后排头部气囊(气帘),-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-
制动力分配(EBD/CBC等),-,-,-,-,-,-
内/外后视镜自动防眩目,-,-,-,-,-,-
全景摄像头,-,-,-,-,-,-
全景天窗,-,-,-,-,-,-
倒车视频影像,-,-,-,-,-,-
侧滑门,-,-,-,-,-,-
供油方式,多点电喷,多点电喷,直喷,多点电喷,直喷,多点电喷
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-
中控台彩色大屏,-,-,-,-,-,-
中央差速器锁止功能,-,-,-,-,-,-
上市时间,2015.08,2015.08,2015.08,2015.08,2015.08,2015.08
上坡辅助,-,-,-,-,-,-
LED日间行车灯,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-
GPS导航系统,-,-,-,-,-,-
CD/DVD,单碟CD,单碟CD,单碟CD,单碟CD,单碟CD,单碟CD
ABS防抱死,-,-,-,-,-,-
220V/230V电源,-,-,-,-,-,-
