Feature,20923,21161,21546,24616,24675
自动头灯,●,-,-,-,-
膝部气囊,●,●,●,●,●
腰部支撑调节,-,-,-,-,-
能源类型,汽油,汽油,汽油,汽油,汽油
胎压监测装置,-,-,-,-,-
肩部支撑调节,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金
缸径(mm),-,-,-,-,-
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金
级别,紧凑型车,紧凑型车,紧凑型车,紧凑型车,紧凑型车
简称,CVT无级变速(模拟6挡),5挡手动,CVT无级变速(模拟6挡),CVT无级变速(模拟6挡),5挡手动
第二排靠背角度调节,-,-,-,-,-
第二排座椅移动,-,-,-,-,-
第三排座椅,-,-,-,-,-
空调控制方式,自动●,自动●,自动●,自动●,自动●
空气悬架,-,-,-,-,-
皮质方向盘,●,●,●,●,●
电动座椅记忆,-,-,-,-,-
电动天窗,●,-,●,-,●
电动吸合门,-,-,-,-,-
电动后备厢,-,-,-,-,-
环保标准,国IV(国V),国IV,国V,国V,国V
牵引力控制(ASR/TCS/TRC等),●,-,●,-,-
燃油标号,92号,92号,92号,92号,92号
燃料形式,汽油,汽油,汽油,汽油,汽油
温度分区控制,-,-,-,-,-
油箱容积(L),59,59,59,59,59
气缸数(个),4,4,4,4,4
气缸排列形式,L,L,L,L,L
每缸气门数(个),4,4,4,4,4
最高车速(km/h),195,185,190,190,200
最小离地间隙(mm),150,120,150,150,150
最大马力(Ps),146,113,136,136,136
最大扭矩转速(rpm),4200,4000,4250,4250,4250
最大扭矩(N·m)_y,194,149,175,175,175
最大扭矩(N·m)_x,194,149,175,175,175
最大功率转速(rpm),6000,6000,6000,6000,6000
最大功率(kW)_y,107,83,100,100,100
最大功率(kW)_x,107,83,100,100,100
无钥匙进入系统,●,-,●,-,-
无钥匙启动系统,●,-,●,-,-
方向盘调节,上下调节,上下调节,上下调节,上下调节,上下调节
方向盘记忆,-,-,-,-,-
方向盘电动调节,-,-,-,-,-
方向盘换挡,●,-,●,-,-
方向盘加热,-,-,-,-,-
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),1400,1265,1365,1365,1335
整体主动转向系统,-,-,-,-,-
排量(mL),1998,1590,1798,1798,1798
挡位个数,6,5,6,6,5
扬声器数量,6-7喇叭,4-5喇叭,6-7喇叭,4-5喇叭,4-5喇叭
扬声器品牌,-,-,-,-,-
感应雨刷,●,-,-,-,-
感应后备厢,-,-,-,-,-
座椅高低调节,●,●,●,●,●
座椅材质,真皮,皮/织物混搭,皮/织物混搭,皮/织物混搭,皮/织物混搭
座位数(个),5,5,5,5,5
并线辅助,-,-,-,-,-
工信部综合油耗(L/100km),7.8,6.6,7.3,7.3,7.1
宽度(mm),1760,1760,1760,1760,1760
实测油耗(L/100km),-,-,-,-,-
实测100-0km/h制动(m),40.75,-,-,-,-
实测0-100km/h加速(s),9.49,-,-,-,-
定速巡航,●,-,●,-,●
定位互动服务,-,-,-,-,-
官方0-100km/h加速(s),9.8,11.2,11.6,11.6,11.5
安全带未系提示,●,●,●,●,●
大灯高度可调,●,●,●,●,●
大灯清洗装置,-,-,-,-,-
夜视系统,-,-,-,-,-
多功能方向盘,●,-,●,-,●
外接音源接口,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
后风挡遮阳帘,-,-,-,-,-
后雨刷,-,-,-,-,-
后轮距(mm),1530,1530,1530,1530,1530
后轮胎规格,205/60 R16,205/60 R16,205/60 R16,205/60 R16,205/60 R16
后视镜记忆,-,-,-,-,-
后视镜电动调节,●,●,●,●,●
后视镜电动折叠,●,-,●,-,●
后视镜加热,●,-,●,-,●
后桥限滑差速器/差速锁,-,-,-,-,-
后排独立空调,-,-,-,-,-
后排液晶屏,-,-,-,-,-
后排杯架,●,●,●,●,●
后排座椅电动调节,-,-,-,-,-
后排座椅放倒方式,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒
后排侧隐私玻璃,-,-,-,-,-
后排侧遮阳帘,-,-,-,-,-
后悬架类型,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架
后座出风口,-,-,-,-,-
后制动器类型,盘式,盘式,盘式,盘式,盘式
可变转向比,-,-,-,-,-
可变悬架,-,-,-,-,-
变速箱类型,无级变速箱(CVT),手动变速箱(MT),无级变速箱(CVT),无级变速箱(CVT),手动变速箱(MT)
变速箱,CVT无级变速(模拟6挡),5挡手动,CVT无级变速(模拟6挡),CVT无级变速(模拟6挡),5挡手动
发动机电子防盗,●,●,●,●,●
发动机特有技术,MIVEC,MIVEC,MIVEC,MIVEC,MIVEC
发动机型号,4B11,4A92,4B10,4B10,4B10
发动机启停技术,-,-,-,-,-
发动机,2.0L 146马力 L4,1.6L 113马力 L4,1.8L 136马力 L4,1.8L 136马力 L4,1.8L 136马力 L4
压缩比,-,-,-,-,-
厂商指导价(元),13.98万,9.58万,13.18万,11.90万,11.10万
厂商,东南汽车,东南汽车,东南汽车,东南汽车,东南汽车
助力类型,机械液压助力,机械液压助力,机械液压助力,机械液压助力,机械液压助力
前雾灯,●,-,●,●,●
前轮距(mm),1530,1530,1530,1530,1530
前轮胎规格,205/60 R16,205/60 R16,205/60 R16,205/60 R16,205/60 R16
前桥限滑差速器/差速锁,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排座椅通风,-,-,-,-,-
前/后排座椅按摩,-,-,-,-,-
前/后排座椅加热,-,-,-,-,-
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,-,-,-,-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,-,-,-,-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内/外后视镜自动防眩目,-,-,-,-,-
全液晶仪表盘,-,-,-,-,-
全景摄像头,-,-,-,-,-
全景天窗,-,-,-,-,-
倒车视频影像,-,-,-,-,-
侧滑门,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主动刹车/主动安全系统,-,-,-,-,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副-,-,-,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-
中控台彩色大屏,-,-,-,-,-
中央差速器锁止功能,-,-,-,-,-
上市时间,2015.01,2015.01,2015.01,2016.03,2016.03
上坡辅助,-,-,-,-,-
LED日间行车灯,-,-,-,-,-
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-
GPS导航系统,-,-,-,-,-
CD/DVD,单碟CD,单碟CD,单碟CD,单碟CD,单碟CD
ABS防抱死,●,●,●,●,●
220V/230V电源,-,-,-,-,-
