Feature,1001959,1001960,1001961,1001962,1001963,1001964
后排侧遮阳帘,-,-,-,-,-,-
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,-,-,-,-,-,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-,-,-
发动机型号,LF465Q5A,LF66Q,LF479Q5-1,LF465Q5A,LF66Q,LF479Q5-1
发动机,1.0L 50马力 L4,1.0L 68马力 L4,1.3L 90马力 L4,1.0L 50马力 L4,1.0L 68马力 L4,1.3L 90马力 L4
压缩比,-,-,-,-,-,-
厂商指导价(元),2.78万,2.88万,2.98万,2.98万,2.98万,3.18万
厂商,力帆汽车,力帆汽车,力帆汽车,力帆汽车,力帆汽车,力帆汽车
助力类型,无助力,无助力,无助力,无助力,无助力,无助力
前雾灯,-,-,-,-,-,-
前轮距(mm),1310,1310,1310,1310,1310,1310
前轮胎规格,175/70 R14,175/70 R14,175/70 R14,175/70 R14,175/70 R14,175/70 R14
前电动机最大扭矩(N·m),-,-,-,-,-,-
前电动机最大功率(kW),-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂
前制动器类型,盘式,盘式,盘式,盘式,盘式,盘式
前/后驻车雷达,-,-,-,-,-,-
前/后电动车窗,-,-,-,-,-,-
前/后排座椅加热,-,-,-,-,-,-
前/后排头部气囊(气帘),-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-
制动力分配(EBD/CBC等),-,-,-,-,-,-
全景天窗,-,-,-,-,-,-
倒车视频影像,-,-,-,-,-,-
侧滑门,-,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-
中控台彩色大屏,-,-,-,-,-,-
上市时间,2013.10,2013.10,2013.10,2013.10,2013.10,2013.10
LED日间行车灯,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-
GPS导航系统,-,-,-,-,-,-
CD/DVD,-,-,-,-,-,-
ABS防抱死,-,-,-,-,-,-
220V/230V电源,-,-,-,-,-,-
