Feature,56673,60475,60696,60697
行李厢12V电源接口,-,-,-,-
蓝牙/车载电话,●,●,●,●
自适应远近光,-,-,-,-
自动驻车,●,●,-,●
自动泊车入位,-,-,-,-
自动头灯,-,-,-,-
能量回收系统,●,●,●,●
能源类型,纯电动,纯电动,纯电动,纯电动
胎压监测功能,,,,
缺气保用轮胎,-,-,-,-
级别,微型车,微型车,微型车,微型车
简称,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
第二排独立座椅,-,-,-,-
第二排座椅调节,-,-,-,-
第二排座椅电动调节,-,-,-,-
第二排座椅功能,-,-,-,-
空载最小离地间隙(mm),126,126,126,126
空调温度控制方式,,,,
空气悬架,-,-,-,-
离去角(°),36,36,36,36
百公里耗电量(kWh/100km),10.3,9.5,9.5,10.3
疲劳驾驶提示,-,-,-,-
电芯品牌,多氟多新能源,中航锂电,中航锂电,多氟多新能源
电能当量燃料消耗量(L/100km),1.16,1.07,1.07,1.16
电磁感应悬架,-,-,-,-
电池预加热,●,●,●,●
电池能量密度(Wh/kg),129,130,130,129
电池能量(kWh),28.4,26.7,26.7,28.4
电池组质保,八年或12万公里,八年或12万公里,八年或12万公里,八年或12万公里
电池类型,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,后置,后置,后置,后置
电动机总扭矩(N·m),140,110,110,140
电动机总功率(kW),50,30,30,50
电动机总功率(Ps),68,41,41,68
电动机(Ps),68,41,41,68
电动扰流板,-,-,-,-
电动座椅记忆功能,-,-,-,-
电动吸合车门,-,-,-,-
电动后备厢位置记忆,-,-,-,-
电动后备厢,-,-,-,-
牵引力控制(ASR/TCS/TRC等),●,●,-,●
灯光特色功能,-,-,-,-
温度分区控制,-,-,-,-
液晶仪表尺寸,,,,
最高车速(km/h),100,100,100,100
最小转弯半径(m),4.3,3.7,3.7,4.3
最大满载质量(kg),1210,990,990,1210
最大扭矩(N·m),140,110,110,140
最大功率(kW),50,30,30,50
无钥匙进入功能,,,-,-
无钥匙启动系统,●,●,-,-
方向盘记忆,-,-,-,-
方向盘材质,,,,
方向盘换挡,-,-,-,-
方向盘加热,-,-,-,-
方向盘位置调节,,,-,-
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),888,818,818,888
接近角(°),24,24,24,24
换挡形式,,,,
挡位个数,1,1,1,1
扬声器数量,,,,
扬声器品牌名称,-,-,-,-
手机无线充电功能,-,-,-,-
手机互联/映射,-,-,-,-
手机APP远程功能,,,,
手势控制,-,-,-,-
慢充时间(小时)_y,8,7.5,7.5,8
慢充时间(小时)_x,8,7.5,7.5,8
感应雨刷功能,-,-,-,-
感应后备厢,-,-,-,-
快充电量百分比,80,-,-,80
快充电量(%),80,-,-,80
快充时间(小时)_y,0.75,-,-,0.75
快充时间(小时)_x,0.75,-,-,0.75
快充功能,支持,-,-,支持
座椅材质,,,,
座位数(个),4,2,2,4
并线辅助,-,-,-,-
巡航系统,-,-,-,-
导航路况信息显示,●,●,-,-
宽度(mm),1505,1505,1505,1505
官方0-50km/h加速(s),4.8,-,-,4.8
官方0-100km/h加速(s),-,-,-,-
安全带未系提醒,,,,
天窗类型,-,-,-,-
大灯高度可调,●,●,●,●
大灯清洗装置,-,-,-,-
大灯延时关闭,●,●,●,●
多层隔音玻璃,-,-,-,-
多媒体/充电接口,,,,
多功能方向盘,●,●,●,●
外后视镜功能,,,-,-
备胎规格,无,无,无,无
地图品牌,,,-,-
四驱形式,-,-,-,-
后风挡遮阳帘,-,-,-,-
后雨刷,-,-,-,-
后轮距(mm),1306,1306,1306,1306
后轮胎规格,145/70 R12,145/70 R12,145/70 R12,145/70 R12
后电动机最大扭矩(N·m),140,110,110,140
后电动机最大功率(kW),50,30,30,50
后排独立空调,-,-,-,-
后排液晶屏幕,-,-,-,-
后排杯架,-,-,-,-
后排控制多媒体,-,-,-,-
后排座椅电动放倒,-,-,-,-
后排座椅放倒形式,,-,-,
后排小桌板,-,-,-,-
后排侧隐私玻璃,-,-,-,-
后排侧窗遮阳帘,-,-,-,-
后悬架类型,三连杆非独立悬架,三连杆非独立悬架,三连杆非独立悬架,三连杆非独立悬架
后座出风口,-,-,-,-
后备厢容积(L),-,-,-,-
后制动器类型,盘式,盘式,鼓式,盘式
可变转向比,-,-,-,-
可变悬架功能,-,-,-,-
可加热喷水嘴,-,-,-,-
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),6.98万,6.58万,5.78万,6.68万
厂商,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱
卫星导航系统,●,●,-,-
助力类型,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-
副座椅调节方式,,,,
前轮距(mm),1290,1290,1290,1290
前轮胎规格,145/70 R12,145/70 R12,145/70 R12,145/70 R12
前排座椅功能,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-
前制动器类型,盘式,盘式,盘式,盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-
前/后排侧气囊,-,-,-,-
前/后中央扶手,-,-,-,-
刹车辅助(EBA/BAS/BA等),●,●,-,●
制动力分配(EBD/CBC等),●,●,●,●
内置行车记录仪,-,-,-,-
内后视镜功能,-,-,-,-
全液晶仪表盘,●,●,-,-
倒车车侧预警系统,-,-,-,-
低速行车警告,●,●,●,●
主座椅调节方式,,,,
主动降噪,-,-,-,-
主动闭合式进气格栅,-,-,-,-
主动刹车/主动安全系统,-,-,-,-
主/副驾驶座电动调节,-,-,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-
中控彩色屏幕,,,-,-
中控屏幕尺寸,,,-,-
中央差速器结构,-,-,-,-
上市时间,2022.12,2022.12,2022.12,2022.12
上坡辅助,●,●,●,●
Wi-Fi热点,●,●,-,-
USB/Type-C接口数量,,,,
OTA升级,-,-,-,-
LED日间行车灯,-,-,-,-
ISOFIX儿童座椅接口,●,-,-,●
HUD抬头数字显示,-,-,-,-
CLTC纯电续航里程(km)_y,300,300,300,300
CLTC纯电续航里程(km)_x,300,300,300,300
ABS防抱死,●,●,●,●
4G/5G网络,,,-,-
220V/230V电源,-,-,-,-
