Feature,52021
发动机,4.0T 571马力 V8
压缩比,10.1
厂商指导价(元),210.78万
厂商,奥迪(进口)
卫星导航系统,●
助力类型,电动助力
加热/制冷杯架,-
副驾驶座垫式气囊,-
副驾驶位后排可调节按钮,●
副座椅调节方式,
前轮距(mm),-
前轮胎规格,265/35 R21
前排座椅功能,
前排中间气囊,-
前悬架类型,多连杆式独立悬架
前大灯雨雾模式,●
前制动器类型,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后●
前/后中央扶手,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●
制动力分配(EBD/CBC等),●
内置行车记录仪,-
内后视镜功能,
全液晶仪表盘,●
倒车车侧预警系统,●
侧滑门形式,-
供油方式,直喷
主座椅调节方式,
主动降噪,●
主动闭合式进气格栅,-
主动刹车/主动安全系统,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-
中控彩色屏幕,
中控屏幕尺寸,
中央差速器锁止功能,-
中央差速器结构,机械扭矩限滑差速器
上市时间,2021.09
上坡辅助,●
WLTC综合油耗(L/100km),11.43
USB/Type-C接口数量,
OTA升级,-
NEDC综合油耗(L/100km),-
LED日间行车灯,●
ISOFIX儿童座椅接口,●
HUD抬头数字显示,●
ABS防抱死,●
220V/230V电源,-
