Feature,53203,60417,60418,60420,60421
主动闭合式进气格栅,-,-,-,-,-
主动刹车/主动安全系统,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-
中控彩色屏幕,,-,,,
中控屏幕尺寸,-,-,-,-,-
中央差速器结构,-,-,-,-,-
上市时间,2022.11,2022.11,2022.11,2022.11,2022.11
上坡辅助,-,-,-,-,-
USB/Type-C接口数量,,,,,
OTA升级,-,-,-,-,-
LED日间行车灯,-,-,-,-,-
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-
CLTC纯电续航里程(km)_y,310,310,310,310,310
CLTC纯电续航里程(km)_x,310,310,310,310,310
ABS防抱死,●,●,●,●,●
4G/5G网络,,-,,,
220V/230V电源,-,-,-,-,-
