Feature,22688,24766,31780,33574,33583
自适应远近光,-,-,-,○,○
自适应巡航,●,●,●,●,●
自动驻车,●,●,●,●,●
自动泊车入位,-,-,-,-,-
自动头灯,●,●,●,●,●
膝部气囊,-,-,-,-,-
腰部支撑调节,●,●,●,●,●
能源类型,汽油,汽油,汽油,汽油,汽油
胎压监测装置,●,●,●,●,●
肩部支撑调节,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金
缸径(mm),82.6,98,98,-,-
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金
级别,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV
简称,7挡手自一体,7挡手自一体,7挡手自一体,9挡手自一体,9挡手自一体
第二排靠背角度调节,●,●,●,●,●
第二排独立座椅,-,-,-,-,-
第二排座椅移动,-,-,-,-,-
第三排座椅,-,-,-,-,-
空调控制方式,自动●,自动●,自动●,自动●,自动●
空气悬架,-,-,-,-,-
皮质方向盘,●,●,●,●,●
疲劳驾驶提示,-,-,-,●,●
电磁感应悬架,-,-,-,-,-
电动座椅记忆,●,●,●,●,●
电动天窗,●,●,●,●,●
电动吸合门,-,-,-,-,-
电动后备厢,-,-,-,-,-
环保标准,欧V,欧V,欧V,欧V,欧V
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●
燃油标号,95号,95号,95号,95号,95号
燃料形式,汽油,汽油,汽油,汽油,汽油
温度分区控制,●,●,●,●,●
流媒体车内后视镜,-,-,-,-,-
油箱容积(L),96,96,96,100,100
气缸数(个),12,8,8,8,8
气缸排列形式,V,V,V,V,V
每缸气门数(个),3,4,4,4,4
最高车速(km/h),230,210,-,220,220
最小离地间隙(mm),-,-,-,238,238
最大马力(Ps),630,571,571,585,585
最大扭矩转速(rpm),2300-4300,1750-5000,1750-5000,2500-3500,2500-3500
最大扭矩(N·m)_y,1000,760,760,850,850
最大扭矩(N·m)_x,1000,760,760,850,850
最大功率转速(rpm),5000,5500,5500,6000,6000
最大功率(kW)_y,463,420,420,430,430
最大功率(kW)_x,463,420,420,430,430
无钥匙进入系统,-,-,-,-,-
无钥匙启动系统,-,-,-,●,●
方向盘调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节
方向盘记忆,●,●,●,●,●
方向盘电动调节,●,●,●,●,●
方向盘换挡,●,●,●,●,●
方向盘加热,-,-,-,○,○
整车质保,三年不限公里,三年不限公里,三年不限公里,三年不限公里,三年不限公里
整备质量(kg),-,-,-,2610,-
整体主动转向系统,-,-,-,-,-
排量(mL),5980,5461,5461,3982,3982
挡位个数,7,7,7,9,9
扬声器品牌,harman/kardon哈曼卡顿,harman/kardon哈曼卡顿,harman/kardon哈曼卡顿,Burmester柏林之声,Burmester柏林之声
扬声器个数,≥12喇叭,≥12喇叭,≥12喇叭,≥12喇叭,≥12喇叭
手机无线充电,-,-,-,-,-
手机互联/映射功能,-,-,-,●,●
感应雨刷,●,●,●,●,●
感应后备厢,-,-,-,-,-
座椅高低调节,●,●,●,●,●
座椅材料,真皮,真皮,真皮,真皮,真皮
座位数(个),5,5,5,5,5
并线辅助,●,●,●,●,●
工信部综合油耗(L/100km),17.3,14.3,-,11.9,11.9
导航路况信息显示,-,-,-,●,●
宽度(mm),1855,1855,1867,1984,1984
实测油耗(L/100km),-,-,-,-,-
实测100-0km/h制动(m),-,-,-,-,-
实测0-100km/h加速(s),-,-,-,-,-
定速巡航,●,●,●,●,●
官方0-100km/h加速(s),5.3,5.4,-,4.5,4.5
安全带未系提示,●,●,●,●,●
大灯高度可调,●,●,●,●,●
大灯清洗装置,●,●,●,●,●
夜视系统,-,-,-,-,-
多天窗,-,-,-,-,-
多功能方向盘,●,●,●,●,●
外接音源接口,USB+AUX,USB+AUX,USB+SD卡插槽,USB+SD卡插槽,USB+SD卡插槽
备胎规格,全尺寸,全尺寸,非全尺寸,全尺寸,全尺寸
四驱形式,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱
后风挡遮阳帘,-,-,-,-,-
后雨刷,●,●,●,●,●
后轮距(mm),1501,1501,1501,1652,1652
后轮胎规格,275/50 R20,275/50 R20,295/40 R21,275/50 R20, 295/40 R22
后视镜记忆,●,●,●,●,●
后视镜电动调节,●,●,●,●,●
后视镜电动折叠,●,●,●,●,●
后视镜加热,●,●,●,●,●
后桥限滑差速器/差速锁,差速锁,差速锁,差速锁,差速锁,差速锁
后排独立空调,-,-,-,●,●
后排液晶屏,-,-,-,-,-
后排杯架,●,●,●,●,●
后排座椅电动调节,-,-,-,-,-
后排座椅放倒方式,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒
后排侧隐私玻璃,●,●,●,●,●
后排侧遮阳帘,-,-,-,-,-
后悬架类型,整体桥非独立悬架,整体桥非独立悬架,整体桥非独立悬架,整体桥非独立悬架,整体桥非独立悬架
后座出风口,●,●,●,●,●
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变转向比,-,-,-,●,●
可变悬架,-,-,-,-,-
可加热/制冷杯架,-,-,-,-,-
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,7挡手自一体,7挡手自一体,7挡手自一体,9挡手自一体,9挡手自一体
发动机电子防盗,●,●,●,●,●
发动机特有技术,-,-,-,-,-
发动机型号,279 982,157 984,157 984,-,-
发动机启停技术,●,●,●,●,●
发动机,6.0T 630马力 V12,5.5T 571马力 V8,5.5T 571马力 V8,4.0T 585马力 V8,4.0T 585马力 V8
压缩比,9,10,10,-,-
厂商指导价(元),353.28万,214.68万,239.88万,219.88万,244.88万
厂商,梅赛德斯-AMG,梅赛德斯-AMG,梅赛德斯-AMG,梅赛德斯-AMG,梅赛德斯-AMG
助力类型,电子液压助力,电子液压助力,电子液压助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,-,-,-,-
前雾灯,-,-,-,-,-
前轮距(mm),1501,1501,1501,1651,1651
前轮胎规格,275/50 R20,275/50 R20,295/40 R21,275/50 R20, 295/40 R22
前桥限滑差速器/差速锁,差速锁,差速锁,差速锁,差速锁,差速锁
前悬架类型,整体桥非独立悬架,整体桥非独立悬架,整体桥非独立悬架,双叉臂独立悬架 ,双叉臂独立悬架 
前大灯雨雾模式,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排座椅通风,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排座椅按摩,-,-,-,-,-
前/后排座椅加热,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,-,-,-,-,-
内/外后视镜自动防眩目,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-
全液晶仪表盘,-,-,-,●,●
全景摄像头,-,-,-,-,-
全景天窗,-,-,-,-,-
倒车视频影像,●,●,●,●,●
侧滑门,-,-,-,-,-
供油方式,多点电喷,直喷,直喷,直喷,直喷
主动降噪,-,-,-,-,-
主动刹车/主动安全系统,-,-,-,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-
中控台彩色大屏尺寸,8英寸,8英寸,8英寸,12.3英寸,12.3英寸
中控台彩色大屏,●,●,●,●,●
中央差速器锁止功能,●,●,●,●,●
中央差速器结构,开放式差速器,开放式差速器,开放式差速器,开放式差速器,开放式差速器
上市时间,2016.03,2016.03,2017.11,2018.08,2018.08
上坡辅助,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-
GPS导航系统,●,●,●,●,●
CD/DVD,多碟DVD,多碟DVD,多碟DVD,-,-
ABS防抱死,●,●,●,●,●
220V/230V电源,-,-,-,-,-
