Feature,49241,49669,49714,54978,55668,55672,55674
电动后备厢,-,-,-,-,-,-,-
电动可调踏板,-,-,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●
燃油标号,95号,95号,95号,92号,95号,95号,92号
燃料形式,汽油,汽油,汽油,汽油,汽油,汽油,汽油
灯光特色功能,-,-,-,-,-,-,-
激光雷达数量,-,-,-,-,-,-,-
温度分区控制,●,●,●,●,●,●,●
液晶仪表尺寸,,,,,,,
涉水感应系统,-,-,-,-,-,-,-
油箱容积(L),58,58,58,58,58,58,58
气缸数(个),4,4,4,6,4,4,6
气缸排列形式,L,L,L,V,L,L,V
毫米波雷达数量,-,-,-,-,-,-,-
每缸气门数(个),4,4,4,4,4,4,4
最高车速(km/h),250,250,250,-,250,250,307
最小离地间隙(mm),-,-,-,-,-,-,-
最大马力(Ps),280,280,280,510,280,280,510
最大扭矩转速(rpm),2250,2250,2250,2500-5000,2250,2250,2500-5000
最大扭矩(N·m)_y,400,400,400,600,400,400,600
最大扭矩(N·m)_x,400,400,400,600,400,400,600
最大功率转速(rpm),5250,5250,5250,6500,5250,5250,6500
最大功率(kW)_y,206,206,206,375,206,206,375
最大功率(kW)_x,206,206,206,375,206,206,375
最大净功率(kW),206,206,206,-,206,206,-
最低荷电状态油耗(L/100km),-,-,-,-,-,-,-
无钥匙进入功能,,,,,,,
无钥匙启动系统,●,●,●,●,●,●,●
无框设计车门,-,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-,-
方向盘材质,,,,,,,
方向盘换挡,●,●,●,●,○,●,●
方向盘加热,●,●,●,●,●,●,●
方向盘位置调节,,,,,,,
整车质保,三年不限公里,三年不限公里,三年不限公里,三年不限公里,三年不限公里,三年不限公里,三年不限公里
整备质量(kg),1650,1650,1650,-,-,-,-
整体主动转向系统,-,-,-,-,-,-,-
摄像头数量,-,-,-,-,-,-,-
排量(mL),1995,1995,1995,2891,1995,1995,2891
挡位个数,8,8,8,8,8,8,8
扬声器数量,,,,,,,
扬声器品牌名称,,,,,,,
手机无线充电功能,,,,,,,
手机互联/映射,,,,,,,
手势控制,-,-,-,-,-,-,-
感应雨刷功能,,,,,,,
感应后备厢,-,-,-,-,-,-,-
座椅材质,,,,,,,
座椅布局,-,-,-,-,-,-,-
座位数(个),5,5,5,5,5,5,5
并线辅助,●,○,●,●,●,●,●
巡航系统,,,,,,,
尾门玻璃独立开启,-,-,-,-,-,-,-
导航路况信息显示,-,-,-,-,-,-,-
宽度(mm),1860,1860,1860,1874,1860,1860,1874
实测油耗(L/100km),-,-,-,-,-,-,-
实测100-0km/h制动(m),-,-,-,-,-,-,-
实测0-100km/h加速(s),-,-,-,-,-,-,-
官方0-100km/h加速(s),5.2,5.2,5.2,-,5.2,5.2,3.9
安全带未系提醒,,,,,,,
天窗类型,,,,-,,,-
大灯高度可调,●,●,●,●,●,●,●
大灯清洗装置,-,-,-,●,●,●,●
大灯延时关闭,●,●,●,●,●,●,●
夜视系统,-,-,-,-,-,-,-
多层隔音玻璃,-,-,-,,-,-,
多媒体/充电接口,,,,,,,
多功能方向盘,●,●,●,●,●,●,●
外后视镜功能,,,,,,,
备胎规格,无,无,无,无,无,无,无
后风挡遮阳帘,-,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-,-
后轮距(mm),-,-,-,-,-,-,-
后轮胎规格,255/35 R19,225/45 R18,225/45 R18,285/30 R19 ,225/45 R18,255/35 R19,285/30 R19 
后排独立空调,-,-,-,-,-,-,-
后排液晶屏幕,-,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●,●
后排控制多媒体,-,-,-,-,-,-,-
后排座椅防下滑气囊,-,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-,-,-
后排座椅放倒形式,,,,,,,
后排座椅功能,-,-,-,-,-,-,-
后排小桌板,-,-,-,-,-,-,-
后排安全带式气囊,-,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,●,●
后排侧窗遮阳帘,-,-,-,-,-,-,-
后排中央安全气囊,-,-,-,-,-,-,-
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●,●,●
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变转向比,●,●,●,●,●,●,●
可变悬架功能,-,-,-,,-,-,
可加热喷水嘴,●,-,●,●,●,●,●
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体
发动机电子防盗,●,●,●,●,●,●,●
发动机特有技术,MultiAir,MultiAir,MultiAir,-,MultiAir,MultiAir,-
发动机布局,纵置,纵置,纵置,纵置,纵置,纵置,纵置
发动机型号,55273835,55273835,55273835,-,55273835,55273835,-
发动机启停技术,●,●,●,●,●,●,●
发动机,2.0T 280马力 L4,2.0T 280马力 L4,2.0T 280马力 L4,2.9T 510马力 V6,2.0T 280马力 L4,2.0T 280马力 L4,2.9T 510马力 V6
压缩比,10,10,10,9.3,10,10,9.3
厂商指导价(元),46.68万,37.98万,43.98万,99.38万,37.98万,43.98万,90.28万
厂商,阿尔法·罗密欧,阿尔法·罗密欧,阿尔法·罗密欧,阿尔法·罗密欧,阿尔法·罗密欧,阿尔法·罗密欧,阿尔法·罗密欧
卫星导航系统,-,○,○,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-,-,-
副驾驶座垫式气囊,-,-,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,
前轮距(mm),-,-,-,-,-,-,-
前轮胎规格,225/40 R19,225/45 R18,225/45 R18,245/35 R19,225/45 R18,225/40 R19,245/35 R19
前排座椅功能,,,,,,,
前排中间气囊,-,-,-,-,-,-,-
前悬架类型,双叉臂独立悬架 ,双叉臂独立悬架 ,双叉臂独立悬架 ,双叉臂独立悬架 ,双叉臂独立悬架 ,双叉臂独立悬架 ,双叉臂独立悬架 
前大灯雨雾模式,-,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前○&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-,-
内后视镜功能,,,,,,,
全液晶仪表盘,-,-,-,-,-,-,-
倒车车侧预警系统,●,○,●,-,●,●,-
侧滑门形式,-,-,-,-,-,-,-
供油方式,直喷,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,,,
主动降噪,-,-,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-,-,-
主动刹车/主动安全系统,●,○,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-,-,-
中控彩色屏幕,,,,,,,
中控屏幕尺寸,,,,,,,
中央差速器锁止功能,-,-,-,-,-,-,-
上市时间,2021.12,2021.02,2021.02,2021.12,2022.03,2022.03,2022.03
上坡辅助,●,●,●,●,●,●,●
WLTC综合油耗(L/100km),-,-,-,-,-,-,-
USB/Type-C接口数量,,,,,,,
OTA升级,●,●,●,-,●,●,-
NEDC综合油耗(L/100km),7,7,7,-,-,-,-
LED日间行车灯,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-,-
