Feature,1005445,1005741,1005743,1005744,1005746,1006021
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-
燃油标号,92号,92号,92号,92号,92号,92号
燃料形式,汽油,汽油,汽油,汽油,汽油,汽油
温度分区控制,-,-,-,-,-,-
油箱容积(L),75,75,75,75,75,75
气缸数(个),4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4
最高车速(km/h),150,160,160,160,160,-
最小离地间隙(mm),160,160,160,160,160,160
最大马力(Ps),129,122,122,122,136,129
最大载重质量(kg),-,-,-,-,-,-
最大扭矩转速(rpm),2200-3500,2500,2500,2500,2500-3500,2200-3500
最大扭矩(N·m)_y,186,165,165,165,200,186
最大扭矩(N·m)_x,-,-,-,-,-,-
最大功率转速(rpm),5500,5500,5500,5500,5250,5500
最大功率(kW)_y,95,90,90,90,100,95
最大功率(kW)_x,-,-,-,-,-,-
无钥匙进入系统,-,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-,-
方向盘调节,-,-,上下调节,上下调节,上下调节,上下调节
方向盘记忆,-,-,-,-,-,-
方向盘电动调节,-,-,-,-,-,-
方向盘换挡,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-
整车质保,三年或6万公里,三年或6万公里,三年或6万公里,三年或6万公里,三年或6万公里,-
整备质量(kg),2010,2010,2010,2010,2010,-
排量(mL),1998,1997,1997,1997,2378,1998
挡位个数,5,5,5,5,5,5
扬声器品牌,-,-,-,-,-,-
扬声器个数,2-3喇叭,2-3喇叭,2-3喇叭,2-3喇叭,2-3喇叭,2-3喇叭
感应雨刷,-,-,-,-,-,-
感应后备厢,-,-,-,-,-,-
快充电量(%),-,-,-,-,-,-
座椅高低调节,-,-,-,-,-,-
座椅材料,织物,织物,织物,织物,织物,织物
座位数(个),6,6,5-10,5/6/7/8/10,6-10,5/7
并线辅助,-,-,-,-,-,-
工信部综合油耗(L/100km),-,-,-,-,-,-
工信部续航里程(km),-,-,-,-,-,-
宽度(mm),1825,1825,1825,1825,1825,1825
定速巡航,-,-,-,-,-,-
安全带未系提示,-,-,-,-,-,-
大灯高度可调,-,-,●,●,●,●
大灯清洗装置,-,-,-,-,-,-
多功能方向盘,-,-,-,-,-,-
外接音源接口,USB,USB,USB,USB,USB,USB
后风挡遮阳帘,-,-,-,-,-,-
后雨刷,-,-,○,-,●,-
后轮距(mm),1540,1540,1540,1540,1540,1540
后轮胎规格,205/70 R15,205/70 R15,205/70 R15,205/70 R15,205/70 R15,205/70 R15
后视镜记忆,-,-,-,-,-,-
后视镜电动调节,-,-,○,-,●,-
后视镜电动折叠,-,-,-,-,-,-
后视镜加热,-,-,-,-,-,-
后电动机最大扭矩(N·m),-,-,-,-,-,-
后电动机最大功率(kW),-,-,-,-,-,-
后桥限滑差速器/差速锁,-,-,-,-,-,-
后排车门开启方式,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门
后排独立空调,-,-,-,-,●,-
后排液晶屏,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-
后排座椅放倒方式,整体放倒,整体放倒,整体放倒,整体放倒,比例放倒、整体放倒,整体放倒
后排侧隐私玻璃,-,-,-,-,-,-
后排侧遮阳帘,-,-,-,-,-,-
后悬架类型,纵置钢板弹簧,纵置钢板弹簧,纵置钢板弹簧,纵置钢板弹簧,纵置钢板弹簧,纵置钢板弹簧
后座出风口,-,-,○,-,●,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
可变转向比,-,-,-,-,-,-
可变悬架,-,-,-,-,-,-
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-,-,-
发动机型号,4Q20M,4G63,4G63,4G63,4G69,4Q20M
发动机启停技术,-,-,-,-,-,-
发动机,2.0L 129马力 L4,2.0L 122马力 L4,2.0L 122马力 L4,2.0L 122马力 L4,2.4L 136马力 L4,2.0L 129马力 L4
压缩比,-,-,-,-,-,-
厂商指导价(元),7.46万~7.65万,7.60万~7.80万,8.50万~9.38万,8.15万~8.38万,9.82万~9.86万,7.86万~8.20万
厂商,福田汽车,福田汽车,福田汽车,福田汽车,福田汽车,福田汽车
助力类型,液压助力,液压助力,液压助力,液压助力,液压助力,液压助力
前雾灯,-,-,●,●,●,●
前轮距(mm),1560,1560,1560,1560,1560,1560
前轮胎规格,205/70 R15,205/70 R15,205/70 R15,205/70 R15,205/70 R15,205/70 R15
前电动机最大扭矩(N·m),-,-,-,-,-,-
前电动机最大功率(kW),-,-,-,-,-,-
前桥限滑差速器/差速锁,-,-,-,-,-,-
前悬架类型,双横臂独立悬挂,双横臂独立悬挂,双横臂独立悬挂,双横臂独立悬挂,双横臂独立悬挂,双横臂独立悬挂
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,-,-,-,-,前-&nbsp;/&nbsp;后●,-
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排座椅通风,-,-,-,-,-,-
前/后排座椅按摩,-,-,-,-,-,-
前/后排座椅加热,-,-,-,-,-,-
前/后排头部气囊(气帘),-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-
前/后中央扶手,-,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●
内/外后视镜自动防眩目,-,-,-,-,-,-
全景摄像头,-,-,-,-,-,-
全景天窗,-,-,-,-,-,-
倒车视频影像,-,-,-,-,-,-
侧滑门,手动侧滑门,手动侧滑门,手动侧滑门,手动侧滑门,手动侧滑门,手动侧滑门
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,主●&nbsp;/&nbsp;副-,-
中控台彩色大屏,-,-,-,-,-,-
中央差速器锁止功能,-,-,-,-,-,-
上市时间,-,-,-,-,-,-
上坡辅助,-,-,-,-,-,-
LED日间行车灯,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-
GPS导航系统,-,-,-,-,-,-
CD/DVD,-,-,-,-,单碟CD,-
ABS防抱死,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-
