Feature,32782,36867
电动座椅记忆,●,●
电动天窗,●,●
电动吸合门,○,○
电动后备厢,●,●
环保标准,欧V,欧V
牵引力控制(ASR/TCS/TRC等),●,●
燃油标号,95号,95号
燃料形式,插电式混合动力,插电式混合动力
温度分区控制,●,●
流媒体车内后视镜,-,-
油箱容积(L),90,91
气缸数(个),4,4
气缸排列形式,L,L
每缸气门数(个),4,4
最高车速(km/h),220,220
最小离地间隙(mm),-,-
最大马力(Ps),301,301
最大扭矩转速(rpm),-,-
最大扭矩(N·m)_y,400,400
最大扭矩(N·m)_x,640,640
最大功率转速(rpm),-,-
最大功率(kW)_y,221,221
最大功率(kW)_x,297,297
无钥匙进入系统,●,●
无钥匙启动系统,●,●
方向盘调节,上下+前后调节,上下+前后调节
方向盘记忆,●,●
方向盘电动调节,●,●
方向盘换挡,○,○
方向盘加热,○,○
整车质保,待查,待查
整备质量(kg),2471,2645
整体主动转向系统,-,-
排量(mL),1997,1997
挡位个数,8,8
扬声器品牌,Meridian英国之宝,Meridian英国之宝
扬声器个数,≥12喇叭,≥12喇叭
手机无线充电,-,-
手机互联/映射功能,-,-
慢充时间(小时)_y,7.5,7.5
慢充时间(小时)_x,7.5,7.5
感应雨刷,●,●
感应后备厢,●,●
快充电量百分比,-,-
快充电量(%),-,-
快充时间(小时)_y,-,-
快充时间(小时)_x,-,-
座椅高低调节,●,●
座椅材料,真皮,真皮
座位数(个),5,5
并线辅助,○,○
工信部综合油耗(L/100km),2.7,2.7
工信部纯电续航里程(km)_y,51,51
工信部纯电续航里程(km)_x,51,51
导航路况信息显示,-,-
宽度(mm),2073,2073
实测续航里程(km),-,-
实测油耗(L/100km),-,-
实测慢充时间(小时),-,-
实测快充时间(小时),-,-
实测100-0km/h制动(m),-,-
实测0-100km/h加速(s),-,-
定速巡航,●,●
官方0-100km/h加速(s),6.7,6.7
安全带未系提示,●,●
大灯高度可调,●,●
大灯清洗装置,●,●
夜视系统,-,-
多天窗,-,-
多功能方向盘,●,●
外接音源接口,USB+HDMI,USB+HDMI
备胎规格,无,无
四驱形式,全时四驱,全时四驱
后风挡遮阳帘,-,-
后雨刷,●,●
后轮距(mm),1686,1686
后轮胎规格,255/55 R20,255/55 R20
后视镜记忆,●,●
后视镜电动调节,●,●
后视镜电动折叠,●,●
后视镜加热,●,●
后电动机最大扭矩(N·m),-,-
后电动机最大功率(kW),-,-
后桥限滑差速器/差速锁,-,-
后排独立空调,○,○
后排液晶屏,○,○
后排杯架,●,●
后排座椅电动调节,-,-
后排座椅放倒方式,比例放倒,比例放倒
后排侧隐私玻璃,●,●
后排侧遮阳帘,-,-
后悬架类型,多连杆式空气悬架,多连杆式空气悬架
后座出风口,●,●
后制动器类型,通风盘式,通风盘式
可变转向比,-,-
可变悬架,软硬+高低调节,软硬+高低调节
可加热/制冷杯架,-,-
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,8挡手自一体,8挡手自一体
发动机电子防盗,●,●
发动机特有技术,-,-
发动机型号,-,-
发动机启停技术,-,-
发动机,2.0T 301马力 L4,2.0T 301马力 L4
压缩比,-,-
厂商指导价(元),90.80万,90.80万
厂商,路虎(进口),路虎(进口)
助力类型,电动助力,电动助力
副驾驶位后排可调节按钮,●,●
前雾灯,●,●
前轮距(mm),1693,1692
前轮胎规格,255/55 R20,255/55 R20
前电动机最大扭矩(N·m),-,-
前电动机最大功率(kW),-,-
前桥限滑差速器/差速锁,-,-
前悬架类型,双叉臂式独立悬架,双叉臂式独立悬架
前大灯雨雾模式,-,-
前制动器类型,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排座椅通风,前○&nbsp;/&nbsp;后○,前○&nbsp;/&nbsp;后○
前/后排座椅按摩,前○&nbsp;/&nbsp;后-,前○&nbsp;/&nbsp;后-
前/后排座椅加热,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●
制动力分配(EBD/CBC等),●,●
内置行车记录仪,-,-
内/外后视镜自动防眩目,内●&nbsp;/&nbsp;外●,内●&nbsp;/&nbsp;外●
全液晶仪表盘,●,●
全景摄像头,○,○
全景天窗,●,●
倒车视频影像,●,●
侧滑门,-,-
供油方式,直喷,直喷
主动降噪,-,-
主动刹车/主动安全系统,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-
中控台彩色大屏尺寸,10英寸+10.2英寸,10英寸+10.2英寸
中控台彩色大屏,●,●
中央差速器锁止功能,-,-
中央差速器结构,开放式差速器,开放式差速器
上市时间,2017.11,2018.11
上坡辅助,●,●
LED日间行车灯,●,●
ISOFIX儿童座椅接口,●,●
HUD抬头数字显示,○,○
GPS导航系统,●,●
CD/DVD,单碟DVD,单碟DVD
ABS防抱死,●,●
220V/230V电源,○,○
