Feature,53874,56497,56516,56517,56970,56998,57000,57001,57002,57003,57004,57005
发动机最大扭矩(N·m),-,-,-,-,-,-,-,-,-,-,-,-
发动机最大功率(kW),100,-,100,-,100,100,-,-,-,-,-,-
发动机布局,横置,-,横置,-,横置,横置,-,-,-,-,-,-
发动机型号,DFMC15TE2,-,DFMC15TE2,-,DFMC15TE2,DFMC15TE2,-,-,-,-,-,-
发动机启停技术,-,-,-,-,-,-,-,-,-,-,-,-
发动机,1.5T 136马力 L4,纯电动,1.5T 136马力 L4,纯电动,1.5T 136马力 L4,1.5T 136马力 L4,纯电动,纯电动,纯电动,纯电动,纯电动,纯电动
厂商指导价(元),43.99万,48.99万,36.99万,36.99万,63.99万,38.99万,41.99万,38.99万,43.99万,43.99万,63.99万,68.99万
厂商,岚图汽车,岚图汽车,岚图汽车,岚图汽车,岚图汽车,岚图汽车,岚图汽车,岚图汽车,岚图汽车,岚图汽车,岚图汽车,岚图汽车
卫星导航系统,●,●,●,●,●,●,●,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,,-,-,-,-,-,,
副驾驶位后排可调节按钮,●,●,●,●,●,●,●,●,●,●,●,●
副驾娱乐屏,,,,,,,,,,,,
副座椅调节方式,,,,,,,,,,,,
前轮距(mm),1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705
前轮胎规格,255/50 R20,255/50 R20,255/50 R20,255/50 R20,255/50 R20,255/50 R20,255/50 R20,255/50 R20,255/50 R20,255/50 R20,255/50 R20,255/50 R20
前电动机最大扭矩(N·m),300,310,300,310,300,300,310,310,310,310,310,310
前电动机最大功率(kW),130,160,130,160,130,130,160,160,160,160,160,160
前方碰撞预警,●,●,-,-,●,●,-,●,●,●,●,●
前排座椅功能,,,,,,,,,,,,
前悬架类型,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架
前大灯雨雾模式,-,-,-,-,-,-,-,-,-,-,-,-
前备厢容积(L),-,40,-,40,-,-,40,40,40,40,40,40
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,●,●,●
制动能量回收系统,●,●,●,●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内置行车记录仪,●,●,●,●,●,●,●,●,●,●,●,●
内后视镜功能,,,,,,,,,,,,
全液晶仪表盘,●,●,●,●,●,●,●,●,●,●,●,●
倒车车侧预警系统,●,●,-,-,●,●,-,●,●,●,●,●
侧滑门形式,,,,,,,,,,,,
供油方式,直喷,-,直喷,-,直喷,直喷,-,-,-,-,-,-
低速行车警告,●,●,●,●,●,●,●,●,●,●,●,●
主座椅调节方式,,,,,,,,,,,,
主动降噪,-,-,-,-,-,-,-,-,-,-,-,-
主动闭合式进气格栅,-,●,-,●,-,-,●,●,●,●,●,●
主动刹车/主动安全系统,●,●,-,-,●,●,-,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,,,,,,
中控屏幕尺寸,,,,,,,,,,,,
上市时间,2022.05,2022.05,2022.05,2022.05,2022.05,2022.05,2022.05,2022.05,2022.05,2022.05,2022.05,2022.05
上坡辅助,●,●,●,●,●,●,●,●,●,●,●,●
Wi-Fi热点,●,●,●,●,●,●,●,●,●,●,●,●
WLTC综合油耗(L/100km),1.99,-,1.99,-,1.99,1.99,-,-,-,-,-,-
WLTC纯电续航里程(km)_y,82,-,82,-,82,82,-,-,-,-,-,-
WLTC纯电续航里程(km)_x,82,-,82,-,82,82,-,-,-,-,-,-
USB/Type-C接口数量,,,,,,,,,,,,
OTA升级,●,●,●,●,●,●,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-,-,-,-,-,-,-,-
DOW开门预警,●,●,-,-,●,●,-,●,●,●,●,●
CLTC纯电续航里程(km)_y,-,605,-,475,-,-,605,475,605,475,475,605
CLTC纯电续航里程(km)_x,-,605,-,475,-,-,605,475,605,475,475,605
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
4G/5G网络,,,,,,,,,,,,
220V/230V电源,-,-,-,-,-,-,-,-,-,-,-,-
