Feature,17542,28544,28545,28587,28588
第二排座椅移动,-,-,-,-,-
第三排座椅,-,-,-,-,-
空调控制方式,自动●,自动●,自动●,自动●,自动●
空气悬架,-,-,-,-,-
皮质方向盘,●,●,●,●,●
疲劳驾驶提示,-,-,-,-,-
电磁感应悬架,-,-,-,-,-
电动座椅记忆,-,-,-,-,-
电动天窗,-,-,-,-,-
电动吸合门,-,-,-,-,-
电动后备厢,-,-,-,-,-
环保标准,国V,国V,国V,国V,国V
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●
燃油标号,95号,95号,95号,95号,95号
燃料形式,汽油,汽油,汽油,汽油,汽油
温度分区控制,●,●,●,●,●
油箱容积(L),-,-,-,-,-
气缸数(个),6,6,6,6,6
气缸排列形式,V,V,V,V,V
每缸气门数(个),4,4,4,4,4
最高车速(km/h),315,315,315,315,315
最小离地间隙(mm),-,-,-,-,-
最大马力(Ps),600,555,555,555,555
最大扭矩转速(rpm),3600-5600,3300-5800,3300-5800,3300-5800,3300-5800
最大扭矩(N·m)_y,652,632,632,632,632
最大扭矩(N·m)_x,652,632,632,632,632
最大功率转速(rpm),6800,6800,6800,6800,6800
最大功率(kW)_y,441,408,408,408,408
最大功率(kW)_x,441,408,408,408,408
无钥匙进入系统,●,●,●,●,●
无钥匙启动系统,●,●,●,●,●
方向盘调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节
方向盘记忆,-,-,-,-,-
方向盘电动调节,-,-,-,-,-
方向盘换挡,●,●,●,●,●
方向盘加热,-,-,-,-,-
整车质保,四年或10万公里,四年或10万公里,四年或10万公里,四年或10万公里,四年或10万公里
整备质量(kg),1679,1785,1783,1785,1785
整体主动转向系统,-,-,-,-,-
排量(mL),3799,3799,3799,3799,3799
挡位个数,6,6,6,6,6
扬声器品牌,BOSE,BOSE,BOSE,BOSE,BOSE
扬声器个数,10-11喇叭,10-11喇叭,10-11喇叭,10-11喇叭,10-11喇叭
感应雨刷,●,-,-,-,-
感应后备厢,-,-,-,-,-
座椅高低调节,●,●,●,●,●
座椅材料,真皮,真皮,真皮,真皮,真皮
座位数(个),4,4,4,4,4
并线辅助,-,-,-,-,-
工信部综合油耗(L/100km),11.8,11.8,11.8,11.8,11.8
导航路况信息显示,-,-,-,-,-
宽度(mm),1895,1895,1895,1895,1895
实测油耗(L/100km),-,-,-,-,-
实测100-0km/h制动(m),37.21,-,-,-,-
实测0-100km/h加速(s),3.51,-,-,-,-
定速巡航,●,●,●,●,●
官方0-100km/h加速(s),-,2.7,2.7,2.7,2.7
安全带未系提示,●,●,●,●,●
大灯高度可调,-,-,-,-,-
大灯清洗装置,●,●,●,●,●
夜视系统,-,-,-,-,-
多功能方向盘,●,●,●,●,●
外接音源接口,USB+AUX,USB+AUX,USB+AUX,USB+AUX,USB+AUX
备胎规格,无,无,无,无,无
四驱形式,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱
后风挡遮阳帘,-,-,-,-,-
后雨刷,-,-,-,-,-
后轮距(mm),1600,1600,1600,1600,1600
后轮胎规格,285/35 R20,285/35 R20,285/35 R20,285/35 R20,285/35 R20
后视镜记忆,-,-,-,-,-
后视镜电动调节,●,●,●,●,●
后视镜电动折叠,●,●,●,●,●
后视镜加热,●,●,●,●,●
后桥限滑差速器/差速锁,限滑差速器,限滑差速器,限滑差速器,限滑差速器,限滑差速器
后排独立空调,-,-,-,-,-
后排液晶屏,-,-,-,-,-
后排杯架,●,●,●,●,●
后排座椅电动调节,-,-,-,-,-
后排座椅放倒方式,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-
后排侧遮阳帘,-,-,-,-,-
后悬架类型,铝合金多连杆,铝合金多连杆,铝合金多连杆,铝合金多连杆,铝合金多连杆
后座出风口,-,-,-,-,-
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变转向比,-,-,-,-,-
可变悬架,软硬调节,软硬调节,软硬调节,软硬调节,软硬调节
变速箱类型,双离合变速箱(DCT),双离合变速箱(DCT),双离合变速箱(DCT),双离合变速箱(DCT),双离合变速箱(DCT)
变速箱,6挡双离合,6挡双离合,6挡双离合,6挡双离合,6挡双离合
发动机电子防盗,●,●,●,●,●
发动机特有技术,连续可变气门正时智能控制系统,连续可变气门正时智能控制系统,连续可变气门正时智能控制系统,连续可变气门正时智能控制系统,连续可变气门正时智能控制系统
发动机型号,VR38DETT,-,-,-,-
发动机启停技术,-,-,-,-,-
发动机,3.8T 600马力 V6,3.8T 555马力 V6,3.8T 555马力 V6,3.8T 555马力 V6,3.8T 555马力 V6
压缩比,9,9,9,9,9
厂商指导价(元),235.00万,162.80万,172.80万,167.80万,167.80万
厂商,日产(进口),日产(进口),日产(进口),日产(进口),日产(进口)
助力类型,机械液压助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,-,-,-,-
前雾灯,●,●,●,●,●
前轮距(mm),1600,1590,1590,1590,1590
前轮胎规格,255/40 R20,255/40 R20,255/40 R20,255/40 R20,255/40 R20
前桥限滑差速器/差速锁,-,-,-,-,-
前悬架类型,双叉臂式独立悬架,双横臂式独立悬架,双横臂式独立悬架,双横臂式独立悬架,双横臂式独立悬架
前大灯雨雾模式,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排座椅通风,-,-,-,-,-
前/后排座椅按摩,-,-,-,-,-
前/后排座椅加热,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,-,-,-,-,-
内/外后视镜自动防眩目,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外-
全液晶仪表盘,-,-,-,-,-
全景摄像头,-,-,-,-,-
全景天窗,-,-,-,-,-
倒车视频影像,●,●,●,●,●
侧滑门,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主动降噪,-,-,-,-,-
主动刹车/主动安全系统,-,-,-,-,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-
中控台彩色大屏,●,●,●,●,●
中央差速器锁止功能,-,-,-,-,-
中央差速器结构,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器
上市时间,2015.04,2016.11,2016.11,2016.11,2016.11
上坡辅助,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,-,●,●,●,●
HUD抬头数字显示,-,-,-,-,-
GPS导航系统,●,●,●,●,●
CD/DVD,单碟DVD,单碟DVD,单碟DVD,单碟DVD,单碟DVD
ABS防抱死,●,●,●,●,●
220V/230V电源,-,-,-,-,-
