Feature,30025,33989,33990,36394,36395,36396
燃料形式,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力
温度分区控制,●,●,●,●,●,●
流媒体车内后视镜,-,-,-,-,-,-
油箱容积(L),53,53,53,53,53,53
气缸数(个),4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4
最高车速(km/h),166,166,166,166,166,166
最小离地间隙(mm),115,115,115,115,115,115
最大马力(Ps),143,143,143,143,143,143
最大扭矩转速(rpm),4000,4000,4000,4000,4000,4000
最大扭矩(N·m)_y,175,175,175,175,175,175
最大扭矩(N·m)_x,-,-,-,-,-,-
最大功率转速(rpm),6000,6000,6000,6000,6000,6000
最大功率(kW)_y,105,105,105,105,105,105
最大功率(kW)_x,-,-,-,-,-,-
无钥匙进入系统,●,●,●,●,●,●
无钥匙启动系统,●,●,●,●,●,●
方向盘调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节,上下+前后调节
方向盘记忆,●,-,-,-,-,●
方向盘电动调节,●,-,-,-,-,●
方向盘换挡,-,-,-,-,-,-
方向盘加热,●,-,-,-,-,●
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),1836,1836,1836,1836,1836,1836
整体主动转向系统,-,-,-,-,-,-
排量(mL),1999,1999,1999,1999,1999,1999
挡位个数,无级变速,无级变速,无级变速,无级变速,无级变速,无级变速
扬声器品牌,SONY索尼,-,-,-,-,SONY索尼
扬声器个数,≥12喇叭,8-9喇叭,8-9喇叭,8-9喇叭,8-9喇叭,≥12喇叭
手机无线充电,-,-,-,-,-,-
手机互联/映射功能,●,●,●,●,●,●
慢充时间(小时)_y,-,-,-,-,-,-
慢充时间(小时)_x,-,-,-,-,-,-
感应雨刷,●,-,●,-,●,●
感应后备厢,-,-,-,-,-,-
快充电量百分比,-,-,-,-,-,-
快充电量(%),-,-,-,-,-,-
快充时间(小时)_y,-,-,-,-,-,-
快充时间(小时)_x,-,-,-,-,-,-
座椅高低调节,●,●,●,●,●,●
座椅材料,真皮,仿皮,仿皮,仿皮,仿皮,真皮
座位数(个),5,5,5,5,5,5
并线辅助,●,-,-,-,-,●
工信部综合油耗(L/100km),2,2,2,2,2,2
工信部纯电续航里程(km)_y,52,52,52,52,52,52
工信部纯电续航里程(km)_x,52,52,52,52,52,52
导航路况信息显示,-,-,-,-,-,●
宽度(mm),1852,1852,1852,1852,1852,1852
实测续航里程(km),-,-,-,-,-,-
实测油耗(L/100km),4.3,-,-,-,-,-
实测慢充时间(小时),-,-,-,-,-,-
实测快充时间(小时),-,-,-,-,-,-
实测100-0km/h制动(m),39.04,-,-,-,-,-
实测0-100km/h加速(s),8.93,-,-,-,-,-
定速巡航,●,●,●,●,●,●
官方0-100km/h加速(s),9.7,9.7,9.7,9.7,9.7,9.7
安全带未系提示,●,●,●,●,●,●
大灯高度可调,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-
夜视系统,-,-,-,-,-,-
多天窗,-,-,-,-,-,-
多功能方向盘,●,●,●,●,●,●
外接音源接口,USB,USB,USB,USB,USB,USB
备胎规格,无,无,无,无,无,无
后风挡遮阳帘,●,-,-,-,-,●
后雨刷,-,-,-,-,-,-
后轮距(mm),1587,1587,1587,1587,1587,1587
后轮胎规格,235/50 R17 ,235/50 R17 ,235/50 R17 ,235/50 R17 ,235/50 R17 ,235/50 R17 
后视镜记忆,●,-,-,-,-,●
后视镜电动调节,●,●,●,●,●,●
后视镜电动折叠,●,●,●,●,●,●
后视镜加热,●,●,●,●,●,●
后电动机最大扭矩(N·m),-,-,-,-,-,-
后电动机最大功率(kW),-,-,-,-,-,-
后桥限滑差速器/差速锁,-,-,-,-,-,-
后排独立空调,●,●,●,●,●,●
后排液晶屏,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●
后排座椅电动调节,-,-,-,-,-,-
后排座椅放倒方式,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒,比例放倒
后排侧隐私玻璃,●,-,-,-,-,●
后排侧遮阳帘,-,-,-,-,-,-
后悬架类型,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架,多连杆独立悬架
后座出风口,●,●,●,●,●,●
后制动器类型,盘式,盘式,盘式,盘式,盘式,盘式
可变转向比,-,-,-,-,-,-
可变悬架,-,-,-,-,-,-
可加热/制冷杯架,-,-,-,-,-,-
变速箱类型,电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT)
变速箱,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速
发动机电子防盗,●,●,●,●,●,●
发动机特有技术,-,-,-,-,-,-
发动机型号,-,-,-,-,-,-
发动机启停技术,-,-,-,-,-,-
发动机,2.0L 143马力 L4,2.0L 143马力 L4,2.0L 143马力 L4,2.0L 143马力 L4,2.0L 143马力 L4,2.0L 143马力 L4
压缩比,-,-,-,-,-,-
厂商指导价(元),33.78万,28.08万,29.58万,28.08万,29.58万,33.78万
厂商,长安福特,长安福特,长安福特,长安福特,长安福特,长安福特
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,●,-,-,-,-,●
前雾灯,●,-,●,-,●,●
前轮距(mm),1590,1590,1590,1590,1590,1590
前轮胎规格,235/50 R17,235/50 R17,235/50 R17,235/50 R17,235/50 R17,235/50 R17
前电动机最大扭矩(N·m),228,228,228,228,228,228
前电动机最大功率(kW),92,92,92,92,92,92
前桥限滑差速器/差速锁,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前大灯雨雾模式,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排座椅通风,前●&nbsp;/&nbsp;后-,-,-,-,-,前●&nbsp;/&nbsp;后-
前/后排座椅按摩,前●&nbsp;/&nbsp;后-,-,-,-,-,前●&nbsp;/&nbsp;后-
前/后排座椅加热,前●&nbsp;/&nbsp;后●,-,前●&nbsp;/&nbsp;后-,-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-
内/外后视镜自动防眩目,内●&nbsp;/&nbsp;外●,-,内●&nbsp;/&nbsp;外-,-,内●&nbsp;/&nbsp;外-,内●&nbsp;/&nbsp;外●
全液晶仪表盘,-,-,-,-,-,-
全景摄像头,-,-,-,-,-,-
全景天窗,-,-,-,-,-,-
倒车视频影像,●,-,●,-,●,●
侧滑门,-,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主动降噪,-,-,-,-,-,-
主动刹车/主动安全系统,●,-,-,-,-,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-,-
中控台彩色大屏尺寸,8英寸,8英寸,8英寸,8英寸,8英寸,8英寸
中控台彩色大屏,●,●,●,●,●,●
中央差速器锁止功能,-,-,-,-,-,-
上市时间,2018.03,2018.03,2018.03,2018.10,2018.10,2018.10
上坡辅助,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-,-
GPS导航系统,●,●,●,●,●,●
CD/DVD,单碟CD,单碟CD,单碟CD,-,-,-
ABS防抱死,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-
