Feature,58539,58540,58541,58542,58543,58544,58545,58546,59458,59459,60645,60671
行车电脑显示屏幕,,,,,,,,,,,,
行程(mm),-,-,92.29,92.29,92.29,92.29,92.29,-,92.29,92.29,92.29,92.29
行李厢12V电源接口,●,●,●,●,●,●,●,●,●,●,●,●
蓝牙/车载电话,●,●,●,●,●,●,●,●,●,●,●,●
自适应远近光,○,○,●,●,○,●,●,-,●,●,●,○
自动驻车,●,●,●,●,●,●,●,●,●,●,●,●
自动泊车入位,-,-,-,-,-,-,-,-,-,-,-,-
自动头灯,●,●,●,●,●,●,●,●,●,●,●,●
膝部气囊,-,-,-,-,-,-,-,-,-,-,-,-
能源类型,汽油,汽油,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统,汽油,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统
胎压监测功能,,,,,,,,,,,,
缺气保用轮胎,-,-,-,-,-,-,-,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸径(mm),-,-,83,83,83,83,83,-,83,83,83,83
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
纵向通过角(°),24.2,24.2,24.2,24.2,22,22,22,22,22,24.2,22,22
级别,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV
简称,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体
第二排独立座椅,-,-,-,-,-,-,-,-,-,-,-,-
第二排座椅调节,-,-,-,-,-,-,-,-,-,-,-,-
第二排座椅电动调节,-,-,-,-,-,-,-,-,-,-,-,-
第二排座椅功能,,,-,,,,,,,,,
第三排座椅功能,-,-,-,-,-,-,-,-,-,-,,
空调温度控制方式,,,,,,,,,,,,
空气悬架,●,●,●,●,●,●,●,●,●,●,●,●
离去角(°),37.6,37.6,37.6,37.6,37.7,37.7,37.7,37.7,37.7,37.6,24.5,24.5
疲劳驾驶提示,●,●,●,●,●,●,●,●,●,●,●,●
电磁感应悬架,-,-,-,-,-,-,-,-,-,-,-,-
电动扰流板,-,-,-,-,-,-,-,-,-,-,-,-
电动座椅记忆功能,,,,,,,,,,,,
电动吸合车门,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢位置记忆,-,-,-,-,-,-,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-,-,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●,●,●,●,●,●
燃油标号,95号,95号,95号,95号,95号,95号,95号,95号,95号,95号,95号,95号
燃料形式,汽油,汽油,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统,汽油,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统,汽油+48V轻混系统
灯光特色功能,,,,,,,,,,,,
满载最小离地间隙(mm),216,216,216,216,218,218,218,218,218,216,218.5,218.5
温度分区控制,●,●,●,●,●,●,●,●,●,-,●,●
液晶仪表尺寸,,,,,,,,,,,,
涉水感应系统,●,●,●,●,●,●,●,●,●,●,●,●
油箱容积(L),90,90,90,90,90,90,90,90,90,90,90,90
气缸数(个),4,4,6,6,6,6,6,8,6,6,6,6
气缸排列形式,L,L,L,L,L,L,L,V,L,L,L,L
每缸气门数(个),4,4,4,4,4,4,4,4,4,4,4,4
最高车速(km/h),191,191,191,191,191,191,191,240,191,191,191,191
最小转弯半径(m),5.65,5.65,5.65,5.65,6.42,6.42,6.42,6.42,6.42,5.65,6.42,6.42
最大马力(Ps),300,300,400,400,400,400,400,525,400,400,400,400
最大满载质量(kg),2910,2910,2970,2970,3165,3165,3165,3230,3165,2970,3380,3380
最大涉水深度(mm),900,900,900,900,900,900,900,-,900,900,900,900
最大扭矩转速(rpm),1500-4000,1500-4000,2000-5000,2000-5000,2000-5000,2000-5000,2000-5000,2500-5500,2000-5000,2000-5000,2000-5000,2000-5000
最大扭矩(N·m)_y,400,400,550,550,550,550,550,625,550,550,550,550
最大扭矩(N·m)_x,400,400,550,550,550,550,550,625,550,550,550,550
最大功率转速(rpm),5500,5500,5500-6500,5500-6500,5500-6500,5500-6500,5500-6500,6000-6500,5500-6500,5500-6500,5500-6500,5500-6500
最大功率(kW)_y,221,221,294,294,294,294,294,386,294,294,294,294
最大功率(kW)_x,221,221,294,294,294,294,294,386,294,294,294,294
最大净功率(kW),221,221,294,294,294,294,294,386,294,294,294,294
无钥匙进入功能,,,,,,,,,,,,
无钥匙启动系统,●,●,●,●,●,●,●,●,●,●,●,●
方向盘记忆,●,●,●,●,●,●,●,●,●,●,●,●
方向盘材质,,,,,,,,,,,,
方向盘换挡,-,-,-,-,-,-,-,●,-,-,-,-
方向盘加热,○,○,●,○,○,○,○,●,●,●,●,●
方向盘位置调节,,,,,,,,,,,,
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),2140,2140,2245,2245,2361,2361,2361,2603,2480,2330,2685,2685
整体主动转向系统,-,-,-,-,-,-,-,-,-,-,-,-
接近角(°),30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1
排量(mL),1997,1997,2996,2996,2996,2996,2996,4999,2996,2996,2996,2996
换挡形式,,,,,,,,,,,,
挡位个数,8,8,8,8,8,8,8,8,8,8,8,8
扬声器数量,,,,,,,,,,,,
扬声器品牌名称,,,,,,,,,,,,
手机无线充电功能,,,,,,,,,,,,
手机互联/映射,,,,,,,,,,,,
手机APP远程功能,,,,,,,,,,,,
手势控制,-,-,-,-,-,-,-,-,-,-,-,-
感应雨刷功能,,,,,,,,,,,,
感应后备厢,-,-,-,-,-,-,-,-,-,-,-,-
座椅材质,,,,,,,,,,,,
座椅布局,-,-,-,-,-,-,-,-,-,-,,
座位数(个),5,5,5,5,5,5,5,5,5,5,8,8
并线辅助,●,●,●,●,●,●,●,●,●,●,●,●
巡航系统,,,,,,,,,,,,
导航路况信息显示,●,●,●,●,●,●,●,●,●,●,●,●
宽度(mm),2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008
官方0-100km/h加速(s),7.1,7.1,6,6,6.1,6.1,6.1,5.4,6.1,6,6.6,6.6
安全带未系提醒,,,,,,,,,,,,
天窗类型,,,,,,,,,,,,
大灯高度可调,●,●,●,●,●,●,●,●,●,●,●,●
大灯清洗装置,○,○,○,○,○,○,○,●,○,○,●,●
大灯延时关闭,●,●,●,●,●,●,●,●,●,●,●,●
多层隔音玻璃,-,-,-,-,-,-,-,-,-,-,-,-
多媒体/充电接口,,,,,,,,,,,,
多功能方向盘,●,●,●,●,●,●,●,●,●,●,●,●
外后视镜功能,,,,,,,,,,,,
备胎规格,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸,全尺寸
四驱形式,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱,全时四驱
后风挡遮阳帘,-,-,-,-,-,-,-,-,-,-,-,-
后雨刷,●,●,●,●,●,●,●,●,●,●,●,●
后轮距(mm),1702,1702,1702,1702,1702,1702,1702,1699,1702,1702,1702,1702
后轮胎规格,255/60 R20,255/60 R20,255/60 R20,255/60 R20,255/60 R20,255/60 R20,255/60 R20,275/45 R22,255/60 R20,255/60 R20,255/60 R20,255/60 R20
后排独立空调,●,●,●,●,●,●,●,●,●,●,●,●
后排液晶屏幕,-,-,-,-,-,-,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●,●,●,●,●,●,●
后排控制多媒体,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅放倒形式,,,,,,,,,,,,
后排小桌板,-,-,-,-,-,-,-,-,-,-,-,-
后排侧隐私玻璃,●,●,●,●,●,●,●,●,●,●,●,●
后排侧窗遮阳帘,-,-,-,-,-,-,-,-,-,-,-,-
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●,●,●,●,●,●,●,●
后备厢容积(L),397-1563,397-1563,397-1563,397-1563,972-2277,972-2277,972-2277,972-2277,972-2277,397-1563,389-2291,389-2291
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变转向比,-,-,-,-,-,-,-,-,-,-,-,-
可变悬架功能,,,,,,,,,,,,
可加热喷水嘴,○,○,○,○,○,○,○,●,○,●,●,●
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体
发动机电子防盗,●,●,●,●,●,●,●,●,●,●,●,●
发动机布局,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置
发动机型号,PT204,PT204,PT306,PT306,PT306,PT306,PT306,508PS,PT306,PT306,PT306,PT306
发动机启停技术,●,●,●,●,●,●,●,●,●,●,●,●
发动机,2.0T 300马力 L4,2.0T 300马力 L4,3.0T 400马力 L6,3.0T 400马力 L6,3.0T 400马力 L6,3.0T 400马力 L6,3.0T 400马力 L6,5.0T 525马力 V8,3.0T 400马力 L6,3.0T 400马力 L6,3.0T 400马力 L6,3.0T 400马力 L6
压缩比,-,-,10.5,10.5,10.5,10.5,10.5,9.5,10.5,10.5,10.5,10.5
厂商指导价(元),71.80万,78.80万,79.80万,87.80万,87.80万,92.80万,102.80万,169.80万,95.8万,89.8万,127.8万,119.80万
厂商,路虎(进口),路虎(进口),路虎(进口),路虎(进口),路虎(进口),路虎(进口),路虎(进口),路虎(进口),路虎(进口),路虎(进口),路虎(进口),路虎(进口)
卫星导航系统,●,●,●,●,●,●,●,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
加热/制冷杯架,-,-,-,-,-,-,-,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,,,,,,
前轮距(mm),1706,1706,1706,1706,1706,1706,1706,1703,1706,1706,1706,1706
前轮胎规格,255/60 R20,255/60 R20,255/60 R20,255/60 R20,255/60 R20,255/60 R20,255/60 R20,275/45 R22,255/60 R20,255/60 R20,255/60 R20,255/60 R20
前方碰撞预警,●,●,●,●,●,●,●,●,●,●,●,●
前排座椅功能,,,,,,,,,,,,
前悬架类型,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架
前大灯雨雾模式,-,-,-,-,-,-,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-,-,-,-,-,-,-
内后视镜功能,,,,,,,,,,,,
全液晶仪表盘,●,●,●,●,●,●,●,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●,●,●,●,●,●,●,●
供油方式,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,,,,,,,,
主动降噪,-,-,-,-,-,-,-,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-,-,-,-,-,-,-,-
主动刹车/主动安全系统,●,●,●,●,●,●,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,,,,,,
中控屏幕尺寸,,,,,,,,,,,,
中央差速器锁止功能,●,●,●,●,●,●,●,●,●,●,●,●
中央差速器结构,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器,多片离合器
上市时间,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,-,-,2023.02,2023.02
上坡辅助,●,●,●,●,●,●,●,●,●,●,●,●
WLTC综合油耗(L/100km),-,-,-,-,-,-,-,-,11.90,11.70,12.18,12.18
USB/Type-C接口数量,,,,,,,,,,,,
OTA升级,-,-,-,-,-,-,-,-,-,-,-,-
NEDC综合油耗(L/100km),9.6,9.6,9.6,9.6,9.6,9.6,9.6,12.8,-,-,9.6,9.6
LED日间行车灯,●,●,●,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,-,○,●,●,●,●,●,●
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
220V/230V电源,○,○,-,○,○,○,●,●,○,○,●,○
