Feature,1009478,1011945,1011946,1011947,1011948
前/后驻车雷达,-,-,-,-,-
前/后电动车窗,-,-,-,-,-
前/后排头部气囊(气帘),-,-,-,-,-
前/后排侧气囊,-,-,-,-,-
前/后中央扶手,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●
准拖挂车总质量(kg),-,-,-,-,-
内后视镜功能,-,-,-,-,-
全液晶仪表盘,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主座椅调节方式,,,,,
主/副驾驶座电动调节,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-
中控彩色屏幕,-,-,-,-,-
上市时间,2020.06,2021.08,2021.08,2021.08,2021.08
上坡辅助,-,-,-,-,-
LED日间行车灯,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-
ABS防抱死,●,●,●,●,●
220V/230V电源,-,-,-,-,-
