Feature,1006714,1006715,1006716,1006717,1007619,1007620
行程(mm),-,-,-,-,-,-
蓝牙/车载电话,-,-,-,-,-,-
自适应远近光,-,-,-,-,-,-
自动驻车,-,-,-,-,-,-
自动头灯,-,-,-,-,-,-
膝部气囊,-,-,-,-,-,-
腰部支撑调节,-,-,-,-,-,-
能源类型,汽油,汽油,汽油,汽油,汽油,汽油
胎压监测装置,-,-,-,-,-,-
肩部支撑调节,-,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸径(mm),-,-,-,-,-,-
缸体材料,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁
级别,微面,微面,微面,微面,微面,微面
简称,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
第二排靠背角度调节,●,●,●,●,-,-
第二排座椅移动,-,-,-,-,-,-
第三排座椅,(选装3座),(选装3座),(选装3座),(选装3座),-,-
空调控制方式,手动●,手动●,手动○,手动○,手动○,手动○
空气悬架,-,-,-,-,-,-
皮质方向盘,-,-,-,-,-,-
电动座椅记忆,-,-,-,-,-,-
电动天窗,-,-,-,-,-,-
电动吸合门,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-
环保标准,国IV/国V,国IV/国V,国IV/国V,国IV/国V,国V,国V
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-
燃油标号,92号,92号,92号,92号,92号,92号
燃料形式,汽油,汽油,汽油,汽油,汽油,汽油
温度分区控制,-,-,-,-,-,-
油箱容积(L),45,45,45,45,45,45
气缸数(个),4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4
最高车速(km/h),140,160,140,160,140,160
最小离地间隙(mm),-,-,-,-,-,-
最大马力(Ps),88,112,88,112,112,82
最大载重质量(kg),-,-,-,-,-,-
最大扭矩转速(rpm),3600-4200,3600-4000,3600-4200,3600-4000,3600-4000,3600-4000
最大扭矩(N·m)_y,116,146.5,116,146.5,146.5,116
最大扭矩(N·m)_x,116,146.5,116,146.5,146.5,116
最大功率转速(rpm),6000,5800,6000,5800,5800,5600
最大功率(kW)_y,65,82,65,82,82,60.3
最大功率(kW)_x,65,82,65,82,82,60.3
无钥匙进入系统,-,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-,-
方向盘调节,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-
方向盘电动调节,-,-,-,-,-,-
方向盘换挡,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-
整车质保,-,-,-,-,-,-
整备质量(kg),-,-,-,-,1140,1175
排量(mL),1206,1485,1206,1485,-,1206
挡位个数,5,5,5,5,5,5
扬声器品牌,-,-,-,-,-,-
扬声器个数,4-5喇叭,4-5喇叭,2-3喇叭,2-3喇叭,2-3喇叭,2-3喇叭
感应雨刷,-,-,-,-,-,-
感应后备厢,-,-,-,-,-,-
座椅高低调节,-,-,-,-,-,-
座椅材料,织物,织物,织物,织物,织物,织物
座位数(个),7/8,7/8,5/7/8,5/7/8,2,2
并线辅助,-,-,-,-,-,-
工信部综合油耗(L/100km),6.6,6.6,6.6,6.6,6.6,7
宽度(mm),1665,1665,1665,1665,1665,1665
定速巡航,-,-,-,-,-,-
安全带未系提示,-,-,-,-,-,-
大灯高度可调,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-
多功能方向盘,-,-,-,-,-,-
外接音源接口,USB,USB,AUX,AUX,AUX,AUX
后风挡遮阳帘,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-
后轮距(mm),1440,1440,1440,1440,1440,1440
后轮胎规格,165 R14LT,165 R14LT,165 R14LT,165 R14LT,165 R14LT,165 R14LT
后视镜记忆,-,-,-,-,-,-
后视镜电动调节,-,-,-,-,-,-
后视镜电动折叠,-,-,-,-,-,-
后视镜加热,-,-,-,-,-,-
后桥限滑差速器/差速锁,-,-,-,-,-,-
后排车门开启方式,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门
后排独立空调,●,●,○,○,-,-
后排液晶屏,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-
后排座椅放倒方式,整体放倒,整体放倒,整体放倒,整体放倒,-,-
后排侧隐私玻璃,-,-,-,-,-,-
后排侧遮阳帘,-,-,-,-,-,-
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,●,●,○,○,-,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
可变转向比,-,-,-,-,-,-
可变悬架,-,-,-,-,-,-
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-,-,-
发动机型号,-,-,-,-,-,-
发动机启停技术,-,-,-,-,-,-
发动机,1.2L 88马力 L4,1.5L 112马力 L4,1.2L 88马力 L4,1.5L 112马力 L4,1.5L 112马力 L4,1.2L 82马力 L4
压缩比,9.8,10.2,9.8,10.2,10.2,10.2
厂商指导价(元),4.38万,4.68万,3.98万,4.18万,4.32万,4.12万
厂商,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱
助力类型,液压助力,液压助力,液压助力,液压助力,液压助力,电动助力
前雾灯,●,●,-,-,-,-
前轮距(mm),1420,1420,1420,1420,1420,1420
前轮胎规格,165 R14LT,165 R14LT,165 R14LT,165 R14LT,165 R14LT,165 R14LT
前桥限滑差速器/差速锁,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,盘式,盘式,盘式,盘式,盘式,盘式
前/后驻车雷达,-,-,-,-,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-,-,-,-
前/后排座椅通风,-,-,-,-,-,-
前/后排座椅按摩,-,-,-,-,-,-
前/后排座椅加热,-,-,-,-,-,-
前/后排头部气囊(气帘),-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-
前/后中央扶手,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●
内/外后视镜自动防眩目,-,-,-,-,-,-
全液晶仪表盘,-,-,-,-,-,-
全景摄像头,-,-,-,-,-,-
全景天窗,-,-,-,-,-,-
倒车视频影像,-,-,-,-,-,-
侧滑门,手动侧滑门,手动侧滑门,手动侧滑门,手动侧滑门,手动侧滑门,手动侧滑门
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-
中控台彩色大屏,-,-,-,-,-,-
中央差速器锁止功能,-,-,-,-,-,-
上市时间,2018.01,2018.01,2018.01,2018.01,-,-
上坡辅助,-,-,-,-,-,-
LED日间行车灯,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-
GPS导航系统,-,-,-,-,-,-
CD/DVD,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-
