Feature,1001643,1001644,1001645
后制动器类型,鼓式,鼓式,鼓式
可变转向比,-,-,-
可变悬架,-,-,-
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-
发动机型号,-,-,-
发动机启停技术,-,-,-
发动机,1.0L 60马力 L4,1.0L 60马力 L4,1.0L 60马力 L4
压缩比,9.5,9.5,9.5
厂商指导价(元),2.59万,2.98万,2.78万
厂商,广汽吉奥,广汽吉奥,广汽吉奥
助力类型,无助力,无助力,无助力
前雾灯,-,●,●
前轮距(mm),1295,1295,1295
前轮胎规格,165/70 R13,165/70 R14,165/70 R14
前电动机最大扭矩(N·m),-,-,-
前电动机最大功率(kW),-,-,-
前桥限滑差速器/差速锁,-,-,-
前悬架类型,麦弗逊式独立悬挂,麦弗逊式独立悬挂,麦弗逊式独立悬挂
前制动器类型,盘式,盘式,盘式
前/后驻车雷达,-,-,-
前/后电动车窗,-,-,-
前/后排座椅通风,-,-,-
前/后排座椅按摩,-,-,-
前/后排座椅加热,-,-,-
前/后排头部气囊(气帘),-,-,-
前/后排侧气囊,-,-,-
前/后中央扶手,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-
制动力分配(EBD/CBC等),-,-,-
内/外后视镜自动防眩目,-,-,-
全景摄像头,-,-,-
全景天窗,-,-,-
倒车视频影像,-,-,-
侧滑门,-,-,-
供油方式,多点电喷,多点电喷,多点电喷
主/副驾驶座电动调节,-,-,-
主/副驾驶座安全气囊,-,-,-
中控台彩色大屏,-,-,-
中央差速器锁止功能,-,-,-
上市时间,2013.05,2013.05,2013.05
上坡辅助,-,-,-
LED日间行车灯,-,-,-
ISOFIX儿童座椅接口,-,-,-
GPS导航系统,-,-,-
CD/DVD,-,-,-
ABS防抱死,●,●,●
220V/230V电源,-,-,-
