Feature,53345,57120,57121,65833,65853
行车电脑显示屏幕,,,,,
行李厢12V电源接口,●,●,●,●,●
蓝牙/车载电话,●,●,●,●,●
自适应远近光,●,●,●,●,-
自动驻车,●,●,●,●,●
自动泊车入位,●,●,●,●,●
自动头灯,●,●,●,●,●
自动变道辅助,●,●,●,●,○
能量回收系统,●,●,●,●,●
能源类型,纯电动,纯电动,纯电动,纯电动,纯电动
胎压监测功能,,,,,
缺气保用轮胎,●,●,●,●,●
级别,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV
简称,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
第二排座椅调节,,,,,
第二排座椅功能,-,,,-,-
空调温度控制方式,,,,,
空气质量监测,-,●,●,-,-
离去角(°),21,21,21,21,21
百公里耗电量(kWh/100km),15.6,15.6,16.7,14.4,14.4
疲劳驾驶提示,●,●,●,●,○
电芯品牌,,,,,
电能当量燃料消耗量(L/100km),1.76,1.76,1.89,-,-
电池预加热,●,●,●,●,●
电池能量密度(Wh/kg),160,160,160,-,-
电池能量(kWh),95.7,95.7,95.7,68.4,68.4
电池类型,,,,,
电池特有技术,气凝胶隔热,气凝胶隔热,气凝胶隔热,-,气凝胶隔热
电池慢充电量范围(%)_y,0-100,0-100,0-100,0-100,0-100
电池慢充电量范围(%)_x,0-100,0-100,0-100,0-100,0-100
电池慢充时间(小时)_y,15.5,15.5,15.5,11.4,11.4
电池慢充时间(小时)_x,15.5,15.5,15.5,11.4,11.4
电池快充电量范围(%)_y,20-80,20-80,20-80,20-80,20-80
电池快充电量范围(%)_x,20-80,20-80,20-80,20-80,20-80
电池快充时间(小时)_y,0.67,0.67,0.67,0.55,0.55
电池快充时间(小时)_x,0.67,0.67,0.67,0.55,0.55
电池冷却方式,液冷,液冷,液冷,液冷,液冷
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,后置,后置,前置+后置,后置,后置
电动机总扭矩(N·m),440,440,710,440,440
电动机总功率(kW),255,255,375,250,250
电动机总功率(Ps),347,347,510,340,340
电动机(Ps),347,347,510,340,340
电动座椅记忆功能,,,,,
电动后备厢位置记忆,●,●,●,●,●
电动后备厢,●,●,●,●,●
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●
热泵空调,●,●,●,●,●
温度分区控制,●,●,●,●,●
液晶仪表尺寸,-,-,-,-,-
毫米波雷达数量,,,,,
最高车速(km/h),190,190,210,190,190
最大满载质量(kg),2998,2998,3065,2775,2775
最大扭矩(N·m),440,440,710,440,440
最大功率(kW),255,255,375,250,250
无钥匙进入功能,,,,,
无钥匙启动系统,●,●,●,●,●
方向盘记忆,-,●,●,-,-
方向盘离手检测,●,●,●,●,-
方向盘材质,,,,,
方向盘换挡,-,-,-,-,-
方向盘加热,●,●,●,●,●
方向盘位置调节,,,,,
整车质保,,,,,
整备质量(kg),2535,2535,2600,2320,2320
摄像头数量,,,,,
接近角(°),18,18,18,18,18
换电,不支持,不支持,不支持,不支持,不支持
换挡形式,,,,,
挡位个数,1,1,1,1,1
扬声器数量,,,,,
扬声器品牌名称,,,,,
手机无线充电功能,,,,-,-
手机无线充电功率,,,,-,-
手机互联/映射,,,,,
手机APP远程功能,,,,,
慢充接口位置,车左前侧,车左前侧,车左前侧,车左前侧,车左前侧
感应雨刷功能,,,,,
感应后备厢,●,●,●,-,-
快充接口位置,车左前侧,车左前侧,车左前侧,车左前侧,车左前侧
快充功能,支持,支持,支持,支持,支持
座椅材质,,,,,
座位数(个),,,,,
应用商店,●,●,●,-,●
并线辅助,●,●,●,●,●
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
宽度(mm),1977,1977,1977,1977,1977
官方0-100km/h加速(s),6.35,6.35,4.6,5.9,5.9
安全带未系提醒,,,,,
天窗类型,,,,,
大灯高度可调,●,●,●,●,●
大灯延时关闭,●,●,●,●,●
多层隔音玻璃,,,,,
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外后视镜功能,,,,,
备胎规格,,,,,
四驱形式,-,-,,-,-
后雨刷,-,-,-,-,-
后轮距(mm),1677,1677,1677,1677,1677
后轮胎规格,,,,,
后电动机最大扭矩(N·m),440,440,405,440,440
后电动机最大功率(kW),255,255,220,250,250
后电动机型号,TZ225XYP77,TZ225XYP77,TZ225XYP77,-,TZ225XYP77
后电动机品牌,上海汽车,上海汽车,上海汽车,-,上海汽车
后排独立空调,-,●,●,-,-
后排杯架,●,●,●,●,●
后排座椅电动放倒,●,●,●,●,●
后排座椅放倒形式,,,,,
后排侧隐私玻璃,●,●,●,●,●
后悬架类型,,,,,
后座出风口,●,●,●,●,●
后备厢容积(L),521-1549,521-1549,521-1549,521-1549,521-1549
后制动器类型,,,,,
可见即可说,●,●,●,●,●
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),37.97万,39.97万,41.97万,31.77万,29.77万
厂商,上汽通用凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克
卫星导航系统,●,●,●,●,●
助力类型,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,
前轮距(mm),1676,1676,1676,1676,1676
前轮胎规格,,,,,
前电动机最大扭矩(N·m),-,-,305,-,-
前电动机最大功率(kW),-,-,155,-,-
前电动机型号,-,-,TZ220XYS76,-,-
前电动机品牌,-,-,上海汽车,-,-
前方碰撞预警,●,●,●,●,●
前方感知摄像头,,,,-,
前排座椅功能,,,,,
前悬架类型,,,,,
前备厢容积(L),35,35,-,35,35
前制动器类型,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,●,●,●,●,●
内后视镜功能,,,,,
全液晶仪表盘,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●
主座椅调节方式,,,,,
主动闭合式进气格栅,●,●,●,●,●
主动刹车/主动安全系统,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕材质,,,,-,
中控屏幕尺寸,,,,,
中控屏幕分辨率,,,,-,
中控屏幕像素密度,,,,-,
上市时间,2022.06,2022.06,2022.06,2023.11,2023.11
上坡辅助,●,●,●,●,●
三电首任车主质保政策,,,,,
三电系统质保,,,,,
Wi-Fi热点,●,●,●,●,●
USB/Type-C最大充电功率,,,,-,
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
ETC装置,●,●,●,●,●
DOW开门预警,●,●,●,●,●
CLTC纯电续航里程(km)_y,653,653,608,502,502
CLTC纯电续航里程(km)_x,653,653,608,502,502
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
