Feature,56810,56811,58430,58866,58867,58868,59733,59734
语音免唤醒词,●,●,-,-,●,●,-,-
行车电脑显示屏幕,,,,,,,,
蓝牙/车载电话,●,●,●,●,●,●,●,●
自适应远近光,●,●,●,●,●,●,●,●
自动驻车,●,●,●,●,●,●,●,●
自动泊车入位,-,●,●,-,●,-,-,-
自动头灯,●,●,●,●,●,●,●,●
能量回收系统,-,●,-,-,-,●,-,●
能源类型_y,汽油,油电混合,汽油,汽油,汽油,油电混合,汽油,油电混合
能源类型_x,汽油,油电混合,汽油,汽油,汽油,油电混合,汽油,油电混合
胎压监测功能,,,,,,,,
缺气保用轮胎,-,-,-,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸体材料,铸铁,铝合金,铝合金,铝合金,铸铁,铝合金,铝合金,铝合金
级别,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV
简称,8挡自动,2挡DHT,7挡湿式双离合,7挡湿式双离合,8挡自动,2挡DHT,7挡湿式双离合,2挡DHT
第二排座椅调节,,,,,,,,
空调温度控制方式,,,,,,,,
离去角(°),24,24,24,24,24,24,24,24
疲劳驾驶提示,○,●,●,○,●,○,-,-
电芯品牌,-,,-,-,-,,-,
电池预加热,-,●,-,-,-,●,-,●
电池能量(kWh),-,-,-,-,-,-,-,-
电池类型,-,,-,-,-,,-,
电池冷却方式,-,液冷,-,-,-,液冷,-,液冷
电机类型,-,-,-,-,-,-,-,-
电机布局,-,前置,-,-,-,前置,-,前置
电动机总扭矩(N·m),-,300,-,-,-,300,-,300
电动机总功率(kW),-,134,-,-,-,134,-,134
电动机总功率(Ps),-,182,-,-,-,182,-,182
电动机(Ps),-,182,-,-,-,182,-,182
电动座椅记忆功能,-,,,-,,-,-,-
电动后备厢位置记忆,●,●,●,●,●,●,-,-
电动后备厢,●,●,●,●,●,●,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●,●
燃油标号,95号,92号,92号,92号,95号,92号,92号,92号
温度分区控制,-,-,-,-,-,-,-,-
液晶仪表尺寸,,,,,,,,
油箱容积(L),55,50,55,55,55,50,55,50
气缸数(个),4,4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L,L
毫米波雷达数量,,,,,,,,
每缸气门数(个),4,4,4,4,4,4,4,4
模拟声浪,○,-,-,-,○,-,-,-
最高车速(km/h),210,160,190,190,210,160,190,160
最大马力(Ps),252,140,177,177,252,140,177,140
最大满载质量(kg),2000,2045,1915,1915,2000,2045,1915,2045
最大扭矩转速(rpm),1750-4000,4500,1400-4500,1400-4500,1750-4000,4500,1400-4500,4500
最大扭矩(N·m)_y,400,180,270,270,400,180,270,180
最大扭矩(N·m)_x,400,-,270,270,400,-,270,-
最大功率转速(rpm),5250,6000,5500,5500,5250,6000,5500,6000
最大功率(kW)_y,185,103,130,130,185,103,130,103
最大功率(kW)_x,185,-,130,130,185,-,130,-
最大净功率(kW),170,103,125,125,170,103,125,103
无钥匙进入功能,,,,,,,,
无钥匙启动系统,●,●,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-,-,-
方向盘材质,,,,,,,,
方向盘换挡,-,-,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-,-,-
方向盘位置调节,,,,,,,,
整车质保,,,,,,,,
整备质量(kg),1625,1670,1540,1540,1625,1670,1540,1670
摄像头数量,,,,,,,,
接近角(°),19,19,19,19,19,19,19,19
排量(mL),1991,1999,1497,1497,1991,1999,1497,1999
换挡形式,,,,,,,,
挡位个数,8,2,7,7,8,2,7,2
扬声器数量,,,,,,,,
扬声器品牌名称,,,,,,,-,-
手机无线充电功能,-,,,-,,-,-,-
手机互联/映射,-,-,-,-,-,-,,
手机APP远程功能,,,,,,,-,-
手势控制,○,●,●,○,●,○,-,-
感应雨刷功能,,,,,,,,
感应后备厢,●,●,●,●,●,●,-,-
座椅材质,,,,,,,,
座位数(个),,,,,,,,
并线辅助,●,●,●,-,●,●,-,-
巡航系统,,,,,,,,
导航路况信息显示,●,●,●,●,●,●,-,-
宽度(mm),1901,1901,1901,1901,1901,1901,1901,1901
官方0-100km/h加速(s),-,-,-,-,-,-,-,-
安全带未系提醒,,,,,,,,
天窗类型,,,,,,,,
大灯高度可调,●,●,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●,●,●
多媒体/充电接口,,,,,,,,
多功能方向盘,●,●,●,●,●,●,●,●
外后视镜功能,,,,,,,,
备胎规格,,,,,,,,
地图品牌,,,,,,,-,-
后雨刷,-,-,-,-,-,-,-,-
后轮距(mm),1610,1610,1610,1610,1610,1610,1610,1610
后轮胎规格,,,,,,,,
后方碰撞预警,●,●,●,-,●,●,-,-
后排独立空调,-,-,-,-,-,-,-,-
后排杯架,-,●,●,-,●,-,-,-
后排座椅放倒形式,,,,,,,,
后悬架类型,,,,,,,,
后座出风口,●,●,●,●,●,●,●,●
后备厢容积(L),638-1586,638-1586,638-1586,638-1586,638-1586,638-1586,638-1586,638-1586
后制动器类型,,,,,,,,
变速箱类型,自动变速箱(AT),混合动力专用变速箱(DHT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),自动变速箱(AT),混合动力专用变速箱(DHT),湿式双离合变速箱(DCT),混合动力专用变速箱(DHT)
变速箱,8挡自动,2挡DHT,7挡湿式双离合,7挡湿式双离合,8挡自动,2挡DHT,7挡湿式双离合,2挡DHT
发动机电子防盗,●,●,●,●,●,●,●,●
发动机特有技术,DCVVT,-,-,-,DCVVT,-,-,-
发动机布局,横置,横置,横置,横置,横置,横置,横置,横置
发动机型号,4B20J1,4B20L1,4A15J2,4A15J2,4B20J1,4B20L1,4A15J2,4B20L1
发动机,2.0T 252马力 L4,2.0L 140马力 L4,1.5T 177马力 L4,1.5T 177马力 L4,2.0T 252马力 L4,2.0L 140马力 L4,1.5T 177马力 L4,2.0L 140马力 L4
厂商指导价(元),14.28万,16.98万,14.28万,12.98万,15.28万,15.98万,11.98万,14.98万
厂商,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车,广汽乘用车
卫星导航系统,●,●,●,●,●,●,-,-
助力类型,,,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,,
前轮距(mm),1617,1617,1617,1617,1617,1617,1617,1617
前轮胎规格,,,,,,,,
前电动机最大扭矩(N·m),-,-,-,-,-,-,-,-
前电动机最大功率(kW),-,-,-,-,-,-,-,-
前方碰撞预警,●,●,●,●,●,●,●,●
前排座椅功能,,,,,,,-,-
前悬架类型,,,,,,,,
前制动器类型,,,,,,,,
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●
内置行车记录仪,-,○,○,-,○,-,-,-
内后视镜功能,,,,,,,,
全液晶仪表盘,●,●,●,●,●,●,●,●
倒车车侧预警系统,●,●,●,-,●,●,-,-
供油方式,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,,,,
主动闭合式进气格栅,-,●,-,-,-,●,-,●
主动刹车/主动安全系统,●,●,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,,
中控屏幕尺寸,,,,,,,,
上市时间,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09
上坡辅助,●,●,●,●,●,●,●,●
三电系统质保,-,-,-,-,-,-,-,-
Wi-Fi热点,●,●,●,●,●,●,-,-
WLTC综合油耗(L/100km),8.1,4.76,6.8,6.8,8.1,4.76,6.8,4.76
USB/Type-C接口数量,,,,,,,,
OTA升级,●,●,●,●,●,●,-,-
LED日间行车灯,●,●,●,●,●,●,-,-
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●
HUD抬头数字显示,○,●,●,○,●,○,-,-
DOW开门预警,●,●,●,-,●,●,-,-
AR实景导航,-,○,○,-,○,-,-,-
ABS防抱死,●,●,●,●,●,●,●,●
4G/5G网络,,,,,,,-,-
