Feature,65257,65782,67335,67379,67961
温度分区控制,●,●,●,●,●
液晶仪表尺寸,,,,,
涉水感应系统,-,●,-,-,-
油箱容积(L),60,51,60,60,60
气缸数(个),4,4,4,4,4
气缸排列形式,L,L,L,L,L
每缸气门数(个),4,4,4,4,4
最高车速(km/h),190,170,190,170,190
最大马力(Ps),188,158,188,158,188
最大满载质量(kg),2034,2205,2034,2123,2034
最大扭矩转速(rpm),-,-,-,-,-
最大扭矩(N·m)_y,305,235,305,235,305
最大扭矩(N·m)_x,305,450,305,315,305
最大功率转速(rpm),-,-,-,-,-
最大功率(kW)_y,138,116,138,116,138
最大功率(kW)_x,138,185,138,130,138
最大净功率(kW),130,113,130,113,130
无钥匙进入功能,,,,,
无钥匙启动系统,●,●,●,●,●
方向盘记忆,-,-,-,-,-
方向盘材质,,,,,
方向盘换挡,-,-,-,-,-
方向盘加热,●,-,-,-,-
方向盘位置调节,,,,,
整车质保,,,,,
整备质量(kg),1600,1770,1575,1690,1575
推荐燃油标号,92号,92号,92号,92号,92号
接近角(°),25,25,25,25,25
排量(mL),1498,1498,1498,1498,1498
换挡形式,,,,,
挡位个数,7,2,7,2,7
扬声器数量,,,,,
扬声器品牌名称,-,-,-,-,-
手机无线充电功能,,,,-,-
手机无线充电功率,,,,-,-
手机互联/映射,,,,,
手机APP远程功能,,,,,
感应雨刷功能,,,,,
感应后备厢,●,●,●,●,●
座椅材质,,,,,
座位数(个),,,,,
应用商店,●,●,-,●,-
并线辅助,●,●,●,●,-
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
宽度(mm),1910,1910,1910,1910,1910
官方0-100km/h加速(s),-,-,-,-,-
安全带未系提醒,,,,,
天窗类型,,,,,-
大灯高度可调,●,●,●,●,●
大灯延时关闭,●,●,●,●,●
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外后视镜功能,,,,,
备胎规格,,,,,
备胎放置方式,,-,,-,
地图品牌,,,,,
四驱形式,-,,-,-,-
后雨刷,●,●,●,●,●
后轮距(mm),1635,1635,1635,1635,1635
后轮胎规格,,,,,
后电动机最大扭矩(N·m),-,135,-,-,-
后电动机最大功率(kW),-,55,-,-,-
后电动机型号,-,TZ180XS268,-,-,-
后方碰撞预警,●,●,●,●,-
后排独立空调,-,-,-,-,-
后排杯架,●,●,●,●,●
后排座椅放倒形式,,,,,
后悬架类型,,,,,
后座出风口,●,●,●,●,●
后备厢容积(L),-,-,-,-,-
后制动器类型,,,,,
可见即可说,●,●,-,●,-
变速箱类型,湿式双离合变速箱(DCT),混合动力专用变速箱(DHT),湿式双离合变速箱(DCT),混合动力专用变速箱(DHT),湿式双离合变速箱(DCT)
变速箱,7挡湿式双离合,2挡DHT,7挡湿式双离合,2挡DHT,7挡湿式双离合
发动机电子防盗,●,●,●,●,●
发动机布局,横置,横置,横置,横置,横置
发动机型号,A156T2H,A156T2H-H1,A156T2H,A156T2H-H1,A156T2H
发动机,1.5T 188马力 L4,1.5T 158马力 L4,1.5T 188马力 L4,1.5T 158马力 L4,1.5T 188马力 L4
厂商指导价(元),11.99万,13.69万,10.99万,12.59万,9.99万
厂商,北京越野,北京越野,北京越野,北京越野,北京越野
卫星导航系统,●,●,●,●,●
助力类型,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,
前轮距(mm),1625,1625,1625,1625,1625
前轮胎规格,,,,,
前电动机最大扭矩(N·m),-,315,-,315,-
前电动机最大功率(kW),-,130,-,130,-
前电动机型号,-,TZ210XYH02,-,TZ210XYH02,-
前方碰撞预警,●,●,●,●,-
前方感知摄像头,,,,,-
前排座椅功能,,,,,-
前悬架类型,,,,,
前制动器类型,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,○,○,-,-,-
内后视镜功能,,,,,
全液晶仪表盘,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,-
侧窗多层隔音玻璃,-,,-,,-
供油方式,直喷,直喷,直喷,直喷,直喷
低速行车警告,-,●,-,●,-
主座椅调节方式,,,,,
主动刹车/主动安全系统,●,●,●,●,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
上市时间,2024.05,2024.05,2024.05,2024.05,2024.05
上坡辅助,●,●,●,●,●
三电系统质保,-,,-,,-
Wi-Fi热点,●,●,●,●,●
WLTC综合油耗(L/100km),8.06,6.45,8.06,5.85,8.06
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
DOW开门预警,●,●,●,●,-
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
220V/230V电源,●,●,-,●,-
