Feature,1001722,1001723,1001725,1004534,1004535
燃料形式,汽油,汽油,汽油,汽油,汽油
温度分区控制,●,●,●,●,●
液晶仪表尺寸,-,-,-,-,-
油箱容积(L),70,70,70,70,70
气缸数(个),4,4,4,4,4
气缸排列形式,L,L,L,L,L
每缸气门数(个),4,未知,未知,4,4
最高车速(km/h),-,-,-,-,-
最小离地间隙(mm),-,-,-,-,-
最大马力(Ps),139,136,150,139,139
最大载重质量(kg),-,-,-,-,-
最大满载质量(kg),-,-,-,-,-
最大扭矩转速(rpm),2600-3200,2500-3000,4000,2600-3200,2600-3200
最大扭矩(N·m)_y,217,200,235,217,217
最大扭矩(N·m)_x,217,200,235,217,217
最大功率转速(rpm),4600-5000,5250,4800,4600-5000,4600-5000
最大功率(kW)_y,102,100,110,102,102
最大功率(kW)_x,102,100,110,102,102
无钥匙进入功能,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-
方向盘记忆,-,-,-,-,-
方向盘材质,,,,-,-
方向盘换挡,-,-,-,-,-
方向盘加热,-,-,-,-,-
方向盘位置调节,,,,,
整车质保,-,-,-,-,-
整备质量(kg),2120,2120,2120,2120,2120
排量(mL),2438,2378,2693,2438,2438
挡位个数,5,5,5,5,5
扬声器数量,,,,,
扬声器品牌名称,-,-,-,-,-
手机无线充电功能,-,-,-,-,-
手机互联/映射,-,-,-,-,-
感应雨刷功能,-,-,-,-,-
座椅材质,,,,,
座位数(个),6-15,6-15,6-15,8,11
并线辅助,-,-,-,-,-
工信部综合油耗(L/100km),-,-,-,-,-
巡航系统,-,-,-,-,-
导航路况信息显示,-,-,-,-,-
宽度(mm),1880,1880,1880,1880,1880
安全带未系提醒,-,-,-,-,-
天窗类型,-,-,-,-,-
大灯高度可调,-,-,-,-,-
大灯延时关闭,-,-,-,-,-
多媒体/充电接口,-,-,-,-,-
多功能方向盘,-,-,-,-,-
外后视镜功能,,,,,
后雨刷,●,●,●,●,●
后轮距(mm),1650,1650,1650,1650,1650
后轮胎规格,195/75 R16,195/75 R16,195/75 R16,195/75 R16,195/75 R16
后排车门开启方式,侧滑门,侧滑门,侧滑门,侧滑门,侧滑门
后排独立空调,●,●,●,●,●
后排液晶屏幕,,,,,
后排杯架,-,-,-,-,-
后排座椅放倒形式,,,,,
后排侧隐私玻璃,-,-,-,●,●
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,●,●,●,●,●
后制动器类型,盘式,盘式,盘式,盘式,盘式
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,●,●
发动机型号,4RB2,4G69S4N,G4BA,4RB2,4RB2
发动机,2.4L 139马力 L4,2.4L 136马力 L4,2.7L 150马力 L4,2.4L 139马力 L4,2.4L 139马力 L4
压缩比,9.2,9.8,9.5,9.2,9.2
厂商指导价(元),16.53万,16.73万,16.98万,23.98万,24.68万
厂商,苏州金龙,苏州金龙,苏州金龙,苏州金龙,苏州金龙
卫星导航系统,○,○,○,○,○
助力类型,液压助力,液压助力,液压助力,液压助力,液压助力
副座椅调节方式,,,,,
前轮距(mm),1655,1655,1655,1655,1655
前轮胎规格,195/75 R16,195/75 R16,195/75 R16,195/75 R16,195/75 R16
前排座椅功能,-,-,-,-,-
前悬架类型,双横臂式独立悬架,双横臂式独立悬架,双横臂式独立悬架,双横臂式独立悬架,双横臂式独立悬架
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-
前/后排侧气囊,-,-,-,-,-
前/后中央扶手,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●
准拖挂车总质量(kg),-,-,-,-,-
内后视镜功能,,,,,
全液晶仪表盘,-,-,-,-,-
侧滑门形式,,,,,
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主座椅调节方式,,,,,
主动刹车/主动安全系统,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-
主/副驾驶座安全气囊,-,-,-,-,-
中控彩色屏幕,,,,,
中控屏幕尺寸,-,-,-,-,-
上市时间,2013.07,2013.07,2013.07,2016.07,2016.07
上坡辅助,-,-,-,-,-
USB/Type-C接口数量,-,-,-,-,-
OTA升级,-,-,-,-,-
LED日间行车灯,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-
ABS防抱死,●,●,●,●,●
