Feature,60182,61072,61073,61077,61078
四驱形式,电动四驱,电动四驱,电动四驱,电动四驱,电动四驱
哨兵模式/千里眼,●,●,●,●,●
后雨刷,●,●,●,●,●
后轮距(mm),1672,1672,1672,1672,1672
后轮胎规格,255/50 R20,255/50 R20,265/45 R21,255/50 R20,265/45 R21
后电动机最大扭矩(N·m),500,500,500,500,500
后电动机最大功率(kW),300,300,300,300,300
后排独立空调,●,●,●,●,●
后排液晶屏幕尺寸,,,,,
后排液晶屏幕,,,,,
后排杯架,●,●,●,●,●
后排控制多媒体,●,●,●,●,●
后排座椅放倒形式,,,,,
后排侧隐私玻璃,●,●,●,●,●
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●
后备厢容积(L),442-1449,442-1449,442-1449,442-1449,442-1449
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可见即可说,●,●,●,●,●
可变悬架功能,,,,,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),45.80万,51.60万,54.80万,0.00万,0.00万
厂商,蔚来,蔚来,蔚来,蔚来,蔚来
卫星导航系统,●,●,●,●,●
匝道自动驶出(入),○,○,○,○,○
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,
前轮距(mm),1668,1668,1668,1668,1668
前轮胎规格,255/50 R20,255/50 R20,265/45 R21,255/50 R20,265/45 R21
前电动机最大扭矩(N·m),350,350,350,350,350
前电动机最大功率(kW),180,180,180,180,180
前方碰撞预警,●,●,●,●,●
前排座椅功能,,,,,
前排中间气囊,●,●,●,●,●
前悬架类型,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架,双叉臂式独立悬架
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
准拖挂车总质量(kg),2000,2000,2000,2000,2000
内置行车记录仪,●,●,●,●,●
内后视镜功能,,,,,
全液晶仪表盘,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●
低速行车警告,●,●,●,●,●
主座椅调节方式,,,,,
主动闭合式进气格栅,●,●,●,●,●
主动刹车/主动安全系统,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
中央差速器结构,-,-,-,-,-
上市时间,2022.12,2022.12,2022.12,-,-
上坡辅助,●,●,●,●,●
Wi-Fi热点,●,●,●,●,●
V2X通讯,●,●,●,●,●
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,●,●,●,●,●
ETC装置,●,●,●,●,●
DOW开门预警,●,●,●,●,●
CLTC纯电续航里程(km)_y,490,635,635,940,940
CLTC纯电续航里程(km)_x,490,635,635,940,940
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
