Feature,59329,59330,62452,62456,63185,65916
能源类型_y,汽油,汽油,汽油+48V轻混系统,汽油+48V轻混系统,汽油,汽油+48V轻混系统
能源类型_x,汽油,汽油,汽油+48V轻混系统,汽油+48V轻混系统,汽油,汽油+48V轻混系统
胎压监测功能,,,,,,
缺气保用轮胎,-,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
级别,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV
简称,8挡湿式双离合,8挡湿式双离合,8挡湿式双离合,8挡湿式双离合,7挡湿式双离合,7挡湿式双离合
第二排座椅调节,-,-,-,-,-,-
空调温度控制方式,,,,,,
离去角(°),29,26,29,26,29,29
疲劳驾驶提示,●,●,●,●,●,●
电动座椅记忆功能,-,-,-,-,-,-
电动后备厢位置记忆,●,●,●,●,-,●
电动后备厢,●,●,●,●,-,●
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●
燃油标号,95号,95号,95号,95号,95号,95号
灯光特色功能,-,,-,,-,-
温度分区控制,-,-,-,-,-,-
液晶仪表尺寸,,,,,,
油箱容积(L),-,-,51,51,-,51
气缸数(个),4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4
最高车速(km/h),217,212,217,212,207,207
最大马力(Ps),190,190,190,190,163,163
最大满载质量(kg),2070,2125,2070,2190,2030,2030
最大扭矩转速(rpm),1600-4000,1600-4000,1800-4000,1800-4000,2000-3500,2000-3500
最大扭矩(N·m)_y,300,300,300,300,270,270
最大扭矩(N·m)_x,300,300,300,300,270,270
最大功率转速(rpm),6100,6100,6100,6100,5500,5500
最大功率(kW)_y,140,140,140,140,120,120
最大功率(kW)_x,140,140,140,140,120,120
最大净功率(kW),140,140,140,140,120,120
无钥匙进入功能,,,,,-,-
无钥匙启动系统,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-
方向盘材质,,,,,,
方向盘换挡,●,●,●,●,●,●
方向盘加热,-,-,-,-,-,-
方向盘位置调节,,,,,,
整车质保,,,,,,
整备质量(kg),1586,1647,1638,1703,1538,1538
接近角(°),19,17,19,17,19,19
排量(mL),1991,1991,1991,1991,1332,1332
换挡形式,,,,,,
挡位个数,8,8,8,8,7,7
扬声器数量,,,,,,
扬声器品牌名称,,,,,-,-
手机无线充电功能,-,,-,,-,-
手机互联/映射,,,,,,
手机APP远程功能,,,,,-,
感应雨刷功能,,,,,,
感应后备厢,○,○,○,○,-,-
座椅材质,,,,,,
座位数(个),,,,,,
并线辅助,-,○,-,○,-,-
巡航系统,,,,,,
导航路况信息显示,●,●,●,●,●,●
宽度(mm),1834,1834,1834,1849,1834,1834
官方0-100km/h加速(s),8.2,8.1,8.2,8.1,9,9.4
安全带未系提醒,,,,,,
天窗类型,,,,,,
大灯高度可调,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●
多媒体/充电接口,,,,,,
多功能方向盘,●,●,●,●,●,●
外后视镜功能,,,,,,
备胎规格,,,,,,
地图品牌,,,,,,
四驱形式,-,,-,,-,-
后雨刷,●,●,●,●,●,●
后轮距(mm),1592,1592,1592,1592,1592,1592
后轮胎规格,,,,,,
后排独立空调,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●
后排座椅放倒形式,,,,,,
后排侧隐私玻璃,-,●,-,●,-,-
后悬架类型,,,,,,
后座出风口,●,●,●,●,●,●
后备厢容积(L),-,-,-,-,-,-
后制动器类型,,,,,,
变速箱类型,湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT)
变速箱,8挡湿式双离合,8挡湿式双离合,8挡湿式双离合,8挡湿式双离合,7挡湿式双离合,7挡湿式双离合
发动机电子防盗,●,●,●,●,●,●
发动机布局,横置,横置,横置,横置,横置,横置
发动机型号,260 920,260 920,260 920,260 920,282 814,282 814
发动机启停技术,●,●,●,●,●,●
发动机,2.0T 190马力 L4,2.0T 190马力 L4,2.0T 190马力 L4,2.0T 190马力 L4,1.3T 163马力 L4,1.3T 163马力 L4
厂商指导价(元),31.58万,34.48万,32.09万,34.69万,28.78万,29.99万
厂商,北京奔驰,北京奔驰,北京奔驰,北京奔驰,北京奔驰,北京奔驰
卫星导航系统,●,●,●,●,●,●
助力类型,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-
副座椅调节方式,,,,,,
前轮距(mm),1590,1590,1590,1590,1590,1590
前轮胎规格,,,,,,
前方碰撞预警,●,●,●,●,●,●
前排座椅功能,,,,,,
前悬架类型,,,,,,
前制动器类型,,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,-,●,-,●,-,-
内后视镜功能,,,,,,
全液晶仪表盘,●,●,●,●,●,●
供油方式,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,,
主动刹车/主动安全系统,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,
中控屏幕尺寸,,,,,,
中央差速器结构,-,,-,,-,-
上市时间,2022.09,2022.09,2023.11,2023.11,2023.05,2023.11
上坡辅助,●,●,●,●,●,●
WLTC综合油耗(L/100km),7.48,8,6.7,7.27,6.61,6.61
USB/Type-C接口数量,,,,,,
OTA升级,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
HUD抬头数字显示,-,○,-,○,-,-
ETC装置,○,○,○,○,○,○
AR实景导航,-,●,-,●,-,-
ABS防抱死,●,●,●,●,●,●
4G/5G网络,,,,,,
