Feature,68567,72303,72391,72397,72398
电动座椅记忆功能,-,,-,-,-
电动后备厢,-,-,-,-,-
电动前备厢,●,●,-,-,-
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●
热泵空调,●,●,●,●,●
温度分区控制,●,●,●,●,●
液晶仪表尺寸,,,,,
毫米波雷达数量,,,,,
最高车速(km/h),201,201,201,201,201
最大满载质量(kg),2545,2640,-,-,2545
最大扭矩(N·m),510,510,310,310,510
最大功率(kW),310,310,160,160,310
无钥匙进入功能,,,,,
无钥匙启动系统,●,●,●,●,●
方向盘记忆,-,-,-,-,-
方向盘离手检测,●,●,●,●,●
方向盘材质,,,,,
方向盘换挡,-,-,-,-,-
方向盘加热,-,●,-,-,-
方向盘位置调节,,,,,
整车质保,,,,,
整备质量(kg),2170,2265,1995,1995,2170
摄像头数量,,,,,
接近角(°),25,25,25,25,25
换挡形式,,,,,
挡位个数,1,1,1,1,1
扬声器数量,,,,,
扬声器品牌名称,,,-,-,-
手机无线充电功能,,,-,,
手机无线充电功率,,,-,,
手机互联/映射,,,,,
手机APP远程功能,,,,,
慢充接口位置,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧
感应雨刷功能,,,-,,
快充接口位置,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧
快充功能,支持,支持,支持,支持,支持
快充功率(kW),215,237,195,195,215
座椅材质,,,,,
座位数(个),,,,,
应用商店,●,●,●,●,●
并线辅助,●,●,●,●,●
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
对外放电,●,●,●,●,●
对外交流放电功率(kW),6,6,6,6,6
宽度(mm),1900,1900,1900,1900,1900
官方0-100km/h加速(s),4.9,5.3,7.9,7.9,4.9
安全带未系提醒,,,,,
天窗类型,,,,,
大灯高度可调,●,●,●,●,●
大灯延时关闭,●,●,●,●,●
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外后视镜功能,,,,,
备胎规格,-,-,-,-,-
坦克转弯,●,●,-,-,●
地图品牌,,,,,
四驱形式,,,-,-,
哨兵模式/千里眼,●,●,●,●,●
后雨刷,●,●,●,●,●
后轮距(mm),1650,1650,1650,1650,1650
后轮胎规格,,,,,
后电动机最大扭矩(N·m),310,310,310,310,310
后电动机最大功率(kW),200,200,160,160,200
后电动机型号,TZ200XYZ,TZ200XYZ,-,-,TZ200XYZ
后电动机品牌,比亚迪,比亚迪,-,-,比亚迪
后方碰撞预警,●,●,●,●,●
后排独立空调,-,-,-,-,-
后排杯架,●,●,●,●,●
后排座椅放倒形式,,,,,
后排侧隐私玻璃,●,●,-,●,●
后悬架类型,,,,,
后座出风口,●,●,●,●,●
后备厢容积(L),-,-,-,-,-
后制动器类型,,,,,
可见即可说,●,●,●,●,●
可变悬架功能,,,-,-,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),16.38万,19.38万,13.38万,13.98万,15.38万
厂商,方程豹,方程豹,方程豹,方程豹,方程豹
卫星导航系统,●,●,●,●,●
助力类型,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,
前轮距(mm),1634,1634,1634,1634,1634
前轮胎规格,,,,,
前电动机最大扭矩(N·m),200,200,-,-,200
前电动机最大功率(kW),110,110,-,-,110
前电动机型号,YS230XYC,YS230XYC,-,-,YS230XYC
前电动机品牌,弗迪动力,弗迪动力,-,-,弗迪动力
前方碰撞预警,●,●,●,●,●
前方感知摄像头,,,,,
前排座椅功能,,,-,,
前排中间气囊,●,●,●,●,●
前悬架类型,,,,,
前备厢容积(L),151,151,151,151,151
前制动器类型,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,●,●,●,●,●
内后视镜功能,,,,,
全液晶仪表盘,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●
侧窗多层隔音玻璃,,,-,,
低速行车警告,●,●,●,●,●
主座椅调节方式,,,,,
主动刹车/主动安全系统,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
上市时间,2025.04,2025.04,2025.04,2025.04,2025.04
上坡辅助,●,●,●,●,●
三电首任车主质保政策,,,,,
Wi-Fi热点,●,●,●,●,●
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,-,●,-,-,-
HUD抬头尺寸,-,,-,-,-
ETC装置,●,●,●,●,●
DeepSeek应用,,,,,
DOW开门预警,●,●,●,●,●
CLTC纯电续航里程(km)_y,501,501,501,501,501
CLTC纯电续航里程(km)_x,501,501,501,501,501
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
220V/230V电源,-,●,-,-,-
