Feature,61332,61333,61334,61945,61946,65047,65048,65049,65050,65051
电池快充时间(小时)_x,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
电机类型,永磁/同步,前交流/异步 后永磁/同步,前交流/异步 后永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,前交流/异步 后永磁/同步,前交流/异步 后永磁/同步
电机布局,后置,前置+后置,前置+后置,后置,后置,后置,后置,后置,前置+后置,前置+后置
电动机总扭矩(N·m),310,472,472,310,310,310,310,310,472,472
电动机总功率(kW),150,230,230,150,150,150,150,150,230,230
电动机总功率(Ps),204,313,313,204,204,204,204,204,313,313
电动机(Ps),204,313,313,204,204,204,204,204,313,313
电动座椅记忆功能,,,,-,,-,,,,
电动后备厢位置记忆,●,●,●,●,●,●,●,●,●,●
电动后备厢,●,●,●,●,●,●,●,●,●,●
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●,●,●,●
热泵空调,○,○,○,○,○,○,○,○,○,○
灯光特色功能,,,,,,,,,,
满载最小离地间隙(mm),154,154,154,154,154,154,154,154,154,154
温度分区控制,●,●,●,●,●,●,●,●,●,●
液晶仪表尺寸,,,,,,,,,,
毫米波雷达数量,,,,,,,,,,
模拟声浪,●,●,●,●,●,●,●,●,●,●
最高车速(km/h),160,160,160,160,160,160,160,160,160,160
最小转弯半径(m),5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
最大满载质量(kg),2640,2720,2720,2640,2640,2640,2640,2640,2720,2720
最大扭矩(N·m),310,472,472,310,310,310,310,310,472,472
最大功率(kW),150,230,230,150,150,150,150,150,230,230
无钥匙进入功能,,,,,,,,,,
无钥匙启动系统,●,●,●,●,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-,-,-,-,-
方向盘材质,,,,,,,,,,
方向盘换挡,●,●,●,●,●,●,●,●,●,●
方向盘加热,○,○,○,○,○,○,○,○,○,○
方向盘位置调节,,,,,,,,,,
整车质保,,,,,,,,,,
整备质量(kg),2160,2255,2255,2160,2160,2160,2160,2160,2255,2255
摄像头数量,,,,,,,,,,
接近角(°),16,16,16,16,16,16,16,16,16,16
换挡形式,,,,,,,,,,
挡位个数,1,1,1,1,1,1,1,1,1,1
扬声器数量,,,,,,,,,,
扬声器品牌名称,,,,,,,,,,
手机无线充电功能,,,,,,-,-,-,-,-
手机互联/映射,,,,,,,,,,
手机APP远程功能,,,,,,,,,,
感应雨刷功能,,,,,,,,,,
感应后备厢,●,●,●,○,●,○,●,●,●,●
座椅材质,,,,,,,,,,
座位数(个),,,,,,,,,,
并线辅助,●,●,●,○,●,○,●,●,●,●
巡航系统,,,,,,,,,,
导航路况信息显示,●,●,●,●,●,●,●,●,●,●
宽度(mm),1865,1865,1865,1865,1865,1865,1865,1865,1865,1865
官方0-50km/h加速(s),3.3,3,3,3.3,3.3,3.3,3.3,3.3,3,3
官方0-100km/h加速(s),8.8,6.8,6.8,8.8,8.8,8.8,8.8,8.8,6.8,6.8
安全带未系提醒,,,,,,,,,,
天窗类型,,,,,,,,,,
大灯高度可调,●,●,●,●,●,●,●,●,●,●
大灯清洗装置,○,○,●,○,○,○,○,○,○,●
大灯延时关闭,●,●,●,●,●,●,●,●,●,●
多媒体/充电接口,,,,,,,,,,
多功能方向盘,●,●,●,●,●,●,●,●,●,●
外后视镜功能,,,,,,,,,,
备胎规格,,,,,,,,,,
四驱形式,-,,,-,-,-,-,-,,
后雨刷,●,●,●,●,●,●,●,●,●,●
后轮距(mm),1565,1566,1566,1565,1565,1565,1565,1565,1566,1566
后轮胎规格,,,,,,,,,,
后电动机最大扭矩(N·m),310,310,310,310,310,310,310,310,310,310
后电动机最大功率(kW),150,150,150,150,150,150,150,150,150,150
后排独立空调,●,●,●,●,●,●,●,●,●,●
后排杯架,●,●,●,●,●,●,●,●,●,●
后排座椅放倒形式,,,,,,,,,,
后排侧隐私玻璃,●,○,○,○,○,○,●,○,○,○
后悬架类型,,,,,,,,,,
后座出风口,●,●,●,●,●,●,●,●,●,●
后备厢容积(L),520,520,520,520,520,520,520,520,520,520
后制动器类型,,,,,,,,,,
可变转向比,●,●,●,●,●,●,●,●,●,●
可变悬架功能,-,,,-,-,-,-,-,,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),31.37万,33.27万,36.71万,28.99万,31.71万,28.99万,31.37万,31.71万,33.27万,36.71万
厂商,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪
卫星导航系统,●,●,●,●,●,●,●,●,●,●
助力类型,,,,,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,,,,
前轮距(mm),1587,1587,1587,1587,1587,1587,1587,1587,1587,1587
前轮胎规格,,,,,,,,,,
前电动机最大扭矩(N·m),-,162,162,-,-,-,-,-,162,162
前电动机最大功率(kW),-,80,80,-,-,-,-,-,80,80
前方碰撞预警,●,●,●,●,●,●,●,●,●,●
前排座椅功能,,,,,,,,,,
前悬架类型,,,,,,,,,,
前大灯雨雾模式,-,-,●,-,-,-,-,-,-,●
前制动器类型,,,,,,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●
内后视镜功能,,,,,,,,,,
全液晶仪表盘,●,●,●,●,●,●,●,●,●,●
倒车车侧预警系统,●,●,●,○,●,○,●,●,●,●
低速行车警告,●,●,●,●,●,●,●,●,●,●
主座椅调节方式,,,,,,,,,,
主动闭合式进气格栅,●,●,●,●,●,●,●,●,●,●
主动刹车/主动安全系统,●,●,●,●,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,,,,
中控屏幕尺寸,,,,,,,,,,
上市时间,2023.03,2023.03,2023.03,2023.03,2023.03,2023.11,2023.11,2023.11,2023.11,2023.11
上坡辅助,●,●,●,●,●,●,●,●,●,●
三电系统质保,,,,,,,,,,
USB/Type-C接口数量,,,,,,,,,,
OTA升级,-,-,-,-,-,-,-,-,-,-
LED日间行车灯,●,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,●
ETC装置,○,○,○,○,○,○,○,○,○,○
CLTC纯电续航里程(km)_y,605,560,560,605,605,605,605,605,560,560
CLTC纯电续航里程(km)_x,605,560,560,605,605,605,605,605,560,560
ABS防抱死,●,●,●,●,●,●,●,●,●,●
4G/5G网络,,,,,,,,,,
