Feature,64969,64970,64971,64972,69192,69193
最小转弯半径(m),5,5,5,5,5,5
最大满载质量(kg),1380,1380,1420,1420,1320,1320
最大扭矩(N·m),110,140,140,140,110,110
最大功率(kW),35,36,36,36,40,40
无钥匙进入功能,-,-,-,-,-,-
无钥匙启动系统,-,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-
方向盘材质,,,,,,
方向盘换挡,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-
方向盘位置调节,-,,,,,
整车质保,,,,,,
整备质量(kg),1080,1080,1125,1125,1020,1020
摄像头数量,-,,,,,
接近角(°),17,17,17,17,17,17
换挡形式,,,,,,
挡位个数,1,1,1,1,1,1
扬声器数量,-,,,,,
扬声器品牌名称,-,-,-,-,-,-
手机无线充电功能,-,-,-,-,-,-
手机互联/映射,-,,,,,
手机APP远程功能,-,,,,,
慢充接口位置,车正前,车正前,车正前,车正前,车正前,车正前
感应雨刷功能,-,-,-,-,-,-
快充接口位置,车正前,车正前,车正前,车正前,车正前,车正前
快充功能,支持,支持,支持,支持,支持,支持
座椅材质,,,,,,
座位数(个),,,,,,
并线辅助,-,-,-,-,-,-
巡航系统,-,-,-,-,-,-
导航路况信息显示,-,●,●,●,●,●
宽度(mm),1640,1640,1640,1640,1640,1640
官方0-50km/h加速(s),6.2,5.8,5.8,5.8,5,5
官方0-100km/h加速(s),-,-,-,-,-,-
安全带未系提醒,,,,,,
天窗类型,-,-,-,-,-,-
大灯高度可调,●,●,●,●,●,●
大灯延时关闭,-,●,●,●,●,●
多媒体/充电接口,,,,,,
多功能方向盘,-,-,-,●,-,●
外后视镜功能,-,,,,,
备胎规格,,,,,-,-
后雨刷,-,-,-,-,-,-
后轮距(mm),1420,1420,1420,1420,1420,1420
后轮胎规格,,,,,,
后排独立空调,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-
后排座椅放倒形式,,,,,,
后悬架类型,,,,,,
后座出风口,-,-,-,-,-,-
后备厢容积(L),177,177,177,177,177,177
后制动器类型,,,,,,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),5.28万,5.88万,6.28万,6.68万,6.28万,6.68万
厂商,江铃集团新能源,江铃集团新能源,江铃集团新能源,江铃集团新能源,江铃集团新能源,江铃集团新能源
卫星导航系统,-,●,●,●,●,●
助力类型,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-
副座椅调节方式,,,,,,
前轮距(mm),1420,1420,1420,1420,1420,1420
前轮胎规格,,,,,,
前电动机最大扭矩(N·m),110,140,140,140,110,110
前电动机最大功率(kW),35,36,36,36,40,40
前电动机型号,TZ200XSJL1,TZ200XSJL1,TZ200XSJL1,TZ200XSJL1,TZ160XJE6,TZ160XJE6
前电动机品牌,-,合肥巨一动力,合肥巨一动力,合肥巨一动力,合肥巨一动力,合肥巨一动力
前排座椅功能,-,-,-,-,-,-
前悬架类型,,,,,,
前制动器类型,,,,,,
前/后驻车雷达,-,-,-,前-&nbsp;/&nbsp;后●,-,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●
内后视镜功能,,,,,,
全液晶仪表盘,-,-,-,-,-,-
低速行车警告,●,●,●,●,●,●
主座椅调节方式,,,,,,
主动刹车/主动安全系统,-,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副●
中控彩色屏幕,-,,,,,
中控屏幕尺寸,-,,,,,
上市时间,2023.10,2023.10,2023.10,2023.10,2024.07,2024.07
上坡辅助,-,●,●,●,●,●
三电首任车主质保政策,,,,,,
Wi-Fi热点,-,●,●,●,●,●
USB/Type-C接口数量,,,,,,
OTA升级,-,●,●,●,●,●
LED日间行车灯,-,-,-,-,-,-
ISOFIX儿童座椅接口,●,●,●,●,●,●
CLTC纯电续航里程(km)_y,251,251,320,320,330,330
CLTC纯电续航里程(km)_x,251,251,320,320,330,330
ABS防抱死,●,●,●,●,●,●
4G/5G网络,-,,,,,
