Feature,39565,39566,39567,45964,45965,45966
能源类型,汽油,汽油,汽油,汽油,汽油,汽油
缺气保用轮胎,●,●,●,●,●,●
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸径(mm),82,82,82,82,82,82
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
级别,中型车,中型车,中型车,中型车,中型车,中型车
简称,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体
第二排独立座椅,-,-,-,-,-,-
空气悬架,-,-,-,-,-,-
疲劳驾驶提示,●,●,●,●,●,●
电磁感应悬架,-,-,-,-,-,-
电池预加热,-,-,-,-,-,-
电动扰流板,-,-,-,-,-,-
电动后备厢位置记忆,●,●,●,●,●,●
电动后备厢,●,●,●,●,●,●
电动可调踏板,-,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●
燃油标号,95号,95号,95号,95号,95号,95号
燃料形式,汽油,汽油,汽油,汽油,汽油,汽油
温度分区控制,●,●,●,●,●,●
涉水感应系统,-,-,-,-,-,-
油箱容积(L),60,60,60,60,60,60
气缸数(个),4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4
最高车速(km/h),229,229,250,229,229,250
最小离地间隙(mm),-,-,-,-,-,-
最大马力(Ps),184,184,252,184,184,252
最大扭矩转速(rpm),1350-4600,1350-4600,1450-4800,1350-4600,1350-4600,1450-4800
最大扭矩(N·m)_y,270,270,350,270,270,350
最大扭矩(N·m)_x,270,270,350,270,270,350
最大功率转速(rpm),5000,5000,5200,5000,5000,5200
最大功率(kW)_y,135,135,185,135,135,185
最大功率(kW)_x,135,135,185,135,135,185
无钥匙启动系统,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-
方向盘换挡,-,●,●,-,●,●
方向盘加热,-,○,○,-,○,○
整车质保,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里,三年或10万公里
整备质量(kg),-,-,-,-,-,-
整体主动转向系统,-,-,-,-,-,-
排量(mL),1998,1998,1998,1998,1998,1998
挡位个数,8,8,8,8,8,8
手势控制,-,-,-,-,-,-
感应后备厢,○,○,○,●,●,●
座位数(个),5,5,5,5,5,5
并线辅助,-,-,○,-,-,○
工信部综合油耗(L/100km),6.8,6.8,7.2,6.8,6.8,7.2
尾门玻璃独立开启,-,-,-,-,-,-
导航路况信息显示,●,●,●,●,●,●
宽度(mm),1828,1828,1828,1828,1828,1828
实测油耗(L/100km),-,-,-,-,-,-
实测100-0km/h制动(m),-,-,-,-,-,-
实测0-100km/h加速(s),-,-,-,-,-,-
官方0-100km/h加速(s),8.1,8.1,6.2,8.1,8.1,6.2
大灯高度可调,●,●,●,●,●,●
大灯清洗装置,-,-,-,-,-,-
大灯延时关闭,●,●,●,●,●,●
夜视系统,-,-,-,-,-,-
多功能方向盘,●,●,●,●,●,●
备胎规格,无,无,无,无,无,无
四驱形式,-,-,全时四驱,-,-,-
后风挡遮阳帘,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-
后轮距(mm),-,-,-,-,-,-
后轮胎规格,255/45 R18,255/45 R18,255/40 R19,255/45 R18,255/45 R18,255/40 R19
后排独立空调,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●
后排控制多媒体,-,-,-,-,-,-
后排座椅防下滑气囊,-,-,-,-,-,-
后排座椅电动调节,-,-,-,-,-,-
后排座椅电动放倒,-,-,-,-,-,-
后排小桌板,-,-,-,-,-,-
后排安全带式气囊,-,-,-,-,-,-
后排侧隐私玻璃,-,-,-,-,-,-
后排中央安全气囊,-,-,-,-,-,-
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●,●
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变转向比,-,-,-,-,-,-
可加热喷水嘴,-,-,-,-,-,-
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体,8挡手自一体
发动机电子防盗,●,●,●,●,●,●
发动机特有技术,-,-,-,-,-,-
发动机型号,B48B20A,B48B20A,B48B20B,B48B20A,B48B20A,B48B20B
发动机启停技术,●,●,●,●,●,●
发动机,2.0T 184马力 L4,2.0T 184马力 L4,2.0T 252马力 L4,2.0T 184马力 L4,2.0T 184马力 L4,2.0T 252马力 L4
压缩比,-,-,-,-,-,-
厂商指导价(元),35.98万,38.98万,44.98万,35.98万,38.98万,43.98万
厂商,宝马(进口),宝马(进口),宝马(进口),宝马(进口),宝马(进口),宝马(进口)
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶座垫式气囊,-,-,-,-,-,-
副驾驶位后排可调节按钮,-,-,-,-,-,-
前轮距(mm),-,-,-,-,-,-
前轮胎规格,225/50 R18,225/50 R18,225/45 R19,225/50 R18,225/50 R18,225/45 R19
前悬架类型,双球节弹簧减振支柱前桥,双球节弹簧减振支柱前桥,双球节弹簧减振支柱前桥,双球节弹簧减振支柱前桥,双球节弹簧减振支柱前桥,双球节弹簧减振支柱前桥
前大灯雨雾模式,-,-,-,-,-,-
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,-,-,-,-,-,-
全液晶仪表盘,●,●,●,●,●,●
倒车车侧预警系统,-,-,-,-,-,-
供油方式,直喷,直喷,直喷,直喷,直喷,直喷
主动降噪,-,-,-,-,-,-
主动闭合式进气格栅,-,-,-,-,-,-
主动刹车/主动安全系统,-,-,-,-,-,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,-,-,-,-,-
中央差速器锁止功能,-,-,-,-,-,-
中央差速器结构,-,-,多片离合器,-,-,-
上市时间,2019.09,2019.09,2019.09,2020.03,2020.03,2020.03
上坡辅助,●,●,●,●,●,●
OTA升级,-,-,-,-,-,-
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
HUD抬头数字显示,○,○,●,○,○,●
GPS导航系统,●,●,●,●,●,●
ABS防抱死,●,●,●,●,●,●
220V/230V电源,-,-,-,-,-,-
