Feature,1011258,1014596,1014597,1014598
并线辅助,-,-,-,-
巡航系统,-,-,-,-
导航路况信息显示,-,-,-,-
宽度(mm),1680,1680,1680,1680
官方0-100km/h加速(s),-,-,-,-
安全带未系提醒,,-,-,-
天窗类型,-,-,-,-
大灯高度可调,●,●,●,●
大灯延时关闭,-,-,-,-
多媒体/充电接口,,,,
多功能方向盘,-,-,-,-
外后视镜功能,-,-,-,-
备胎规格,-,-,-,-
后雨刷,-,-,-,-
后轮距(mm),1455,1455,1455,1455
后轮胎规格,,,,
后排车门开启方式,,,,
后排独立空调,-,-,-,-
后排杯架,-,-,-,-
后排座椅放倒形式,-,,,
后悬架类型,,,,
后座出风口,-,-,-,-
后备厢容积(L),-,-,-,-
后制动器类型,,,,
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-
发动机型号,JL473QH,JL473QH,JL473QH,JL473QH
发动机,1.5L 107马力 L4,1.5L 107马力 L4,1.5L 107马力 L4,1.5L 107马力 L4
压缩比,10.5,10.5,10.5,10.5
厂商指导价(元),5.48万,5.68万,5.48万,4.98万
厂商,长安跨越,长安跨越,长安跨越,长安跨越
卫星导航系统,-,-,-,-
助力类型,,,,
副座椅调节方式,,,,
前轮距(mm),1442,1442,1442,1442
前轮胎规格,,,,
前排座椅功能,-,-,-,-
前悬架类型,,,,
前制动器类型,,,,
前/后驻车雷达,-,-,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-
前/后排头部气囊(气帘),-,-,-,-
前/后排侧气囊,-,-,-,-
前/后中央扶手,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●
内后视镜功能,-,-,-,-
全液晶仪表盘,-,-,-,-
侧滑门形式,,,,
供油方式,多点电喷,多点电喷,多点电喷,多点电喷
主座椅调节方式,,,,
主动刹车/主动安全系统,-,-,-,-
主/副驾驶座电动调节,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-
中控彩色屏幕,-,-,-,-
中控屏幕尺寸,-,-,-,-
上市时间,2021.08,2022.10,2022.10,2022.10
上坡辅助,-,-,-,-
USB/Type-C接口数量,-,-,-,-
OTA升级,-,-,-,-
LED日间行车灯,-,-,-,-
ISOFIX儿童座椅接口,●,-,-,-
ABS防抱死,●,●,●,●
