Feature,1014025,1014026,1014027,1014028,1014029,1014030,1014140,1014141,1014142,1014143,1014144,1014145
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-,-,-,-,-,-,-
燃油标号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号
温度分区控制,-,-,-,-,-,-,-,-,-,-,-,-
液晶仪表尺寸,-,-,-,-,-,-,-,-,-,-,-,-
油箱容积(L),45,45,45,45,45,45,45,45,45,45,45,45
气缸数(个),4,4,4,4,4,4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4,4,4,4,4,4,4
最高车速(km/h),-,-,-,-,-,-,-,-,-,-,-,-
最大马力(Ps),99,99,99,76,76,76,99,76,76,76,99,99
最大满载质量(kg),-,-,-,-,-,-,-,-,-,-,-,-
最大扭矩转速(rpm),3400-4400,3400-4400,3400-4400,3000-4000,3000-4000,3000-4000,3400-4400,3000-4000,3000-4000,3000-4000,3400-4400,3400-4400
最大扭矩(N·m)_y,140,140,140,110,110,110,140,110,110,110,140,140
最大扭矩(N·m)_x,140,140,140,110,110,110,140,110,110,110,140,140
最大功率转速(rpm),5800,5800,5800,5600,5600,5600,5800,5600,5600,5600,5800,5800
最大功率(kW)_y,73,73,73,56,56,56,73,56,56,56,73,73
最大功率(kW)_x,73,73,73,56,56,56,73,56,56,56,73,73
最大净功率(kW),-,-,-,-,-,-,-,-,-,-,-,-
无钥匙进入功能,-,-,-,-,-,-,-,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-,-,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-,-,-,-,-,-,-
方向盘材质,,,,,,,,,,,,
方向盘换挡,-,-,-,-,-,-,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-,-,-,-,-,-,-
方向盘位置调节,-,-,-,-,-,-,-,-,-,-,-,-
整车质保,-,-,-,-,-,-,-,-,-,-,-,-
整备质量(kg),-,-,-,-,-,-,-,-,-,-,-,-
排量(mL),1485,1485,1485,1206,1206,1206,1485,1206,1206,1206,1485,1485
挡位个数,6,6,6,5,5,5,6,5,5,5,6,6
扬声器数量,,,,,,,,,,,,
扬声器品牌名称,-,-,-,-,-,-,-,-,-,-,-,-
手机无线充电功能,-,-,-,-,-,-,-,-,-,-,-,-
手机互联/映射,-,-,-,-,-,-,-,-,-,-,-,-
感应雨刷功能,-,-,-,-,-,-,-,-,-,-,-,-
座椅材质,,,,,,,,,,,,
座位数(个),,,,,,,,,,,,
并线辅助,-,-,-,-,-,-,-,-,-,-,-,-
巡航系统,-,-,-,-,-,-,-,-,-,-,-,-
导航路况信息显示,-,-,-,-,-,-,-,-,-,-,-,-
宽度(mm),1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670
官方0-100km/h加速(s),-,-,-,-,-,-,-,-,-,-,-,-
安全带未系提醒,-,-,-,-,-,-,-,-,-,-,-,-
天窗类型,-,-,-,-,-,-,-,-,-,-,-,-
大灯高度可调,●,●,●,●,●,●,●,●,●,●,●,●
大灯延时关闭,-,-,-,-,-,-,-,-,-,-,-,-
多媒体/充电接口,,,,,,,,,,,,
多功能方向盘,-,-,-,-,-,-,-,-,-,-,-,-
外后视镜功能,-,-,-,-,-,-,-,-,-,-,-,-
备胎规格,-,-,-,-,-,-,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-,-,-,-,-,-,-
后轮距(mm),1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440
后轮胎规格,,,,,,,,,,,,
后排车门开启方式,,,,,,,,,,,,
后排独立空调,-,●,-,-,●,-,-,-,●,-,-,●
后排杯架,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅放倒形式,-,-,-,-,-,-,-,-,-,-,-,-
后悬架类型,,,,,,,,,,,,
后座出风口,-,●,-,-,●,-,-,-,●,-,-,●
后备厢容积(L),-,-,-,-,-,-,-,-,-,-,-,-
后制动器类型,,,,,,,,,,,,
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,6挡手动,6挡手动,6挡手动,5挡手动,5挡手动,5挡手动,6挡手动,5挡手动,5挡手动,5挡手动,6挡手动,6挡手动
发动机型号,LAR,LAR,LAR,LSI,LSI,LSI,LAR,LSI,LSI,LSI,LAR,LAR
发动机,1.5L 99马力 L4,1.5L 99马力 L4,1.5L 99马力 L4,1.2L 76马力 L4,1.2L 76马力 L4,1.2L 76马力 L4,1.5L 99马力 L4,1.2L 76马力 L4,1.2L 76马力 L4,1.2L 76马力 L4,1.5L 99马力 L4,1.5L 99马力 L4
压缩比,10.2,10.2,10.2,-,-,-,10.2,-,-,-,10.2,10.2
厂商指导价(元),4.79万,5.28万,4.66万~4.69万,4.49万,4.78万~4.79万,4.46万~4.49万,4.66万~4.69万,4.49万,4.78万~4.79万,4.46万~4.49万,4.79万,5.28万
厂商,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱,上汽通用五菱
卫星导航系统,-,-,-,-,-,-,-,-,-,-,-,-
助力类型,,,,,,,,,,,,
副座椅调节方式,,,,,,,,,,,,
前轮距(mm),1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
前轮胎规格,,,,,,,,,,,,
前排座椅功能,-,-,-,-,-,-,-,-,-,-,-,-
前悬架类型,,,,,,,,,,,,
前制动器类型,,,,,,,,,,,,
前/后驻车雷达,-,-,-,-,-,-,-,-,-,-,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前○&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前○&nbsp;/&nbsp;后-,前○&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前○&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-,-,-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-,-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内后视镜功能,-,-,-,-,-,-,-,-,-,-,-,-
全液晶仪表盘,-,-,-,-,-,-,-,-,-,-,-,-
侧滑门形式,,,,,,,,,,,,
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主座椅调节方式,,,,,,,,,,,,
主动刹车/主动安全系统,-,-,-,-,-,-,-,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-,-,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-,-,-,-,-,-,-
中控彩色屏幕,-,,-,-,,-,-,-,,-,-,
中控屏幕尺寸,-,-,-,-,-,-,-,-,-,-,-,-
上市时间,2022.06,2022.06,2022.06,2022.06,2022.06,2022.06,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07
USB/Type-C接口数量,-,-,-,-,-,-,-,-,-,-,-,-
OTA升级,-,-,-,-,-,-,-,-,-,-,-,-
LED日间行车灯,-,-,-,-,-,-,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
