Feature,66640,66680,68514,68515,68516
车内PM2.5过滤装置,●,●,●,●,●
车体结构,承载式,承载式,承载式,承载式,承载式
超声波雷达数量,,,,,
语音连续识别,-,●,●,●,●
语音识别控制系统,,,,,
语音助手唤醒词,,,,,
语音分区域唤醒识别,,,,,
触摸式阅读灯,-,●,●,●,●
行车电脑显示屏幕,,,,,
蓝牙/车载电话,●,●,●,●,●
自适应远近光,-,●,-,-,●
自动驻车,●,●,●,●,●
自动头灯,●,●,●,●,●
能量回收系统,●,●,●,●,●
能源类型_y,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力
能源类型_x,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力
胎压监测功能,,,,,
缺气保用轮胎,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金
级别,中型车,中型车,中型车,中型车,中型车
简称,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速
第二排座椅调节,-,-,-,-,-
空调温度控制方式,,,,,
离去角(°),14,14,14,14,14
百公里耗电量(kWh/100km),11.1,13.6,11.1,13.6,13.6
疲劳驾驶提示,-,-,-,-,-
电芯品牌,,,,,
电能当量燃料消耗量(L/100km),1.26,1.54,1.26,1.54,1.54
电池预加热,●,●,●,●,●
电池能量(kWh),10.08,15.87,10.08,15.87,15.87
电池类型,,,,,
电池特有技术,刀片电池,刀片电池,刀片电池,刀片电池,刀片电池
电池慢充电量范围(%)_y,15-100,15-100,15-100,15-100,15-100
电池慢充电量范围(%)_x,15-100,15-100,15-100,15-100,15-100
电池慢充时间(小时)_y,3.42,2.5,3.42,2.5,2.5
电池慢充时间(小时)_x,3.42,2.5,3.42,2.5,2.5
电池快充电量范围(%)_y,-,30-80,-,30-80,30-80
电池快充电量范围(%)_x,-,30-80,-,30-80,30-80
电池快充时间(小时)_y,-,0.42,-,0.42,0.42
电池快充时间(小时)_x,-,0.42,-,0.42,0.42
电池冷却方式,直冷,直冷,直冷,直冷,直冷
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,前置,前置,前置,前置,前置
电动机总马力(Ps),163,218,163,218,218
电动机总扭矩(N·m),210,260,210,260,260
电动机总功率(kW),120,160,120,160,160
电动机(Ps),163,218,163,218,218
电动座椅记忆功能,-,,-,-,-
电动后备厢,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●
燃油标号,92号,92号,92号,92号,92号
温度分区控制,-,●,●,●,●
液晶仪表尺寸,,,,,
油箱容积(L),65,65,65,65,65
气缸数(个),4,4,4,4,4
气缸排列形式,L,L,L,L,L
每缸气门数(个),4,4,4,4,4
最高车速(km/h),180,180,180,180,180
最小转弯半径(m),5.5,5.5,5.5,5.5,5.5
最大马力(Ps),101,101,101,101,101
最大满载质量(kg),2035,2150,2035,2150,2150
最大扭矩转速(rpm),-,-,-,-,-
最大扭矩(N·m)_y,126,126,126,126,126
最大扭矩(N·m)_x,-,-,-,-,-
最大功率转速(rpm),-,-,-,-,-
最大功率(kW)_y,74,74,74,74,74
最大功率(kW)_x,-,-,-,-,-
最大净功率(kW),70,70,70,70,70
最低荷电状态油耗(L/100km)WLTC,3.80,3.98,3.80,3.98,3.98
最低荷电状态油耗(L/100km)NEDC,2.9,3.08,2.9,3.08,3.08
无钥匙进入功能,,,,,
无钥匙启动系统,●,●,●,●,●
旋转大屏,●,●,●,●,●
方向盘记忆,-,-,-,-,-
方向盘材质,,,,,
方向盘换挡,-,-,-,-,-
方向盘加热,-,-,-,-,-
方向盘位置调节,,,,,
整车质保,,,,,
整备质量(kg),1660,1775,1660,1775,1775
摄像头数量,,,,,
接近角(°),13,13,13,13,13
排量(mL),1498,1498,1498,1498,1498
换挡形式,,,,,
挡位个数,无级变速,无级变速,无级变速,无级变速,无级变速
扬声器数量,,,,,
扬声器品牌名称,-,-,-,-,-
手机无线充电功能,-,,-,-,-
手机无线充电功率,-,,-,-,-
手机互联/映射,-,-,-,-,-
手机APP远程功能,,,,,
慢充接口位置,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧
感应雨刷功能,-,,-,-,-
快充接口位置,-,车右后侧,-,车右后侧,车右后侧
快充功能,-,支持,-,支持,支持
快充功率(kW),-,23,-,23,23
座椅材质,,,,,
座位数(个),,,,,
应用商店,●,●,●,●,●
并线辅助,-,●,-,-,●
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
对外放电,●,●,●,●,●
宽度(mm),1875,1875,1875,1875,1875
官方0-100km/h加速(s),7.9,7.5,7.9,7.5,7.5
安全带未系提醒,,,,,
天窗类型,-,,-,,
大灯高度可调,●,●,●,●,●
大灯延时关闭,●,●,●,●,●
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外后视镜功能,,,,,
备胎规格,,,,,
地图品牌,,,,,
后雨刷,-,-,-,-,-
后轮距(mm),1620,1620,1620,1620,1620
后轮胎规格,,,,,
后方碰撞预警,-,●,-,-,●
后排独立空调,-,-,-,-,-
后排杯架,-,●,-,-,●
后排座椅放倒形式,,,,,
后悬架类型,,,,,
后座出风口,●,●,●,●,●
后备厢容积(L),-,-,-,-,-
后制动器类型,,,,,
变速箱类型,电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT)
变速箱,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速
发动机电子防盗,●,●,●,●,●
发动机布局,横置,横置,横置,横置,横置
发动机型号,BYD472QC,BYD472QC,BYD472QC,BYD472QC,BYD472QC
发动机,1.5L 101马力 L4,1.5L 101马力 L4,1.5L 101马力 L4,1.5L 101马力 L4,1.5L 101马力 L4
厂商指导价(元),9.98万,13.98万,10.98万,11.98万,12.98万
厂商,比亚迪,比亚迪,比亚迪,比亚迪,比亚迪
卫星导航系统,●,●,●,●,●
助力类型,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,
前轮距(mm),1620,1620,1620,1620,1620
前轮胎规格,,,,,
前电动机最大扭矩(N·m),210,260,210,260,260
前电动机最大功率(kW),120,160,120,160,160
前电动机型号,TZ210XYB,TZ210XYC,TZ210XYB,TZ210XYC,TZ210XYC
前电动机品牌,比亚迪,比亚迪,比亚迪,比亚迪,比亚迪
前方碰撞预警,-,●,-,-,●
前方感知摄像头,-,,-,-,
前排座椅功能,-,,-,-,-
前排中间气囊,-,●,-,-,●
前悬架类型,,,,,
前制动器类型,,,,,
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,-,●,-,-,●
内后视镜功能,,,,,
全液晶仪表盘,-,●,●,●,●
倒车车侧预警系统,-,●,-,-,●
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
低速行车警告,●,●,●,●,●
主座椅调节方式,,,,,
主动闭合式进气格栅,●,●,●,●,●
主动刹车/主动安全系统,-,●,-,-,●
主/副驾驶座电动调节,-,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-,●,●,●,●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
上市时间,2024.05,2024.05,2024.05,2024.05,2024.05
上坡辅助,●,●,●,●,●
三电首任车主质保政策,,,,,
Wi-Fi热点,●,●,●,●,●
WLTC综合油耗(L/100km),1.36,1.11,1.36,1.11,1.11
WLTC纯电续航里程(km)_y,60,90,60,90,90
WLTC纯电续航里程(km)_x,60,90,60,90,90
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
ETC装置,●,●,●,●,●
DOW开门预警,-,●,-,-,●
CLTC纯电续航里程(km)_y,80,120,80,120,120
CLTC纯电续航里程(km)_x,80,120,80,120,120
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
