Feature,62442,62621,65987,66190,67753
简称,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
第二排座椅调节,-,-,-,-,-
第二排座椅功能,,,,-,-
空调温度控制方式,,,,,-
空气质量监测,●,●,●,●,-
离去角(°),15,15,15,15,15
百公里耗电量(kWh/100km),13.7,13.7,15.4,13.7,-
疲劳驾驶提示,●,●,●,●,-
电芯品牌,,,,,
电能当量燃料消耗量(L/100km),1.55,1.55,1.74,1.55,-
电池能量(kWh),84.8,84.8,84.8,84.8,-
电池类型,,,,,
电池冷却方式,液冷,液冷,液冷,液冷,液冷
电机类型,永磁/同步,永磁/同步,前交流/异步 后永磁/同步,永磁/同步,永磁/同步
电机布局,后置,后置,前置+后置,后置,后置
电动机总扭矩(N·m),310,310,472,310,-
电动机总功率(kW),150,150,230,150,170
电动机总功率(Ps),204,204,313,204,231
电动机(Ps),204,204,313,204,231
电动座椅记忆功能,-,-,-,-,-
电动后备厢,●,●,●,●,-
牵引力控制(ASR/TCS/TRC等),●,●,●,●,-
热泵空调,○,-,●,-,-
灯光特色功能,,,,,-
温度分区控制,●,●,●,●,-
液晶仪表尺寸,-,-,-,-,-
毫米波雷达数量,,,,,-
最高车速(km/h),155,155,155,155,155
最大满载质量(kg),2590,2590,2700,2590,2590
最大扭矩(N·m),310,310,472,310,-
最大功率(kW),150,150,230,150,170
无钥匙进入功能,,,,,-
无钥匙启动系统,●,●,●,●,-
方向盘记忆,-,-,-,-,-
方向盘离手检测,●,●,●,●,-
方向盘材质,,,,,-
方向盘换挡,-,-,-,-,-
方向盘加热,●,○,○,-,-
方向盘位置调节,,,,,-
整车质保,,,,,
整备质量(kg),2122,2122,2232,2122,2122
摄像头数量,,,,,-
接近角(°),15,15,15,15,15
换挡形式,,,,,-
挡位个数,1,1,1,1,1
扬声器数量,,,,,-
扬声器品牌名称,,,,-,-
手机无线充电功能,,,,,-
手机无线充电功率,,,,,-
手机互联/映射,,,,,-
手机APP远程功能,,,,,-
慢充接口位置,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧
感应雨刷功能,,,,,-
感应后备厢,●,●,●,●,-
快充接口位置,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧
快充功能,支持,支持,支持,支持,支持
快充功率(kW),100,100,100,100,100
座椅材质,,,,,-
座位数(个),,,,,
并线辅助,●,●,●,●,-
巡航系统,,,,,-
导航路况信息显示,●,●,●,●,-
宽度(mm),1862,1862,1862,1862,1862
官方0-100km/h加速(s),-,-,-,-,-
安全带未系提醒,,,,,-
天窗类型,,,,,-
大灯高度可调,●,●,●,●,-
大灯延时关闭,●,●,●,●,-
多层隔音玻璃,,,,,-
多媒体/充电接口,,,,,-
多功能方向盘,●,●,●,●,-
外后视镜功能,,,,,-
备胎规格,,,,,
地图品牌,,,,,-
四驱形式,-,-,,-,-
后雨刷,-,-,-,-,-
后轮距(mm),1575,1575,1575,1575,1575
后轮胎规格,,,,,
后电动机最大扭矩(N·m),310,310,310,310,-
后电动机最大功率(kW),150,150,150,150,170
后电动机型号,EDV,EDV,EDV,EDV,EEV
后排独立空调,●,○,○,-,-
后排液晶屏幕,,,,,-
后排杯架,●,●,●,●,-
后排座椅放倒形式,,,,,-
后悬架类型,,,,,
后座出风口,●,●,●,●,-
后备厢容积(L),521,521,521,521,521
后制动器类型,,,,,
可见即可说,●,●,●,●,-
可加热喷水嘴,○,-,●,-,-
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),23.7777万,23.0777万,26.2777万,22.7777万,-
厂商,一汽-大众,一汽-大众,一汽-大众,一汽-大众,一汽-大众
卫星导航系统,●,●,●,●,-
助力类型,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,-
前轮距(mm),1598,1598,1598,1598,1598
前轮胎规格,,,,,
前电动机最大扭矩(N·m),-,-,162,-,-
前电动机最大功率(kW),-,-,80,-,-
前电动机型号,-,-,EDX,-,-
前方碰撞预警,●,●,●,●,-
前方感知摄像头,,,,,-
前排座椅功能,,,,-,-
前悬架类型,,,,,
前大灯雨雾模式,●,●,●,●,-
前制动器类型,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
刹车辅助(EBA/BAS/BA等),●,●,●,●,-
制动力分配(EBD/CBC等),●,●,●,●,-
内后视镜功能,,,,,-
全液晶仪表盘,●,●,●,●,-
光感天幕,○,-,●,-,-
倒车车侧预警系统,●,●,●,●,-
低速行车警告,●,●,●,●,-
主座椅调节方式,,,,,-
主动闭合式进气格栅,●,●,●,●,-
主动刹车/主动安全系统,●,●,●,●,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-
中控彩色屏幕,,,,,-
中控屏幕尺寸,,,,,-
中控屏幕分辨率,,,,,-
上市时间,2023.12,2023.12,2023.12,2023.12,-
上坡辅助,●,●,●,●,-
三电系统质保,,,,,
Wi-Fi热点,●,●,●,●,-
USB/Type-C接口数量,,,,,-
OTA升级,●,●,●,●,-
LED日间行车灯,●,●,●,●,-
ISOFIX儿童座椅接口,●,●,●,●,-
HUD抬头尺寸,,,,,-
DOW开门预警,●,●,●,-,-
CLTC纯电续航里程(km)_y,642,642,570,642,-
CLTC纯电续航里程(km)_x,642,642,570,642,-
AR-HUD增强现实抬头显示,●,●,●,●,-
ABS防抱死,●,●,●,●,-
4G/5G网络,,,,,-
