Feature,1013479,1013480,1013481,1016387,1016388
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,-,-,-,-,-
上市时间,2022.04,2022.04,2022.04,2023.07,2023.07
上坡辅助,●,●,●,●,●
USB/Type-C接口数量,-,-,-,-,-
OTA升级,-,-,-,-,-
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
ABS防抱死,●,●,●,●,●
220V/230V电源,-,-,-,●,●
