Feature,37379,61737,61795,61796,61797
负离子发生器,●,-,-,-,-
语音识别控制系统,,,,,
行车电脑显示屏幕,,,,,
行李厢12V电源接口,●,●,●,●,●
蓝牙/车载电话,●,●,●,●,●
自适应远近光,●,●,-,-,●
自动驻车,●,●,●,●,●
自动头灯,●,●,●,●,●
能源类型,汽油,汽油,汽油,汽油,汽油
胎压监测功能,,,,,
缺气保用轮胎,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金
级别,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV
简称,9挡手自一体,9挡自动,9挡自动,9挡自动,9挡自动
第二排独立座椅,●,●,●,●,●
第二排座椅调节,,,,,
第二排座椅电动调节,●,●,●,●,●
第二排座椅功能,,,,,
第三排座椅调节,,,,,
空调温度控制方式,,,,,
离去角(°),23,23,23,23,23
疲劳驾驶提示,-,-,-,-,-
电动座椅记忆功能,,,-,-,
电动后备厢位置记忆,●,●,-,●,●
电动后备厢,●,●,-,●,●
环保标准_y,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●
燃油标号,92号,92号,92号,92号,92号
燃料形式,汽油,汽油,汽油,汽油,汽油
灯光特色功能,,,,,
温度分区控制,●,●,●,●,●
液晶仪表尺寸,,,,,
油箱容积(L),65,65,65,65,65
气缸数(个),4,4,4,4,4
气缸排列形式,L,L,L,L,L
毫米波雷达数量,,,-,-,
每缸气门数(个),4,4,4,4,4
最高车速(km/h),200,200,200,200,200
最大马力(Ps),242,242,242,242,242
最大满载质量(kg),2587,2501,2501,2501,2587
最大扭矩转速(rpm),1750-3500,1750-3500,1750-3500,1750-3500,1750-3500
最大扭矩(N·m)_y,392,392,392,392,392
最大扭矩(N·m)_x,392,392,392,392,392
最大功率转速(rpm),5300,5300,5300,5300,5300
最大功率(kW)_y,178,178,178,178,178
最大功率(kW)_x,178,178,178,178,178
最大净功率(kW),170,170,170,170,170
无钥匙进入功能,,,,,
无钥匙启动系统,●,●,●,●,●
方向盘记忆,-,-,-,-,-
方向盘材质,,,,,
方向盘换挡,-,-,-,-,-
方向盘加热,-,-,-,-,-
方向盘位置调节,,,,,
整车质保,-,-,-,-,-
整备质量(kg),2030,1940,1940,1940,2030
摄像头数量,,,,,
接近角(°),19,19,19,19,19
排量(mL),1986,1986,1986,1986,1986
换挡形式,,,,,
挡位个数,9,9,9,9,9
扬声器数量,,,,,
扬声器品牌名称,,-,-,-,-
手机无线充电功能,,,-,,
手机互联/映射,-,-,-,-,-
手机APP远程功能,,,,,
感应雨刷功能,,,,,
感应后备厢,●,-,-,-,-
座椅材质,,,,,
座椅布局,,,,,
座位数(个),6,6,6,6,6
并线辅助,●,●,-,-,●
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
宽度(mm),1967,1967,1967,1967,1967
官方0-100km/h加速(s),-,-,-,-,-
安全带未系提醒,,,,,
天窗类型,,,,,
大灯高度可调,●,●,●,●,●
大灯延时关闭,●,●,●,●,●
多层隔音玻璃,,,-,-,
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外后视镜功能,,,,,
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
地图品牌,,,,,
四驱形式,适时四驱,-,-,-,适时四驱
后雨刷,●,●,●,●,●
后轮距(mm),1674,1674,1674,1674,1674
后轮胎规格,255/45 R21,245/50 R20,235/60 R18,245/50 R20,245/50 R20
后方碰撞预警,●,●,-,-,●
后排独立空调,●,●,●,●,●
后排杯架,●,●,●,●,●
后排座椅放倒形式,,,,,
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●
后备厢容积(L),1026,1026,1026,1026,1026
后制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
可变悬架功能,,-,-,-,-
变速箱类型,手自一体变速箱(AT),自动变速箱(AT),自动变速箱(AT),自动变速箱(AT),自动变速箱(AT)
变速箱,9挡手自一体,9挡自动,9挡自动,9挡自动,9挡自动
发动机电子防盗,●,●,●,●,●
发动机布局,横置,横置,横置,横置,横置
发动机型号,20A4E,20A4E,20A4E,20A4E,20A4E
发动机启停技术,●,●,●,●,●
发动机,2.0T 242马力 L4,2.0T 242马力 L4,2.0T 242马力 L4,2.0T 242马力 L4,2.0T 242马力 L4
厂商指导价(元),24.38万,20.98万,17.58万,18.98万,21.98万
厂商,上汽集团,上汽集团,上汽集团,上汽集团,上汽集团
卫星导航系统,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,●,●,-,-,●
副驾娱乐屏,,,,,
副座椅调节方式,,,,,
前轮距(mm),1674,1674,1674,1674,1674
前轮胎规格,255/45 R21,245/50 R20,235/60 R18,245/50 R20,245/50 R20
前方碰撞预警,●,●,-,-,●
前排座椅功能,,,,,
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,●,-,-,-,-
内后视镜功能,,,,,
全液晶仪表盘,●,●,●,●,●
倒车车侧预警系统,●,●,-,-,●
供油方式,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,
主动刹车/主动安全系统,●,●,-,-,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
中央差速器结构,多片离合器,-,-,-,多片离合器
上市时间,2023.03,2023.03,2023.03,2023.03,2023.03
上坡辅助,●,●,●,●,●
Wi-Fi热点,●,●,●,●,●
WLTC综合油耗(L/100km),8.8,8.4,8.4,8.4,8.8
USB/Type-C接口数量,,,,,
OTA升级,-,-,-,-,-
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
DOW开门预警,●,●,-,-,●
AR实景导航,●,-,-,-,-
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
