Feature,60605,62478,65330,66832,68969
自动泊车入位,●,●,-,-,●
自动头灯,●,●,●,●,●
自动变道辅助,○,○,-,-,○
能量回收系统,●,●,●,●,●
能源类型,纯电动,纯电动,纯电动,纯电动,纯电动
胎压监测功能,,,,,
级别,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV
简称,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
第二排座椅调节,-,-,-,-,-
空调温度控制方式,,,,,
空气质量监测,●,●,●,●,●
离去角(°),19,19,19,19,19
百公里耗电量(kWh/100km),13.5,13.5,13.5,13.7,13.5
疲劳驾驶提示,○,○,-,-,○
电芯品牌,,,,,
电能当量燃料消耗量(L/100km),1.53,1.53,1.53,-,1.53
电池预加热,●,●,●,●,●
电池能量(kWh),68.4,79.4,68.4,65,68.4
电池类型,,,,,
电池慢充电量范围(%)_y,0-100,0-100,0-100,0-100,0-100
电池慢充电量范围(%)_x,0-100,0-100,0-100,0-100,0-100
电池慢充时间(小时)_y,10.8,12.9,10.8,10.3,10.8
电池慢充时间(小时)_x,10.8,12.9,10.8,10.3,10.8
电池快充电量范围(%)_y,30-80,30-80,30-80,30-80,30-80
电池快充电量范围(%)_x,30-80,30-80,30-80,30-80,30-80
电池快充时间(小时)_y,0.467,0.45,0.467,0.5,0.467
电池快充时间(小时)_x,0.467,0.45,0.467,0.5,0.467
电池冷却方式,液冷,液冷,液冷,液冷,液冷
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,前置,前置,前置,前置,前置
电动机总马力(Ps),245,204,245,245,245
电动机总扭矩(N·m),330,330,330,330,330
电动机总功率(kW),180,150,180,180,180
电动机(Ps),245,204,245,245,245
电动座椅记忆功能,,,-,-,
电动后备厢位置记忆,●,●,-,-,●
电动后备厢,●,●,-,-,●
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●
热泵空调,●,●,●,●,●
温度分区控制,●,●,●,●,●
液晶仪表尺寸,-,-,-,-,-
模拟声浪,●,●,●,●,●
最高车速(km/h),180,180,180,180,180
最大满载质量(kg),2570,2665,2570,2670,2570
最大扭矩(N·m),330,330,330,330,330
最大功率(kW),180,150,180,180,180
无钥匙进入功能,,,,,
无钥匙启动系统,●,●,●,●,●
方向盘记忆,-,-,-,-,-
方向盘离手检测,●,●,●,●,●
方向盘材质,,,,,
方向盘换挡,-,-,-,-,-
方向盘加热,●,●,-,●,●
方向盘位置调节,,,,,
整车质保,,,,,
整备质量(kg),2125,2210,2125,2175,2125
接近角(°),17,17,17,17,17
换挡形式,,,,,
挡位个数,1,1,1,1,1
扬声器数量,,,,,
扬声器品牌名称,,,-,-,
手机无线充电功能,,,-,-,
手机互联/映射,,,,,
手机APP远程功能,,,,,
慢充接口位置,车左前侧,车左前侧,车左前侧,车左前侧,车左前侧
感应雨刷功能,,,,,
快充接口位置,车左前侧,车左前侧,车左前侧,车左前侧,车左前侧
快充功能,支持,支持,支持,支持,支持
座椅材质,,,,,
座位数(个),,,,,
应用商店,●,●,●,●,●
并线辅助,●,●,●,●,●
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
宽度(mm),1905,1905,1905,1905,1905
官方0-50km/h加速(s),3.4,3.5,3.4,3.5,3.4
官方0-100km/h加速(s),7.6,8.6,7.6,7.7,7.6
安全带未系提醒,,,,,
天窗类型,,,-,-,
大灯高度可调,●,●,●,●,●
大灯延时关闭,●,●,●,●,●
多层隔音玻璃,,,,,
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外后视镜功能,,,,,
备胎规格,,,,,
地图品牌,,,,,
后雨刷,●,●,●,●,●
后轮距(mm),1625,1625,1625,1625,1625
后轮胎规格,,,,,
后方碰撞预警,●,●,●,●,●
后排独立空调,-,-,-,-,-
后排杯架,●,●,●,●,●
后排座椅放倒形式,,,,,
后悬架类型,,,,,
后座出风口,●,●,●,●,●
后备厢容积(L),502,502,502,502,502
后制动器类型,,,,,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),20.39万,21.39万,16.99万,16.99万,21.19万
厂商,上汽通用别克,上汽通用别克,上汽通用别克,上汽通用别克,上汽通用别克
卫星导航系统,●,●,●,●,●
单踏板模式,●,●,●,●,●
助力类型,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,
前轮距(mm),1623,1623,1623,1623,1623
前轮胎规格,,,,,
前电动机最大扭矩(N·m),330,330,330,330,330
前电动机最大功率(kW),180,150,180,180,180
前电动机型号,TZ220XYP76,TZ220XYP76,TZ220XYP76,TZ220XYP76,TZ220XYP76
前方碰撞预警,●,●,●,●,●
前排座椅功能,,,-,,
前悬架类型,,,,,
前制动器类型,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,●,●,-,-,●
内后视镜功能,,,,,
全液晶仪表盘,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●
低速行车警告,●,●,●,●,●
主座椅调节方式,,,,,
主动刹车/主动安全系统,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕类型,,,,,
中控屏幕尺寸,,,,,
中控屏幕分辨率,,,,,
中控屏幕像素密度,,,,,
上市时间,2023.04,2023.04,2023.10,2024.02,2024.07
上坡辅助,●,●,●,●,●
三电系统质保,,,,,
Wi-Fi热点,●,●,●,●,●
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
HUD抬头数字显示,○,○,-,-,●
DOW开门预警,●,●,-,●,●
CLTC纯电续航里程(km)_y,545,620,545,515,545
CLTC纯电续航里程(km)_x,545,620,545,515,545
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
