Feature,64099,64101,64103,64104,64105,67774,69383,69384,69385,69386,69400,69401
车身结构_x,5门5座SUV,5门5座SUV,5门5座SUV,5门5座SUV,5门5座SUV,5门5座SUV,5门5座SUV,5门5座SUV,5门5座SUV,5门5座SUV,5门5座SUV,5门5座SUV
车身稳定控制(ESC/ESP/DSC等),●,●,●,●,●,●,●,●,●,●,●,●
车联网,●,●,●,●,●,●,●,●,●,●,●,●
车窗防夹手功能,●,●,●,●,●,●,●,●,●,●,●,●
车窗一键升降功能,,,,,,,,,,,,
车机智能芯片,,,,,,,,,,,,
车型名称,领克08新能源 2023款 120km 长续航Pro,领克08新能源 2023款 120km 长续航Halo,领克08新能源 2023款 245km 超长续航Halo,领克08新能源 2023款 220km 四驱性能Halo,领克08新能源 2023款 220km 时间限量版,领克08新能源 2024款 120km 长续航Plus,领克08新能源 2025款 120km 长续航Pro,领克08新能源 2025款 120km 长续航Halo,领克08新能源 2025款 245km 超长续航Halo,领克08新能源 2025款 220km 四驱性能Halo,领克08新能源 2025款 120km 长续航Plus,领克08新能源 2025款 245km 超长续航Pro
车前雾灯,-,-,-,-,-,-,-,-,-,-,-,-
车内环境氛围灯,,,,,,,,,,,,
车内摄像头数量,-,,,,,-,-,,,,-,-
车内化妆镜,,,,,,,,,,,,
车内中控锁,●,●,●,●,●,●,●,●,●,●,●,●
车内PM2.5过滤装置,●,●,●,●,●,●,●,●,●,●,●,●
车体结构,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式
超声波雷达数量,,,,,,,,,,,,
语音连续识别,●,●,●,●,●,●,●,●,●,●,●,●
语音识别控制系统,,,,,,,,,,,,
语音助手唤醒词,,,,,,,,,,,,
语音分区域唤醒识别,,,,,,,,,,,,
语音免唤醒词,●,●,●,●,●,●,●,●,●,●,●,●
行车电脑显示屏幕,,,,,,,,,,,,
行李厢12V电源接口,-,-,-,-,-,-,●,●,●,●,●,●
蓝牙/车载电话,●,●,●,●,●,●,●,●,●,●,●,●
自适应远近光,●,●,●,●,●,●,●,●,●,●,●,●
自动驾驶辅助路段,-,-,,,,-,-,-,,,-,-
自动驻车,●,●,●,●,●,●,●,●,●,●,●,●
自动泊车入位,-,-,○,○,●,-,-,-,○,○,-,-
自动头灯,●,●,●,●,●,●,●,●,●,●,●,●
自动变道辅助,-,-,○,○,●,-,-,-,○,○,-,-
能量回收系统,●,●,●,●,●,●,●,●,●,●,●,●
能源类型_y,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力
能源类型_x,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力
胎压监测功能,,,,,,,,,,,,
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
级别,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV
系统综合扭矩(N·m),615,615,615,905,905,615,615,615,615,905,615,615
系统综合功率(kW),280,280,280,436,436,280,280,280,280,436,280,280
系统综合功率(Ps),381,381,381,593,593,381,381,381,381,593,381,381
简称,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT
第二排座椅调节,,,,,,,,,,,,
第二排座椅功能,-,,,,,-,-,,,,-,-
空载最小离地间隙(mm),186,186,186,186,186,186,186,186,186,186,186,186
空调温度控制方式,,,,,,,,,,,,
离去角(°),21,21,21,21,21,21,21,21,21,21,21,21
百公里耗电量(kWh/100km),-,-,-,-,-,-,16.5,16.5,20.4,21.5,16.5,20.4
疲劳驾驶提示,-,●,●,●,●,-,-,●,●,●,-,-
电芯品牌,,,,,,,,,,,,
电能当量燃料消耗量(L/100km),-,-,-,-,-,-,3.12,3.12,3.07,3.47,3.12,3.07
电池预加热,-,-,-,-,-,-,●,●,●,●,●,●
电池能量(kWh),21.2,21.2,39.8,39.6,39.6,21.2,21.2,21.2,39.8,39.6,21.2,39.8
电池类型,,,,,,,,,,,,
电池快充电量范围(%)_y,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80
电池快充电量范围(%)_x,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80,30-80
电池快充时间(小时)_y,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
电池快充时间(小时)_x,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
电池冷却方式,液冷,液冷,液冷,液冷,液冷,液冷,液冷,液冷,液冷,液冷,液冷,液冷
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,前置,前置,前置,前置+后置,前置+后置,前置,前置,前置,前置,前置+后置,前置,前置
电动机总马力(Ps),218,218,218,430,430,218,218,218,218,430,218,218
电动机总扭矩(N·m),350,350,350,640,640,350,350,350,350,640,350,350
电动机总功率(kW),160,160,160,316,316,160,160,160,160,316,160,160
电动机(Ps),218,218,218,430,430,218,218,218,218,430,218,218
电动座椅记忆功能,,,,,,,,,,,,
电动后备厢位置记忆,●,●,●,●,●,●,●,●,●,●,●,●
电动后备厢,●,●,●,●,●,●,●,●,●,●,●,●
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●,●,●,●,●,●
燃油标号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号,92号
灯光特色功能,-,-,,,,-,-,-,,,-,-
温度分区控制,●,●,●,●,●,●,●,●,●,●,●,●
液晶仪表尺寸,,,,,,,,,,,,
油箱容积(L),60,60,60,60,60,60,60,60,60,60,60,60
气缸数(个),4,4,4,4,4,4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L,L,L,L,L,L
毫米波雷达数量,,,,,,,,,,,,
每缸气门数(个),4,4,4,4,4,4,4,4,4,4,4,4
最高车速(km/h),190,190,190,200,200,190,190,190,190,200,190,190
最小转弯半径(m),6,6,6,6,6,6,6,6,6,6,6,6
最大马力(Ps),163,163,163,163,163,163,163,163,163,163,163,163
最大满载质量(kg),2463,2463,2525,2625,2625,2463,2463,2463,2525,2625,2463,2525
最大扭矩转速(rpm),-,-,-,-,-,-,-,-,-,-,-,-
最大扭矩(N·m)_y,255,255,255,255,255,255,255,255,255,255,255,255
最大扭矩(N·m)_x,615,615,615,905,905,615,615,615,615,905,615,615
最大功率转速(rpm),-,-,-,-,-,-,-,-,-,-,-,-
最大功率(kW)_y,120,120,120,120,120,120,120,120,120,120,120,120
最大功率(kW)_x,280,280,280,436,436,280,280,280,280,436,280,280
最大净功率(kW),115,115,115,115,115,115,115,115,115,115,115,115
最低荷电状态油耗(L/100km)WLTC,-,-,-,-,-,-,5.5,5.5,5.5,6,5.5,5.5
最低荷电状态油耗(L/100km),5.5,5.5,5.5,6,6,5.5,-,-,-,-,-,-
无钥匙进入功能,,,,,,,,,,,,
无钥匙启动系统,●,●,●,●,●,●,●,●,●,●,●,●
无框设计车门,●,●,●,●,●,●,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-,-,-,-,-,-,-
方向盘材质,,,,,,,,,,,,
方向盘换挡,-,-,-,-,-,-,-,-,-,-,-,-
方向盘加热,●,●,●,●,●,-,●,●,●,●,-,●
方向盘位置调节,,,,,,,,,,,,
整车质保,,,,,,,,,,,,
整备质量(kg),2038,2038,2100,2200,2200,2038,2038,2038,2100,2200,2038,2100
摄像头数量,,,,,,,,,,,,
接近角(°),18,18,18,18,18,18,18,18,18,18,18,18
排量(mL),1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499
换挡形式,,,,,,,,,,,,
挡位个数,3,3,3,3,3,3,3,3,3,3,3,3
扬声器数量,,,,,,,,,,,,
扬声器品牌名称,,,,,,-,,,,,-,
手机无线充电功能,,,,,,,,,,,,
手机无线充电功率,-,-,-,-,-,-,,,,,,
手机互联/映射,,,,,,,,,,,,
手机APP远程功能,,,,,,,,,,,,
手势控制,-,-,-,-,-,-,-,-,○,○,-,-
慢充接口位置,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧
感应雨刷功能,,,,,,,,,,,,
快充接口位置,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧
快充功能,支持,支持,支持,支持,支持,支持,支持,支持,支持,支持,支持,支持
座椅材质,,,,,,,,,,,,
座位数(个),,,,,,,,,,,,
应用商店,●,●,●,●,●,●,●,●,●,●,●,●
并线辅助,●,●,●,●,●,●,●,●,●,●,●,●
巡航系统,,,,,,,,,,,,
导航路况信息显示,●,●,●,●,●,●,●,●,●,●,●,●
对外放电,●,●,●,●,●,●,●,●,●,●,●,●
对外交流放电功率(kW),3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
宽度(mm),1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915
官方0-100km/h加速(s),-,-,-,4.6,4.6,-,-,-,-,4.6,-,-
安全带未系提醒,,,,,,,,,,,,
天窗类型,,,,,,,,,,,,
大灯高度可调,●,●,●,●,●,●,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●,●,●,●,●,●,●
多媒体/充电接口,,,,,,,,,,,,
多功能方向盘,●,●,●,●,●,●,●,●,●,●,●,●
外后视镜功能,,,,,,,,,,,,
备胎规格,,,,,,,,,,,,
地图品牌,,,,,,,,,,,,
四驱形式,-,-,-,,,-,-,-,-,,-,-
哨兵模式/千里眼,-,-,-,-,-,-,●,●,●,●,●,●
后雨刷,●,●,●,●,●,●,●,●,●,●,●,●
后轮距(mm),1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635
后轮胎规格,,,,,,,,,,,,
后电动机最大扭矩(N·m),-,-,-,290,290,-,-,-,-,290,-,-
后电动机最大功率(kW),-,-,-,156,156,-,-,-,-,156,-,-
后电动机型号,-,-,-,TZ184XY030,TZ184XY030,-,-,-,-,TZ184XY030,-,-
后方碰撞预警,●,●,●,●,●,●,●,●,●,●,●,●
后排独立空调,●,●,●,●,●,-,●,●,●,●,-,●
后排杯架,●,●,●,●,●,●,●,●,●,●,●,●
后排座椅放倒形式,,,,,,,,,,,,
后排侧隐私玻璃,●,●,●,●,●,-,●,●,●,●,-,●
后悬架类型,,,,,,,,,,,,
后座出风口,●,●,●,●,●,●,●,●,●,●,●,●
后备厢容积(L),545-1277,545-1277,545-1277,545-1277,545-1277,545-1277,545-1277,545-1277,545-1277,545-1277,545-1277,545-1277
后制动器类型,,,,,,,,,,,,
可见即可说,●,●,●,●,●,●,●,●,●,●,●,●
变速箱类型,混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT)
变速箱,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT,3挡DHT
发动机电子防盗,●,●,●,●,●,●,●,●,●,●,●,●
发动机布局,横置,横置,横置,横置,横置,横置,横置,横置,横置,横置,横置,横置
发动机型号,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ,BHE15-BFZ
发动机,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4,1.5T 163马力 L4
厂商指导价(元),20.88万,21.58万,23.58万,25.88万,28.80万,19.58万,20.58万,21.58万,23.58万,25.88万,19.58万,22.58万
厂商,领克,领克,领克,领克,领克,领克,领克,领克,领克,领克,领克,领克
卫星导航系统,●,●,●,●,●,●,●,●,●,●,●,●
匝道自动驶出(入),-,-,-,-,-,-,-,-,○,○,-,-
助力类型,,,,,,,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,,,,,,
前轮距(mm),1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635
前轮胎规格,,,,,,,,,,,,
前电动机最大扭矩(N·m),350,350,350,350,350,350,350,350,350,350,350,350
前电动机最大功率(kW),160,160,160,160,160,160,160,160,160,160,160,160
前电动机型号,TZ220WY035,TZ220WY035,TZ220WY035,TZ220WY035,TZ220WY035,TZ220WY035,TZ220WY035,TZ220WY035,TZ220WY035,TZ220WY035,TZ220WY035,TZ220WY035
前方碰撞预警,●,●,●,●,●,●,●,●,●,●,●,●
前方感知摄像头,,,,,,,,,,,,
前排座椅功能,,,,,,,,,,,,
前悬架类型,,,,,,,,,,,,
前制动器类型,,,,,,,,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内后视镜功能,,,,,,,,,,,,
全液晶仪表盘,●,●,●,●,●,●,●,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●,●,●,●,●,●,●,●
信号灯识别,-,-,-,-,-,-,-,-,○,○,-,-
供油方式,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷
低速行车警告,●,●,●,●,●,●,●,●,●,●,●,●
主座椅调节方式,,,,,,,,,,,,
主动刹车/主动安全系统,●,●,●,●,●,●,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,,,,,,
中控屏幕类型,,,,,,,,,,,,
中控屏幕尺寸,,,,,,,,,,,,
中控屏幕分辨率,,,,,,,,,,,,
上市时间,2023.09,2023.09,2023.09,2023.09,2023.09,2024.04,2024.08,2024.08,2024.08,2024.08,2024.08,2024.08
上坡辅助,●,●,●,●,●,●,●,●,●,●,●,●
三电首任车主质保政策,-,-,-,-,-,-,,,,,,
三电系统质保,,,,,,,-,-,-,-,-,-
Wi-Fi热点,●,●,●,●,●,●,●,●,●,●,●,●
WLTC综合油耗(L/100km),1.2,1.2,0.7,0.97,0.97,1.2,1.2,1.2,0.7,0.97,1.2,0.7
WLTC纯电续航里程(km)_y,102,102,205,185,185,102,102,102,205,185,102,205
WLTC纯电续航里程(km)_x,102,102,205,185,185,102,102,102,205,185,102,205
WANOS全景声,-,-,-,-,-,-,○,○,○,○,-,○
USB/Type-C最大充电功率,,,,,,,,,,,,
USB/Type-C接口数量,,,,,,,,,,,,
OTA升级,●,●,●,●,●,●,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●,●,●,●
HUD抬头尺寸,-,,,,,-,-,,,,-,-
DOW开门预警,●,●,●,●,●,●,●,●,●,●,●,●
CLTC纯电续航里程(km)_y,120,120,245,220,220,120,120,120,245,220,120,245
CLTC纯电续航里程(km)_x,120,120,245,220,220,120,120,120,245,220,120,245
AR实景导航,-,●,●,●,●,-,-,●,●,●,-,-
AR-HUD增强现实抬头显示,-,●,●,●,●,-,-,●,●,●,-,-
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
4G/5G网络,,,,,,,,,,,,
