Feature,68168,69107,69836,70069,70634,71174
级别,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV,中大型SUV
简称,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
第二排座椅调节,,,,,,
第二排座椅电动调节,●,●,●,●,●,●
第二排座椅功能,,,,,,
空调温度控制方式,,,,,,
空气质量监测,●,●,●,●,●,●
空气悬架,●,●,●,●,●,●
离去角(°),18,18,18,18,18,18
百公里耗电量(kWh/100km),14.4,13.1,13.1,13.2,18.5,18.5
疲劳驾驶提示,●,●,●,●,●,●
电芯品牌,,,,,,
电能当量燃料消耗量(L/100km),1.67,1.52,1.52,1.53,-,-
电池预加热,●,●,●,●,●,●
电池能量(kWh),100,82,82,100,37,37
电池类型,,,,,,
电池快充电量范围(%)_y,30-80,30-80,30-80,30-80,20-80,20-80
电池快充电量范围(%)_x,30-80,30-80,30-80,30-80,20-80,20-80
电池快充时间(小时)_y,0.25,0.25,0.25,0.25,0.25,0.25
电池快充时间(小时)_x,0.25,0.25,0.25,0.25,0.25,0.25
电池冷却方式,液冷,液冷,液冷,液冷,液冷,液冷
电机类型,前感应/异步 后永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,前置+后置,后置,后置,后置,后置,后置
电动机总马力(Ps),496,292,292,292,272,272
电动机总功率(kW),365,215,215,215,200,200
电动机(Ps),496,292,292,292,272,272
电动座椅记忆功能,,,,,,
电动吸合车门,,,,,,
电动后备厢位置记忆,●,●,●,●,●,●
电动后备厢,●,●,●,●,●,●
环保标准_y,-,-,-,-,国VI,国VI
环保标准_x,-,-,-,-,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●
燃油标号,-,-,-,-,92号,92号
热泵空调,●,●,●,●,-,-
激光雷达线数,,,-,,-,
激光雷达点云数量,,,-,,-,
激光雷达数量,,,-,,-,
激光雷达品牌,,,-,,-,
激光雷达10%反射率探测距离,,,-,,-,
温度分区控制,●,●,●,●,●,●
液晶仪表尺寸,,,,,,
油箱容积(L),-,-,-,-,67,67
油电综合燃料消耗量(L/100km),-,-,-,-,2.61,2.61
气缸数(个),-,-,-,-,4,4
气缸排列形式,-,-,-,-,L,L
毫米波雷达数量,,,,,,
每缸气门数(个),-,-,-,-,4,4
最高车速(km/h),200,200,200,200,200,200
最大马力(Ps),496,292,292,292,156,156
最大满载质量(kg),2710,2550,2550,2575,2735,2735
最大扭矩转速(rpm),-,-,-,-,-,-
最大扭矩(N·m)_y,-,-,-,-,220,220
最大扭矩(N·m)_x,-,-,-,-,-,-
最大功率转速(rpm),-,-,-,-,-,-
最大功率(kW)_y,365,215,215,215,115,115
最大功率(kW)_x,365,215,215,215,200,200
最大净功率(kW),-,-,-,-,105,105
最低荷电状态油耗(L/100km)WLTC,-,-,-,-,5.68,5.68
无钥匙进入功能,,,,,,
无钥匙启动系统,●,●,●,●,●,●
无框设计车门,●,●,●,●,●,●
方向盘记忆,●,●,●,●,●,●
方向盘离手检测,●,●,●,●,●,●
方向盘材质,,,,,,
方向盘换挡,-,-,-,-,-,-
方向盘加热,●,●,●,●,●,●
方向盘位置调节,,,,,,
整车质保,,,,,,
整备质量(kg),2320,2148,2148,2180,2298,2298
摄像头数量,,,,,,
接近角(°),16,16,16,16,16,16
排量(mL),-,-,-,-,1499,1499
换挡形式,,,,,,
挡位个数,1,1,1,1,1,1
扬声器数量,,,,,,
扬声器品牌名称,,,,,,
手机无线充电功能,,,,,,
手机无线充电功率,,,,,,
手机互联/映射,,,,,,
手机APP远程功能,,,,,,
慢充接口位置,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧
感应雨刷功能,,,,,,
快充接口位置,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧
快充功能,支持,支持,支持,支持,支持,支持
循迹倒车,●,●,-,●,-,●
座椅材质,,,,,,
座位数(个),,,,,,
应用商店,●,●,●,●,●,●
并线辅助,●,●,●,●,●,●
巡航系统,,,,,,
导航路况信息显示,●,●,●,●,●,●
对外放电,●,●,●,●,●,●
对外交流放电功率(kW),6,6,6,6,6,6
宽度(mm),1981,1981,1981,1981,1981,1981
官方100-0km/h制动(m),34.7,-,-,-,-,-
官方0-100km/h加速(s),3.9,5.9,5.9,5.9,7.4,7.4
安全带未系提醒,,,,,,
天窗类型,,,,,,
大灯高度可调,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●
多媒体/充电接口,,,,,,
多功能方向盘,●,●,●,●,●,●
外后视镜功能,,,,,,
备胎规格,-,-,-,-,-,-
声纹识别,●,●,●,●,●,●
地图品牌,,,,,,
四驱形式,,-,-,-,-,-
哨兵模式/千里眼,●,●,●,●,●,●
后雨刷,-,-,-,-,-,-
后轮距(mm),1695,1695,1695,1695,1695,1695
后轮胎规格,,,,,,
后电动机最大功率(kW),215,215,215,215,200,200
后电动机型号,TZ210XYA02,TZ210XYA02,TZ210XYA02,TZ210XYA02,TZ210XYAP4,TZ210XYAP4
后电动机品牌,华为数字,华为数字,华为数字,华为数字,华为数字,华为数字
后方碰撞预警,●,●,●,●,●,●
后排独立空调,●,●,●,●,●,●
后排杯架,●,●,●,●,●,●
后排座椅放倒形式,,,,,,
后排侧隐私玻璃,●,●,●,●,●,●
后悬架类型,,,,,,
后座出风口,●,●,●,●,●,●
后备厢容积(L),837-2130,837-2130,837-2130,837-2130,796-2089,796-2089
后制动器类型,,,,,,
可见即可说,●,●,●,●,●,●
可变悬架功能,,,,,,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
发动机型号,-,-,-,-,SQRH4J15,SQRH4J15
发动机,-,-,-,-,增程器 156马力,增程器 156马力
厂商指导价(元),33.98万,29.98万,25.98万,31.98万,24.98万,28.98万
厂商,LUXEED 智界,LUXEED 智界,LUXEED 智界,LUXEED 智界,LUXEED 智界,LUXEED 智界
卫星导航系统,●,●,●,●,●,●
匝道自动驶出(入),●,●,●,●,●,●
助力类型,,,,,,
副驾驶位后排可调节按钮,●,●,○,●,○,●
副座椅调节方式,,,,,,
前轮距(mm),1692,1692,1692,1692,1692,1692
前轮胎规格,,,,,,
前电动机最大功率(kW),150,-,-,-,-,-
前电动机型号,YS210XYA01,-,-,-,-,-
前电动机品牌,华为数字,-,-,-,-,-
前方碰撞预警,●,●,●,●,●,●
前方最大探测距离,,,-,,-,
前方感知摄像头,,,,,,
前排座椅功能,,,,,,
前排中间气囊,●,●,●,●,●,●
前悬架类型,,,,,,
前备厢容积(L),52,52,52,52,-,-
前制动器类型,,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,●,●,●,●,●,●
内后视镜功能,,,,,,
全液晶仪表盘,●,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●,●
信号灯识别,●,●,●,●,●,●
侧窗多层隔音玻璃,,,,,,
供油方式,-,-,-,-,直喷,直喷
低速行车警告,●,●,●,●,●,●
主座椅调节方式,,,,,,
主动闭合式进气格栅,●,●,●,●,●,●
主动刹车/主动安全系统,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,
中控屏幕尺寸,,,,,,
上市时间,2024.09,2024.09,2024.09,2024.09,2024.12,2024.12
上坡辅助,●,●,●,●,●,●
三电系统质保,,,,,,
Wi-Fi热点,●,●,●,●,●,●
WLTC综合续航(km),-,-,-,-,1380,1380
WLTC综合油耗(L/100km),-,-,-,-,0.46,0.46
WLTC纯电续航里程(km)_y,-,-,-,-,201,201
WLTC纯电续航里程(km)_x,-,-,-,-,201,201
USB/Type-C最大充电功率,,,,,,
USB/Type-C接口数量,,,,,,
OTA升级,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
ETC装置,○,○,○,○,○,○
DOW开门预警,●,●,●,●,●,●
CLTC综合续航(km),-,-,-,-,1570,1570
CLTC纯电续航里程(km)_y,736,667,667,802,251,251
CLTC纯电续航里程(km)_x,736,667,667,802,251,251
ABS防抱死,●,●,●,●,●,●
4G/5G网络,,,,,,
