Feature,62426,62427,62428,62429
电能当量燃料消耗量(L/100km),1.3,1.26,1.26,1.26
电池预加热,●,●,●,●
电池能量密度(Wh/kg),127.7,135.27,141.74,141.74
电池能量(kWh),19.7,25,30.2,30.2
电池类型,,,,
电池慢充时间(小时)_y,11.5,9,10.5,10.5
电池慢充时间(小时)_x,11.5,9,10.5,10.5
电池快充电量范围(%)_y,-,80,80,80
电池快充电量范围(%)_x,-,80,80,80
电池快充时间(小时)_y,-,0.7,0.7,0.7
电池快充时间(小时)_x,-,0.7,0.7,0.7
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,前置,前置,前置,前置
电动机总扭矩(N·m),95,110,110,110
电动机总功率(kW),30,36,36,36
电动机总功率(Ps),41,49,49,49
电动机(Ps),41,49,49,49
电动座椅记忆功能,-,-,-,-
电动后备厢,-,-,-,-
牵引力控制(ASR/TCS/TRC等),-,-,-,-
满载最小离地间隙(mm),125,125,125,125
温度分区控制,-,-,-,-
液晶仪表尺寸,,,,
最高车速(km/h),102,102,102,102
最大爬坡度(%),20,20,20,20
最大满载质量(kg),1300,1455,1475,1475
最大扭矩(N·m),95,110,110,110
最大功率(kW),30,36,36,36
无钥匙进入功能,,,,
无钥匙启动系统,●,●,●,●
方向盘记忆,-,-,-,-
方向盘材质,,,,
方向盘换挡,-,-,-,-
方向盘加热,-,-,-,-
方向盘位置调节,,,,
整车质保,,,,
整备质量(kg),1000,1080,1100,1100
接近角(°),16,16,16,16
换挡形式,,,,
挡位个数,1,1,1,1
扬声器数量,,,,
扬声器品牌名称,-,-,-,-
手机无线充电功能,-,-,-,
手机互联/映射,,,,-
手机APP远程功能,,,,
慢充接口位置,车左前侧,车左前侧,车左前侧,车左前侧
感应雨刷功能,-,-,-,-
快充接口位置,-,车左前侧,车左前侧,车左前侧
快充功能,不支持,支持,支持,支持
座椅材质,,,,
座位数(个),,,,
并线辅助,-,-,-,-
巡航系统,,,,
导航路况信息显示,-,○,○,●
宽度(mm),1670,1670,1670,1670
官方0-50km/h加速(s),7,6.5,6.5,6.5
官方0-100km/h加速(s),-,-,-,-
安全带未系提醒,,,,
天窗类型,-,-,-,-
大灯高度可调,●,●,●,●
大灯延时关闭,●,●,●,●
多媒体/充电接口,,,,
多功能方向盘,●,●,●,●
外后视镜功能,,,,
备胎规格,,,,
地图品牌,-,,,
后雨刷,-,-,-,-
后轮距(mm),1415,1415,1415,1415
后轮胎规格,,,,
后排独立空调,-,-,-,-
后排杯架,-,-,-,-
后排座椅放倒形式,,,,
后悬架类型,,,,
后座出风口,-,-,-,-
后备厢容积(L),-,-,-,-
后制动器类型,,,,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),5.99万,6.89万,7.19万,7.49万
厂商,江汽集团,江汽集团,江汽集团,江汽集团
卫星导航系统,-,○,○,●
助力类型,,,,
副驾驶位后排可调节按钮,-,-,-,-
副座椅调节方式,,,,
前轮距(mm),1415,1415,1415,1415
前轮胎规格,,,,
前电动机最大扭矩(N·m),95,110,110,110
前电动机最大功率(kW),30,36,36,36
前电动机型号,-,TZ180XSIEM2L,TZ180XSIEM2L,TZ180XSIEM2L
前电动机品牌,-,合肥道一动力,合肥道一动力,合肥道一动力
前排座椅功能,-,-,-,-
前悬架类型,,,,
前制动器类型,,,,
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),-,-,-,-
前/后排侧气囊,-,-,-,-
前/后中央扶手,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●
内后视镜功能,,,,
全液晶仪表盘,●,●,●,●
低速行车警告,●,●,●,●
主座椅调节方式,,,,
主动刹车/主动安全系统,-,-,-,-
主/副驾驶座电动调节,-,-,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,
中控屏幕尺寸,,,,
上市时间,2023.04,2023.04,2023.04,2023.04
上坡辅助,●,●,●,●
三电系统质保,,,,
Wi-Fi热点,-,○,○,●
USB/Type-C接口数量,,,,
OTA升级,●,●,●,●
LED日间行车灯,-,-,-,-
ISOFIX儿童座椅接口,●,●,●,●
CLTC纯电续航里程(km)_y,200,251,301,301
CLTC纯电续航里程(km)_x,200,251,301,301
ABS防抱死,●,●,●,●
4G/5G网络,-,,,
