Feature,1006460,1006461,1006462,1006463,1006464
气缸数(个),4,4,4,4,4
气缸排列形式,L,L,L,L,L
每缸气门数(个),4,4,4,4,4
最高车速(km/h),-,-,-,-,-
最大马力(Ps),143,143,163,143,143
最大满载质量(kg),-,-,-,-,-
最大扭矩转速(rpm),1400-4000,1600-2400,2600-3600,1400-4000,1600-2400
最大扭矩(N·m)_y,220,350,260,220,350
最大扭矩(N·m)_x,220,350,260,220,350
最大功率转速(rpm),5000,3200,4600-5000,5000,3200
最大功率(kW)_y,105,105,120,105,105
最大功率(kW)_x,105,105,120,105,105
最大净功率(kW),-,-,-,-,-
无钥匙进入功能,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-
方向盘记忆,-,-,-,-,-
方向盘材质,,,,,
方向盘换挡,-,-,-,-,-
方向盘加热,-,-,-,-,-
方向盘位置调节,,,,,
整车质保,-,-,-,-,-
整备质量(kg),-,-,-,-,-
排量(mL),1997,2776,2693,1997,2776
挡位个数,5,5,5,5,5
扬声器数量,,,,,
扬声器品牌名称,-,-,-,-,-
手机无线充电功能,-,-,-,-,-
手机互联/映射,-,-,-,-,-
感应雨刷功能,-,-,-,-,-
座椅材质,,,,,
座位数(个),,,,,
并线辅助,-,-,-,-,-
巡航系统,-,-,-,-,-
导航路况信息显示,-,-,-,-,-
宽度(mm),1880,1880,1880,1880,1880
官方0-100km/h加速(s),-,-,-,-,-
安全带未系提醒,,,,,
天窗类型,-,-,-,-,-
大灯高度可调,-,-,-,-,-
大灯延时关闭,-,-,-,-,-
多媒体/充电接口,,,,,
多功能方向盘,-,-,-,-,-
外后视镜功能,,,,-,-
备胎规格,-,-,-,-,-
后雨刷,●,●,●,-,-
后轮距(mm),-,-,-,-,-
后轮胎规格,,,,,
后排车门开启方式,,,,,
后排独立空调,-,-,-,-,-
后排杯架,-,-,-,-,-
后排座椅放倒形式,-,-,-,-,-
后排侧隐私玻璃,○,○,○,○,○
后悬架类型,,,,,
后座出风口,●,●,●,●,●
后备厢容积(L),-,-,-,-,-
后制动器类型,,,,,
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-,-
发动机布局,-,-,-,-,-
发动机型号,-,-,-,-,-
发动机,2.0T 143马力 L4,2.8T 143马力 L4,2.7L 163马力 L4,2.0T 143马力 L4,2.8T 143马力 L4
厂商指导价(元),19.28万,21.60万,19.58万,14.78万,17.10万
厂商,九龙汽车,九龙汽车,九龙汽车,九龙汽车,九龙汽车
卫星导航系统,-,-,-,-,-
助力类型,,,,,
副座椅调节方式,,,,,
前轮距(mm),-,-,-,-,-
前轮胎规格,,,,,
前排座椅功能,-,-,-,-,-
前悬架类型,,,,,
前制动器类型,,,,,
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-
前/后排侧气囊,-,-,-,-,-
前/后中央扶手,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●
内后视镜功能,,,,,
全液晶仪表盘,-,-,-,-,-
侧滑门形式,,,,,
供油方式,多点电喷,直喷,多点电喷,多点电喷,直喷
主座椅调节方式,,,,,
主动刹车/主动安全系统,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-
中控彩色屏幕,-,-,-,-,-
中控屏幕尺寸,-,-,-,-,-
上市时间,2018.05,2018.05,2018.05,2018.05,2018.05
上坡辅助,-,-,-,-,-
USB/Type-C接口数量,-,-,-,-,-
OTA升级,-,-,-,-,-
LED日间行车灯,●,●,●,○,○
ISOFIX儿童座椅接口,-,-,-,-,-
ABS防抱死,●,●,●,●,●
