Feature,64958,64959,64960,64961,66459,66460
接近角(°),14,14,14,14,14,14
排量(mL),1998,1998,1998,1998,1998,1998
换挡形式,,,,,-,-
挡位个数,9,9,9,9,9,9
扬声器数量,,,,,-,-
扬声器品牌名称,,,,,-,-
手机无线充电功能,-,-,-,,-,-
手机互联/映射,,,,,-,-
手机APP远程功能,,,,,-,-
感应雨刷功能,,,,,-,-
感应后备厢,-,-,-,●,-,-
座椅材质,,,,,-,-
座位数(个),,,,,,
并线辅助,●,●,●,●,-,-
巡航系统,,,,,-,-
导航路况信息显示,●,●,●,●,-,-
宽度(mm),1903,1903,1903,1903,1957,1957
官方0-100km/h加速(s),8,8.3,8.3,8.3,-,-
安全带未系提醒,,,,,-,-
天窗类型,,,,,-,-
大灯高度可调,●,●,●,●,-,-
大灯延时关闭,●,●,●,●,-,-
夜视系统,-,-,-,●,-,-
多层隔音玻璃,,,,,-,-
多媒体/充电接口,,,,,-,-
多功能方向盘,●,●,●,●,-,-
外后视镜功能,,,,,-,-
备胎规格,,,,,,
四驱形式,-,,,,-,
后雨刷,●,●,●,●,-,-
后轮距(mm),1645,1645,1645,1645,1683,1683
后轮胎规格,,,,,,
后方碰撞预警,-,-,●,●,-,-
后排独立空调,-,-,-,●,-,-
后排杯架,●,●,●,●,-,-
后排座椅放倒形式,,,,,-,-
后排侧隐私玻璃,●,●,●,●,-,-
后悬架类型,,,,,,
后座出风口,●,●,●,●,-,-
后备厢容积(L),584-1634,584-1634,584-1634,584-1634,-,-
后制动器类型,,,,,,
可变悬架功能,-,,,,-,-
变速箱类型,手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT),手自一体变速箱(AT)
变速箱,9挡手自一体,9挡手自一体,9挡手自一体,9挡手自一体,9挡手自一体,9挡手自一体
发动机电子防盗,●,●,●,●,-,-
发动机特有技术,Tripower可变气门管理技术,Tripower可变气门管理技术,Tripower可变气门管理技术,Tripower可变气门管理技术,Tripower可变气门管理技术,Tripower可变气门管理技术
发动机布局,横置,横置,横置,横置,横置,横置
发动机型号,LXH,LXH,LXH,LXH,LXH,LXH
发动机启停技术,●,●,●,●,-,-
发动机,2.0T 237马力 L4,2.0T 237马力 L4,2.0T 237马力 L4,2.0T 237马力 L4,2.0T 237马力 L4,2.0T 237马力 L4
厂商指导价(元),35.27万,38.27万,41.27万,45.27万,-,-
厂商,上汽通用凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克,上汽通用凯迪拉克
卫星导航系统,●,●,●,●,-,-
助力类型,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-
副座椅调节方式,,,,,-,-
前轮距(mm),1645,1645,1645,1645,1687,1687
前轮胎规格,,,,,,
前方碰撞预警,●,●,●,●,-,-
前排座椅功能,,,,,-,-
前悬架类型,,,,,,
前制动器类型,,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,-
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,-,-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,-
刹车辅助(EBA/BAS/BA等),●,●,●,●,-,-
制动力分配(EBD/CBC等),●,●,●,●,-,-
内置行车记录仪,-,-,-,●,-,-
内后视镜功能,,,,,-,-
全液晶仪表盘,-,-,-,-,-,-
倒车车侧预警系统,●,●,●,●,-,-
供油方式,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,-,-
主动降噪,●,●,●,●,-,-
主动闭合式进气格栅,●,●,●,●,-,-
主动刹车/主动安全系统,●,●,●,●,-,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-,-
中控彩色屏幕,,,,,-,-
中控屏幕尺寸,,,,,-,-
中央差速器结构,-,,,,-,
上市时间,2023.09,2023.09,2023.09,2023.09,-,-
上坡辅助,●,●,●,●,-,-
Wi-Fi热点,●,●,●,●,-,-
WLTC综合油耗(L/100km),7.44,7.97,7.97,7.97,-,8.23
USB/Type-C接口数量,,,,,-,-
OTA升级,●,●,●,●,-,-
LED日间行车灯,●,●,●,●,-,-
ISOFIX儿童座椅接口,●,●,●,●,-,-
HUD抬头数字显示,-,-,-,●,-,-
ABS防抱死,●,●,●,●,-,-
4G/5G网络,,,,,-,-
