Feature,65776,66944,66945,66946,66947,66948
换挡形式,,,,,,
挡位个数,2,2,2,2,2,2
扬声器数量,,,,,,
扬声器品牌名称,,-,-,-,-,
手机无线充电功能,,,,,,
手机无线充电功率,,,,,,
手机互联/映射,,,,,,
手机APP远程功能,,,,,,
慢充接口位置,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧
感应雨刷功能,,,,,,
快充接口位置,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧
快充功能,支持,支持,支持,支持,支持,支持
座椅材质,,,,,,
座椅布局,-,-,-,,,
座位数(个),,,,,,
并线辅助,●,-,-,-,-,●
巡航系统,,,,,,
导航路况信息显示,●,●,●,●,●,●
对外放电,●,●,●,●,●,●
对外交流放电功率(kW),6.6,3.3,3.3,3.3,3.3,6.6
宽度(mm),1900,1900,1900,1900,1900,1900
官方0-100km/h加速(s),-,-,-,-,-,-
安全带未系提醒,,,,,,
天窗类型,,,,,,
大灯高度可调,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●
多媒体/充电接口,,,,,,
多功能方向盘,●,●,●,●,●,●
外后视镜功能,,,,,,
备胎规格,,,,,,
地图品牌,,,,,,
后雨刷,●,●,●,●,●,●
后轮距(mm),1615,1615,1615,1615,1615,1615
后轮胎规格,,,,,,
后方碰撞预警,●,-,-,-,-,●
后排独立空调,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●
后排座椅放倒形式,,,,,,
后悬架类型,,,,,,
后座出风口,●,●,●,●,●,●
后备厢容积(L),-,-,-,-,-,-
后制动器类型,,,,,,
变速箱类型,混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT)
变速箱,2挡DHT,2挡DHT,2挡DHT,2挡DHT,2挡DHT,2挡DHT
发动机电子防盗,-,-,-,-,-,-
发动机特有技术,米勒循环,米勒循环,米勒循环,米勒循环,米勒循环,米勒循环
发动机布局,横置,横置,横置,横置,横置,横置
发动机型号,SQRH4J15,SQRH4J15,SQRH4J15,SQRH4J15,SQRH4J15,SQRH4J15
发动机,1.5T 156马力 L4,1.5T 156马力 L4,1.5T 156马力 L4,1.5T 156马力 L4,1.5T 156马力 L4,1.5T 156马力 L4
厂商指导价(元),16.39万,14.99万,15.49万,15.39万,15.89万,16.79万
厂商,奇瑞汽车,奇瑞汽车,奇瑞汽车,奇瑞汽车,奇瑞汽车,奇瑞汽车
卫星导航系统,●,●,●,●,●,●
助力类型,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-
副座椅调节方式,,,,,,
前轮距(mm),1610,1610,1610,1610,1610,1610
前轮胎规格,,,,,,
前电动机最大扭矩(N·m),395,395,395,395,395,395
前电动机最大功率(kW),199,199,199,199,199,199
前电动机型号,TZ180XY094/TZ270XY105,TZ180XY094/TZ270XY105,TZ180XY094/TZ270XY105,TZ180XY094/TZ270XY105,TZ180XY094/TZ270XY105,TZ180XY094/TZ270XY105
前方碰撞预警,●,-,●,-,●,●
前排座椅功能,,-,-,-,-,
前悬架类型,,,,,,
前制动器类型,,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,-,-,-,-,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,●,-,-,-,-,●
内后视镜功能,-,-,-,-,-,-
全液晶仪表盘,●,●,●,●,●,●
倒车车侧预警系统,●,-,-,-,-,●
供油方式,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,,
主动刹车/主动安全系统,●,-,●,-,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,-,主●&nbsp;/&nbsp;副-,-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,
中控屏幕尺寸,,,,,,
中控下屏幕尺寸,,,,,,
上市时间,2024.02,2024.02,2024.02,2024.02,2024.02,2024.02
上坡辅助,●,●,●,●,●,●
三电首任车主质保政策,,,,,,
Wi-Fi热点,●,●,●,●,●,●
WLTC综合油耗(L/100km),1.38,1.38,1.38,1.38,1.38,1.38
WLTC纯电续航里程(km)_y,85,85,85,85,85,85
WLTC纯电续航里程(km)_x,85,85,85,85,85,85
USB/Type-C最大充电功率,,,,,,
USB/Type-C接口数量,,,,,,
OTA升级,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
DOW开门预警,●,-,-,-,-,●
CLTC纯电续航里程(km)_y,110,110,110,110,110,110
CLTC纯电续航里程(km)_x,110,110,110,110,110,110
ABS防抱死,●,●,●,●,●,●
4G/5G网络,,,,,,
