Feature,37163,37164,37165,60867,60868,61434
前/后中央扶手,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后○
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,-,-,-,○,○,○
内后视镜功能,,,,,,
全液晶仪表盘,●,●,●,●,●,●
供油方式,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,,
主动刹车/主动安全系统,●,●,●,●,●,●
主/副驾驶座电动调节,主○&nbsp;/&nbsp;副○,主○&nbsp;/&nbsp;副○,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,
中控屏幕尺寸,,,,,,
中央差速器结构,-,-,-,-,,
上市时间,2019.09,2019.09,2019.09,2022.12,2022.12,2023.02
上坡辅助,●,●,●,●,●,●
WLTC综合油耗(L/100km),-,-,-,8.99,9.45,9.45
USB/Type-C接口数量,,,,,,
OTA升级,-,-,-,●,●,●
NEDC综合油耗(L/100km),11.6,12.7,12.2,-,-,-
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,-,-,-,●,●,●
HUD抬头数字显示,-,-,-,○,○,○
ETC装置,-,-,○,○,○,○
AR实景导航,-,-,-,○,○,○
ABS防抱死,●,●,●,●,●,●
4G/5G网络,,,,,,
