Feature,56030,57398,57399,63337,63338,63339
快充电量百分比,80,80,80,80,80,80
快充电量(%),80,80,80,80,80,80
快充时间(小时)_y,0.5,0.5,0.5,0.5,0.5,0.5
快充时间(小时)_x,0.5,0.5,0.5,0.5,0.5,0.5
快充功能,支持,支持,支持,支持,支持,支持
快充功率(kW),43,43,43,43,43,43
座椅材质,,,,,,
座位数(个),5,5,5,5,5,5
并线辅助,●,-,-,-,-,●
巡航系统,,,,,,
导航路况信息显示,●,●,●,●,●,●
对外放电,●,●,●,●,●,●
宽度(mm),1890,1890,1890,1890,1890,1890
官方0-100km/h加速(s),7.4,7.4,7.4,7.4,7.4,7.4
安全带未系提醒,,,,,,
天窗类型,,,,,,
大灯高度可调,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●
多层隔音玻璃,,,-,-,,
多媒体/充电接口,,,,,,
多功能方向盘,●,●,●,●,●,●
外后视镜功能,,,,,,
备胎规格,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸,非全尺寸
地图品牌,,,,,,
四驱形式,-,-,-,-,-,-
哨兵模式/千里眼,●,●,●,●,●,●
后雨刷,●,●,●,●,●,●
后轮距(mm),1603,1603,1603,1603,1603,1603
后轮胎规格,245/50 R20,245/50 R20,225/55 R19,225/55 R19,245/50 R20,245/50 R20
后方碰撞预警,●,-,-,-,-,●
后排独立空调,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●
后排座椅放倒形式,,,,,,
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●,●
后备厢容积(L),638-1425,638-1425,638-1425,638-1425,638-1425,638-1425
后制动器类型,盘式,盘式,盘式,盘式,盘式,盘式
变速箱类型,三离合电驱变速箱,三离合电驱变速箱,三离合电驱变速箱,三离合电驱变速箱,三离合电驱变速箱,三离合电驱变速箱
变速箱,6挡三离合电驱变速器,6挡三离合电驱变速器,6挡三离合电驱变速器,6挡三离合电驱变速器,6挡三离合电驱变速器,6挡三离合电驱变速器
发动机电子防盗,●,●,●,●,●,●
发动机布局,横置,横置,横置,横置,横置,横置
发动机型号,JL473ZQ6,JL473ZQ6,JL473ZQ6,JL473ZQ6,JL473ZQ6,JL473ZQ6
发动机,1.5T 170马力 L4,1.5T 170马力 L4,1.5T 170马力 L4,1.5T 170马力 L4,1.5T 170马力 L4,1.5T 170马力 L4
厂商指导价(元),17.58万,16.58万,15.58万,15.58万,16.58万,17.58万
厂商,长安汽车,长安汽车,长安汽车,长安汽车,长安汽车,长安汽车
卫星导航系统,●,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,-,-,-,-,-
副座椅调节方式,,,,,,
前轮距(mm),1603,1603,1603,1603,1603,1603
前轮胎规格,245/50 R20,245/50 R20,225/55 R19,225/55 R19,245/50 R20,245/50 R20
前电动机最大扭矩(N·m),330,330,330,330,330,330
前电动机最大功率(kW),110,110,110,110,110,110
前方碰撞预警,●,●,-,-,●,●
前排座椅功能,,,-,-,,
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-,-,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,●,●,●,●,●,●
内后视镜功能,,,,,,
全液晶仪表盘,●,●,-,-,●,●
倒车车侧预警系统,●,-,-,-,-,●
供油方式,直喷,直喷,直喷,直喷,直喷,直喷
低速行车警告,●,●,●,●,●,●
主座椅调节方式,,,,,,
主动降噪,●,●,●,●,●,●
主动刹车/主动安全系统,●,●,-,-,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副-,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,
中控屏幕尺寸,,,,,,
中央差速器结构,-,-,-,-,-,-
上市时间,2022.06,2022.06,2022.06,2023.06,2023.06,2023.06
上坡辅助,●,●,●,●,●,●
WLTC综合油耗(L/100km),0.9,0.9,0.9,0.9,0.9,0.9
WLTC纯电续航里程(km)_y,130,130,130,130,130,130
WLTC纯电续航里程(km)_x,130,130,130,130,130,130
USB/Type-C接口数量,,,,,,
OTA升级,●,●,●,●,●,●
NEDC综合油耗(L/100km),-,-,-,0.7,0.7,0.7
NEDC纯电续航里程(km)_y,150,150,150,150,150,150
NEDC纯电续航里程(km)_x,150,150,150,150,150,150
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
ETC装置,●,●,●,●,●,●
DOW开门预警,●,-,-,-,-,●
AR-HUD增强现实抬头显示,○,-,-,-,-,○
ABS防抱死,●,●,●,●,●,●
4G/5G网络,,,,,,
