Feature,60268,62690
后电动机最大功率(kW),440,440
后电动机型号,TZ220XYP/TZ220XYA,TZ220XYP+TZ220XYA
后电动机品牌,比亚迪,-
后方碰撞预警,●,●
后排独立空调,●,●
后排液晶屏幕尺寸,,
后排液晶屏幕,,
后排杯架,●,●
后排控制多媒体,●,●
后排座椅电动放倒,●,●
后排座椅放倒形式,,
后排多媒体屏幕数量,,-
后排侧隐私玻璃,●,●
后悬架类型,,
后座出风口,●,●
后备厢容积(L),1031-2050,1031-2050
后制动器类型,,
可见即可说,●,●
可变悬架功能,,
可加热喷水嘴,●,●
变速箱类型,固定齿比变速箱,固定齿比变速箱
变速箱,电动车单速变速箱,电动车单速变速箱
发动机电子防盗,●,●
发动机布局,横置,横置
发动机型号,BYD487ZQD,BYD487ZQD
发动机,2.0T 272马力 L4,2.0T 272马力 L4
厂商指导价(元),109.80万,109.80万
厂商,仰望,仰望
卫星导航系统,●,●
匝道自动驶出(入),●,●
助力类型,,
副驾驶位后排可调节按钮,●,●
副驾屏幕材质,,-
副驾娱乐屏,,
副座椅调节方式,,
前轮距(mm),1740,1764
前轮胎规格,,
前电动机最大扭矩(N·m),640,640
前电动机最大功率(kW),440,440
前电动机型号,TZ220XYP/TZ220XYN,TZ220XYP+TZ220XYN
前电动机品牌,比亚迪,-
前方碰撞预警,●,●
前方最大探测距离,,-
前方感知摄像头,,-
前排座椅功能,,
前悬架类型,,
前制动器类型,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●
制动力分配(EBD/CBC等),●,●
准拖挂车总质量(kg),2500,2500
内置行车记录仪,●,●
内后视镜功能,,
全液晶仪表盘,●,●
倒车车侧预警系统,●,●
信号灯识别,●,●
供油方式,直喷,直喷
低速行车警告,●,●
仪表盘屏幕材质,,-
主座椅调节方式,,
主动刹车/主动安全系统,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,
中控屏幕材质,,-
中控屏幕尺寸,,
上市时间,2023.09,-
上坡辅助,●,●
三电首任车主质保政策,,
Wi-Fi热点,●,●
WLTC综合油耗(L/100km),1.69,-
WLTC纯电续航里程(km)_y,124,-
WLTC纯电续航里程(km)_x,124,-
USB/Type-C最大充电功率,,-
USB/Type-C接口数量,,
OTA升级,●,●
LED日间行车灯,●,●
ISOFIX儿童座椅接口,●,●
HUD抬头尺寸,,-
DOW开门预警,●,-
CLTC综合续航(km),1000,-
CLTC纯电续航里程(km)_y,180,-
CLTC纯电续航里程(km)_x,180,-
AR-HUD增强现实抬头显示,●,●
ABS防抱死,●,●
4G/5G网络,,
220V/230V电源,●,●
