Feature,56065,57647,60518,60720,60721,60722,62403
能量回收系统,●,●,●,●,●,●,●
能源类型,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力
胎压监测功能,,,,,,,
缺气保用轮胎,-,-,-,-,-,-,-
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸体材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
级别,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV,中型SUV
简称,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速
第二排座椅调节,,,,,,,
空调温度控制方式,,,,,,,
离去角(°),22,22,22,22,22,22,22
百公里耗电量(kWh/100km),22.8,21.5,21.5,21.5,22.1,22.1,22.8
疲劳驾驶提示,●,●,-,-,-,●,●
电芯品牌,西安众迪,弗迪,弗迪,弗迪,西安众迪,西安众迪,西安众迪
电能当量燃料消耗量(L/100km),2.58,2.43,2.43,2.43,2.5,2.5,2.58
电池预加热,●,●,●,●,●,●,●
电池能量(kWh),36.8,18.3,18.3,18.3,36.8,36.8,36.8
电池组质保,首任车主不限年限/里程（责任免除条款以官方为准）,首任车主不限年限/里程（责任免除条款以官方为准）,首任车主不限年限/里程（责任免除条款以官方为准）,首任车主不限年限/里程（责任免除条款以官方为准）,首任车主不限年限/里程（责任免除条款以官方为准）,首任车主不限年限/里程（责任免除条款以官方为准）,首任车主不限年限/里程（责任免除条款以官方为准）
电池类型,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池
电池冷却方式,液冷,液冷,液冷,液冷,液冷,液冷,液冷
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,前置+后置,前置,前置,前置,前置,前置,前置+后置
电动机总扭矩(N·m),656,316,316,316,316,316,656
电动机总功率(kW),295,145,145,145,145,145,295
电动机总功率(Ps),401,197,197,197,197,197,401
电动机(Ps),401,197,197,197,197,197,401
电动座椅记忆功能,,,-,,,,
电动后备厢位置记忆,●,●,●,●,●,●,●
电动后备厢,●,●,●,●,●,●,●
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●
燃油标号,92号,92号,92号,92号,92号,92号,92号
燃料形式,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力
热泵空调,●,-,-,-,●,●,●
温度分区控制,●,●,●,●,●,●,●
液晶仪表尺寸,,,,,,,
油箱容积(L),60,60,60,60,60,60,60
气缸数(个),4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L
毫米波雷达数量,,,-,,,,
每缸气门数(个),4,4,4,4,4,4,4
模拟声浪,●,●,●,●,●,●,●
最高车速(km/h),180,180,180,180,180,180,180
最小转弯半径(m),5.8,5.8,5.8,5.8,5.8,5.8,5.8
最大马力(Ps),139,139,139,139,139,139,139
最大满载质量(kg),2645,2422,2422,2422,2515,2515,2645
最大扭矩转速(rpm),1350-4000,1350-4000,1350-4000,1350-4000,1350-4000,1350-4000,1350-4000
最大扭矩(N·m)_y,231,231,231,231,231,231,231
最大扭矩(N·m)_x,-,-,-,-,-,-,-
最大功率转速(rpm),5200,5200,5200,5200,5200,5200,5200
最大功率(kW)_y,102,102,102,102,102,102,102
最大功率(kW)_x,-,-,-,-,-,-,-
最大净功率(kW),96,96,96,96,96,96,96
最低荷电状态油耗(L/100km),6.7,5.8,5.8,5.8,5.8,5.8,6.7
无钥匙进入功能,,,,,,,
无钥匙启动系统,●,●,●,●,●,●,●
旋转大屏,●,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-,-
方向盘材质,,,,,,,
方向盘换挡,-,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-,-
方向盘位置调节,,,,,,,
整车质保,六年或15万公里,六年或15万公里,六年或15万公里,六年或15万公里,六年或15万公里,六年或15万公里,-
整备质量(kg),2270,2047,2047,2047,2140,2140,2270
摄像头数量,,,,,,,
接近角(°),19,19,19,19,19,19,19
排量(mL),1497,1497,1497,1497,1497,1497,1497
换挡形式,,,,,,,
挡位个数,无级变速,无级变速,无级变速,无级变速,无级变速,无级变速,无级变速
扬声器数量,,,,,,,
扬声器品牌名称,,,-,-,-,,
手机无线充电功能,,,,,,,
手机互联/映射,-,-,-,-,-,-,-
手机APP远程功能,,,,,,,
慢充时间(小时)_y,-,-,-,-,-,-,-
慢充时间(小时)_x,-,-,-,-,-,-,-
感应雨刷功能,,,-,,,,
快充电量百分比,80,80,80,80,80,80,80
快充电量(%),80,80,80,80,80,80,80
快充时间(小时)_y,0.33,0.37,0.37,0.37,0.33,0.33,0.33
快充时间(小时)_x,0.33,0.37,0.37,0.37,0.33,0.33,0.33
快充功能,支持,支持,支持,支持,支持,支持,支持
快充功率(kW),75,40,40,40,75,75,75
座椅材质,,,,,,,
座位数(个),5,5,5,5,5,5,5
并线辅助,●,●,-,●,●,●,●
巡航系统,,,,,,,
导航路况信息显示,●,●,●,●,●,●,●
对外放电,●,●,●,●,●,●,●
宽度(mm),1920,1920,1920,1920,1920,1920,1920
官方0-100km/h加速(s),4.7,8.5,8.5,8.5,8.9,8.9,4.7
安全带未系提醒,,,,,,,
天窗类型,,,,,,,
大灯高度可调,●,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●,●
多层隔音玻璃,,,,,,,
多媒体/充电接口,,,,,,,
多功能方向盘,●,●,●,●,●,●,●
外后视镜功能,,,,,,,
备胎规格,补胎工具,补胎工具,补胎工具,补胎工具,补胎工具,补胎工具,补胎工具
地图品牌,,,,,,,
四驱形式,电动四驱,-,-,-,-,-,电动四驱
哨兵模式/千里眼,●,●,●,●,●,●,●
后雨刷,●,●,●,●,●,●,●
后轮距(mm),1640,1640,1640,1640,1640,1640,1640
后轮胎规格,245/50 R20,245/50 R20,235/55 R19,245/50 R20,245/50 R20,245/50 R20,245/50 R20
后电动机最大扭矩(N·m),340,-,-,-,-,-,340
后电动机最大功率(kW),150,-,-,-,-,-,150
后方碰撞预警,●,●,-,●,●,●,●
后排独立空调,-,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●,●
后排座椅放倒形式,,,,,,,
后排侧隐私玻璃,●,●,●,●,●,●,●
后悬架类型,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●,●,●,●,●,●
后备厢容积(L),-,-,-,-,-,-,-
后制动器类型,盘式,盘式,盘式,盘式,盘式,盘式,盘式
可变悬架功能,,,,,,,
变速箱类型,电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT),电子无级变速箱(E-CVT)
变速箱,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速,E-CVT无级变速
发动机电子防盗,●,●,●,●,●,●,●
发动机布局,横置,横置,横置,横置,横置,横置,横置
发动机型号,BYD476ZQC,BYD476ZQC,BYD476ZQC,BYD476ZQC,BYD476ZQC,BYD476ZQC,BYD476ZQC
发动机,1.5T 139马力 L4,1.5T 139马力 L4,1.5T 139马力 L4,1.5T 139马力 L4,1.5T 139马力 L4,1.5T 139马力 L4,1.5T 139马力 L4
压缩比,12.5,12.5,12.5,12.5,12.5,12.5,12.5
厂商指导价(元),28.98万,22.88万,20.28万,21.58万,24.58万,25.98万,31.98万
厂商,比亚迪,比亚迪,比亚迪,比亚迪,比亚迪,比亚迪,比亚迪
卫星导航系统,●,●,●,●,●,●,●
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副驾驶位后排可调节按钮,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,
前轮距(mm),1640,1640,1640,1640,1640,1640,1640
前轮胎规格,245/50 R20,245/50 R20,235/55 R19,245/50 R20,245/50 R20,245/50 R20,245/50 R20
前电动机最大扭矩(N·m),316,316,316,316,316,316,316
前电动机最大功率(kW),145,145,145,145,145,145,145
前方碰撞预警,●,●,-,●,●,●,●
前排座椅功能,,,-,,,,
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●
内置行车记录仪,●,●,●,●,●,●,●
内后视镜功能,,,,,,,
全液晶仪表盘,●,●,●,●,●,●,●
供油方式,直喷,直喷,直喷,直喷,直喷,直喷,直喷
低速行车警告,●,●,●,●,●,●,●
主座椅调节方式,,,,,,,
主动刹车/主动安全系统,●,●,-,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,
中控屏幕尺寸,,,,,,,
中央差速器结构,-,-,-,-,-,-,-
上市时间,2022.12,2022.12,2022.12,2022.12,2022.12,2022.12,2023.04
上坡辅助,●,●,●,●,●,●,●
Wi-Fi热点,●,●,●,●,●,●,●
WLTC综合油耗(L/100km),1.62,2.1,2.1,2.1,1.42,1.42,1.62
WLTC纯电续航里程(km)_y,150,82,82,82,170,170,150
WLTC纯电续航里程(km)_x,150,82,82,82,170,170,150
USB/Type-C接口数量,,,,,,,
OTA升级,●,●,●,●,●,●,●
NEDC纯电续航里程(km)_y,175,100,100,100,205,205,175
NEDC纯电续航里程(km)_x,175,100,100,100,205,205,175
LED日间行车灯,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●
HUD抬头数字显示,●,●,-,-,-,●,●
DOW开门预警,●,●,-,●,●,●,●
ABS防抱死,●,●,●,●,●,●,●
4G/5G网络,,,,,,,
