Feature,1015975,1015976,1015977,1015978,1015979,1015980
电池组质保,-,-,-,-,-,-
电池类型,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池,磷酸铁锂电池
电池容量(kWh),42.3,42.3,42.3,42.3,42.3,42.3
电池充电时间,-,-,-,-,-,-
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,后置,后置,后置,后置,后置,后置
电动机总扭矩(N·m),220,220,220,220,220,220
电动机总功率(kW),60,60,60,60,60,60
电动机(Ps),82,82,82,82,82,82
电动座椅记忆功能,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-
温度分区控制,-,-,-,-,-,-
最高车速(km/h),80,80,80,80,80,80
最小离地间隙(mm),-,-,-,-,-,-
最大载重质量(kg),1170,1040,1015,1040,1040,970
最大扭矩(N·m),220,220,220,220,220,220
最大功率(kW),60,60,60,60,60,60
无钥匙进入功能,-,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-
方向盘材质,,,,,,
方向盘换挡,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-
方向盘位置调节,-,-,-,-,-,-
整车质保,-,-,-,-,-,-
整备质量(kg),1400,1530,1555,1530,1530,1600
挡位个数,1,1,1,1,1,1
扬声器数量,,,,,,
扬声器品牌名称,-,-,-,-,-,-
慢充时间(小时),-,-,-,-,-,-
感应雨刷功能,-,-,-,-,-,-
快充电量百分比,-,-,-,-,-,-
快充电量(%),-,-,-,-,-,-
快充时间(小时),-,-,-,-,-,-
座椅材质,,,,,,
座位数(个),2,2,2,2,2,2
并线辅助,-,-,-,-,-,-
工信部续航里程(km),-,-,-,-,-,-
工信部纯电续航里程(km),-,-,-,-,-,-
巡航系统,-,-,-,-,-,-
宽度(mm),1730,1730,1730,1730,1730,1730
安全带未系提醒,,,,,,
天窗类型,-,-,-,-,-,-
大灯高度可调,-,-,-,-,-,-
多媒体/充电接口,,,,,,
多功能方向盘,-,-,-,-,-,-
外后视镜功能,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-
后轮距(mm),1460,1460,1460,1460,1460,1460
后轮胎规格,175R14LT,175R14LT,175R14LT,175R14LT,175R14LT,175R14LT
后电动机最大扭矩(N·m),220,220,220,220,220,220
后电动机最大功率(kW),60,60,60,60,60,60
后排车门开启方式,-,-,-,-,-,-
后排独立空调,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-
后排座椅放倒形式,-,-,-,-,-,-
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,-,-,-,-,-,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式,鼓式
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),14.18万,14.38万,14.48万,14.48万,14.68万,14.58万
厂商,鑫源汽车,鑫源汽车,鑫源汽车,鑫源汽车,鑫源汽车,鑫源汽车
卫星导航系统,-,-,-,-,-,-
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力,电动助力
副座椅调节方式,-,-,-,-,-,-
前轮距(mm),1450,1450,1450,1450,1450,1450
前轮胎规格,175R14LT,175R14LT,175R14LT,175R14LT,175R14LT,175R14LT
前电动机最大扭矩(N·m),-,-,-,-,-,-
前电动机最大功率(kW),-,-,-,-,-,-
前排座椅功能,-,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,盘式,盘式,盘式,盘式,盘式,盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●
内后视镜功能,-,-,-,-,-,-
全液晶仪表盘,-,-,-,-,-,-
主座椅调节方式,,,,,,
主/副驾驶座电动调节,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-
中控彩色屏幕,,,,,,
上市时间,2023.08,2023.08,2023.08,2023.08,2023.08,2023.08
上坡辅助,●,●,●,●,●,●
LED日间行车灯,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●
