Feature,1019982,1019983,1019984,1019985,1019986,1019987,1019988,1019989,1019990,1019991,1019992,1019993
后轮距(mm),-,-,-,-,-,-,-,-,-,-,-,-
后轮胎规格,,,,,,,,,,,,
后电动机最大扭矩(N·m),220,220,220,220,220,220,220,220,220,220,220,220
后电动机最大功率(kW),60,60,60,60,60,60,60,60,60,60,60,60
后排独立空调,-,-,-,-,-,-,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-,-,-,-,-,-,-
后排座椅放倒形式,-,-,-,-,-,-,-,-,-,-,-,-
后悬架类型,,,,,,,,,,,,
后座出风口,-,-,-,-,-,-,-,-,-,-,-,-
后备厢容积(L),-,-,-,-,-,-,-,-,-,-,-,-
后制动器类型,,,,,,,,,,,,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),8.39万,9.90万,9.19万,10.70万,9.19万,10.70万,8.09万,9.35万,8.88万,10.15万,8.88万,10.15万
厂商,江铃汽车,江铃汽车,江铃汽车,江铃汽车,江铃汽车,江铃汽车,江铃汽车,江铃汽车,江铃汽车,江铃汽车,江铃汽车,江铃汽车
卫星导航系统,-,-,-,-,-,-,-,-,-,-,-,-
助力类型,,,,,,,,,,,,
副座椅调节方式,,,,,,,,,,,,
前轮距(mm),-,-,-,-,-,-,-,-,-,-,-,-
前轮胎规格,,,,,,,,,,,,
前排座椅功能,-,-,-,-,-,-,-,-,-,-,-,-
前悬架类型,,,,,,,,,,,,
前制动器类型,,,,,,,,,,,,
前/后驻车雷达,-,-,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,-,-,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-,-,-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-,-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●,●,●,●
内后视镜功能,-,-,-,-,-,-,-,-,-,-,-,-
全液晶仪表盘,○,○,○,○,○,○,○,○,○,○,○,○
低速行车警告,●,●,●,●,●,●,●,●,●,●,●,●
主座椅调节方式,,,,,,,,,,,,
主动刹车/主动安全系统,-,-,-,-,-,-,-,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-,-,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-,-,-,-,-,-,-
中控彩色屏幕,-,-,-,-,-,-,-,-,-,-,-,-
中控屏幕尺寸,-,-,-,-,-,-,-,-,-,-,-,-
上市时间,2025.01,2025.01,2025.01,2025.01,2025.01,2025.01,2025.01,2025.01,2025.01,2025.01,2025.01,2025.01
USB/Type-C接口数量,,,,,,,,,,,,
OTA升级,●,●,●,●,●,●,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,-,-,-,-,-,-,-,-,-,-,-,-
ETC装置,○,○,○,○,○,○,○,○,○,○,○,○
CLTC纯电续航里程(km)_y,260,320,235,300,235,300,260,300,235,280,235,280
CLTC纯电续航里程(km)_x,260,320,235,300,235,300,260,300,235,280,235,280
ABS防抱死,●,●,●,●,●,●,●,●,●,●,●,●
