Feature,71023,71035,71036,72200,72351
无框设计车门,●,●,●,●,●
方向盘记忆,●,●,●,●,●
方向盘离手检测,●,●,●,●,●
方向盘材质,,,,,
方向盘换挡,-,-,-,-,-
方向盘加热,●,●,●,●,●
方向盘位置调节,,,,,
整车质保,,,,,
整备质量(kg),2320,2210,2120,2120,2210
摄像头数量,,,,,
接近角(°),14,14,14,14,14
排量(mL),-,-,1497,1497,-
换挡形式,,,,,
挡位个数,1,1,1,1,1
扬声器数量,,,,,
扬声器品牌名称,,,,,
手机无线充电功能,,,,,
手机无线充电功率,,,,,
手机互联/映射,,,,,
手机APP远程功能,,,,,
慢充接口位置,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧
感应雨刷功能,,,,,
快充接口位置,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧
快充功能,支持,支持,支持,支持,支持
循迹倒车,●,-,●,-,●
座椅材质,,,,,
座位数(个),,,,,
应用商店,●,●,●,●,●
并线辅助,●,●,●,●,●
巡航系统,,,,,
导航路况信息显示,●,●,●,●,●
对外放电,●,●,●,●,●
对外交流放电功率(kW),3.3,3.3,3.3,3.3,3.3
宽度(mm),1960,1960,1960,1960,1960
官方0-100km/h加速(s),3.9,6.1,6.6,6.6,6.1
安全带未系提醒,,,,,
天窗类型,,,,,
大灯高度可调,●,●,●,●,●
大灯延时关闭,●,●,●,●,●
多媒体/充电接口,,,,,
多功能方向盘,●,●,●,●,●
外观套件,,,,,
外后视镜功能,,,,,
备胎规格,-,-,-,-,-
声纹识别,●,●,●,●,●
场景灯语,○,○,-,-,○
地图品牌,,,,,
四驱形式,,-,-,-,-
哨兵模式/千里眼,●,●,●,●,●
后雨刷,-,-,-,-,-
后轮距(mm),1686,1686,1686,1686,1686
后轮胎规格,,,,,
后电动机最大扭矩(N·m),365,365,367,367,365
后电动机最大功率(kW),252,252,231,231,252
后电动机型号,XTDM39,XTDM39,ATDM01,ATDM01,XTDM39
后电动机品牌,深蓝汽车,深蓝汽车,-,-,深蓝汽车
后方碰撞预警,●,●,●,●,●
后排独立空调,-,-,-,-,-
后排杯架,●,●,●,●,●
后排座椅放倒形式,,,,,
后排侧隐私玻璃,●,-,-,-,-
后悬架类型,,,,,
后座出风口,●,●,●,●,●
后备厢容积(L),416-1266,416-1266,416-1266,416-1266,416-1266
后制动器类型,,,,,
可见即可说,●,●,●,●,●
可变悬架功能,,-,,-,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
发动机布局,-,-,横置,横置,-
发动机型号,-,-,JL469ZQ1,JL469ZQ1,-
发动机,纯电动,纯电动,增程器 156马力,增程器 156马力,纯电动
厂商指导价(元),27.99万,21.99万,23.99万,20.99万,24.99万
厂商,阿维塔科技,阿维塔科技,阿维塔科技,阿维塔科技,阿维塔科技
卫星导航系统,●,●,●,●,●
助力类型,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-
副座椅调节方式,,,,,
前轮距(mm),1668,1668,1668,1668,1668
前轮胎规格,,,,,
前电动机最大扭矩(N·m),280,-,-,-,-
前电动机最大功率(kW),188,-,-,-,-
前电动机型号,XYDM05,-,-,-,-
前电动机品牌,重庆青山,-,-,-,-
前方碰撞预警,●,●,●,●,●
前方感知摄像头,,,,,
前排座椅功能,,,,,
前排中间气囊,●,●,●,●,●
前悬架类型,,,,,
前备厢容积(L),70,70,-,-,70
前制动器类型,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●
内置行车记录仪,●,●,●,●,●
内后视镜功能,,,,,
全液晶仪表盘,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●
信号灯识别,●,●,●,●,●
侧窗多层隔音玻璃,,,,,
供油方式,-,-,直喷,直喷,-
低速行车警告,●,●,●,●,●
仪表盘屏幕分辨率（px）,,,,,
主座椅调节方式,,,,,
主动闭合式进气格栅,●,●,-,-,●
主动式环境氛围灯,●,●,●,●,●
主动刹车/主动安全系统,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,
中控屏幕尺寸,,,,,
上市时间,2025.04,2025.04,2025.04,2025.04,2025.04
上坡辅助,●,●,●,●,●
三电首任车主质保政策,,,,,
三电系统质保,,,,,
Wi-Fi热点,●,●,●,●,●
WLTC综合油耗(L/100km),-,-,0.7,0.7,-
WLTC纯电续航里程(km)_y,-,-,170,170,-
WLTC纯电续航里程(km)_x,-,-,170,170,-
USB/Type-C接口数量,,,,,
OTA升级,●,●,●,●,●
LED日间行车灯,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●
DOW开门预警,●,●,●,●,●
CLTC综合续航(km),-,-,1190,1190,-
CLTC纯电续航里程(km)_y,600,650,230,230,650
CLTC纯电续航里程(km)_x,600,650,230,230,650
ABS防抱死,●,●,●,●,●
4G/5G网络,,,,,
