Feature,1009444,1009446,1009592,1009595,1009718,1011669,1014228
级别,皮卡,皮卡,皮卡,皮卡,皮卡,皮卡,皮卡
简称,6挡手动,6挡手动,5挡手动,5挡手动,5挡手动,6挡手动,5挡手动
第二排座椅调节,-,-,-,-,-,-,-
空调温度控制方式,,,,,,,
疲劳驾驶提示,-,-,-,-,-,-,-
电动座椅记忆功能,-,-,-,-,-,-,-
电动后备厢,-,-,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),-,-,-,-,-,-,-
温度分区控制,-,-,-,-,-,-,-
液晶仪表尺寸,-,-,-,-,-,-,-
油箱容积(L),75,75,75,75,75,75,70
气缸数(个),4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4,4
最高车速(km/h),130,130,120,120,120,-,-
最小离地间隙(mm),225,225,225,225,225,225,225
最大马力(Ps),211,211,140,140,140,211,140
最大载重质量(kg),890,700,1795,1380,1480,740,1810
最大满载质量(kg),-,-,-,-,-,-,-
最大扭矩转速(rpm),2000-4000,2000-4000,1400-2400,1400-2400,1400-2400,2000-4000,1400-2400
最大扭矩(N·m)_y,320,320,350,350,350,320,350
最大扭矩(N·m)_x,320,320,350,350,350,320,350
最大功率转速(rpm),5200,5200,2950,2950,2950,5200,2950
最大功率(kW)_y,155,155,103,103,103,155,103
最大功率(kW)_x,155,155,103,103,103,155,103
最大净功率(kW),-,-,-,-,-,-,-
无钥匙进入功能,-,-,-,-,-,-,-
无钥匙启动系统,-,-,-,-,-,-,-
方向盘记忆,-,-,-,-,-,-,-
方向盘材质,,,,,,,
方向盘换挡,-,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-,-
方向盘位置调节,,,,,,,
整车质保,-,-,-,-,-,-,-
整备质量(kg),1900,2065,2030,2250,2150,-,-
推荐燃油标号,92号,92号,0号,0号,0号,92号,0号
排量(mL),2378,2378,2360,2360,2360,2378,2360
挡位个数,6,6,5,5,5,6,5
扬声器数量,,,,,,,
扬声器品牌名称,-,-,-,-,-,-,-
手机无线充电功能,-,-,-,-,-,-,-
手机互联/映射,-,-,-,-,-,-,-
感应雨刷功能,-,-,-,-,-,-,-
座椅材质,,,,,,,
座位数(个),,,,,,,
并线辅助,-,-,-,-,-,-,-
巡航系统,-,-,-,-,-,-,-
导航路况信息显示,-,-,-,-,-,-,-
宽度(mm),1840,1840,1830,1850,1850,1830,1850
官方0-100km/h加速(s),-,-,-,-,-,-,-
安全带未系提醒,,,,,,,
天窗类型,-,-,-,-,-,-,-
大灯高度可调,-,-,-,-,-,-,-
大灯延时关闭,-,-,-,-,-,-,-
多媒体/充电接口,,,,,,,
多功能方向盘,-,-,-,-,-,-,-
外后视镜功能,-,-,-,-,-,-,-
备胎规格,-,-,-,-,-,-,-
后雨刷,-,-,-,-,-,-,-
后轮距(mm),1540,1540,1540,1540,1540,1540,1540
后轮胎规格,,,,,,,
后排车门开启方式,,,,,,,
后排独立空调,-,-,-,-,-,-,-
后排杯架,-,-,-,-,-,-,-
后排座椅放倒形式,-,-,-,-,-,-,-
后悬架类型,,,,,,,
后座出风口,-,-,-,-,-,-,-
后备厢容积(L),-,-,-,-,-,-,-
后制动器类型,,,,,,,
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,6挡手动,6挡手动,5挡手动,5挡手动,5挡手动,6挡手动,5挡手动
发动机电子防盗,-,-,-,-,-,-,-
发动机型号,4K22D4T,4K22D4T,YCY24140-60A,YCY24140-60A,YCY24140-60A,4K22D4T,YCY24140-60A
发动机,2.4T 211马力 L4,2.4T 211马力 L4,2.4T 140马力 L4,2.4T 140马力 L4,2.4T 140马力 L4,2.4T 211马力 L4,2.4T 140马力 L4
压缩比,9.6,9.6,-,-,-,9.6,-
厂商指导价(元),9.32万,9.87万,10.48万,10.88万,11.68万,10.77万,10.98万
厂商,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂,北京汽车制造厂
卫星导航系统,-,-,-,-,-,-,-
助力类型,,,,,,,
副座椅调节方式,,,,,,,
前轮距(mm),1540,1540,1540,1540,1540,1540,1540
前轮胎规格,,,,,,,
前排座椅功能,-,-,-,-,-,-,-
前悬架类型,,,,,,,
前制动器类型,,,,,,,
前/后驻车雷达,-,-,-,-,-,-,-
前/后电动车窗,-,-,-,-,-,-,-
前/后排头部气囊(气帘),-,-,-,-,-,-,-
前/后排侧气囊,-,-,-,-,-,-,-
前/后中央扶手,-,-,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●,●,●
内后视镜功能,,,,,,,
全液晶仪表盘,-,-,-,-,-,-,-
供油方式,多点电喷,多点电喷,直喷,直喷,直喷,多点电喷,直喷
主座椅调节方式,,,,,,,
主动刹车/主动安全系统,-,-,-,-,-,-,-
主/副驾驶座电动调节,-,-,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-,-,-
中控彩色屏幕,-,-,-,-,-,-,-
中控屏幕尺寸,-,-,-,-,-,-,-
上市时间,2020.05,2020.05,2020.06,2020.06,2020.06,2021.05,2022.07
上坡辅助,-,-,-,-,-,-,-
USB/Type-C接口数量,-,-,-,-,-,-,-
OTA升级,-,-,-,-,-,-,-
NEDC综合油耗(L/100km),9.4,9.4,-,-,-,-,-
LED日间行车灯,-,-,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-,-,-
ABS防抱死,●,●,●,●,●,●,●
